sto_norm,U_norm
0.0,1.0
0.0010010010010010012,0.8081354971222984
0.002002002002002002,0.7826581468862831
0.0030030030030030025,0.7622427733617942
0.004004004004004004,0.7452172954592925
0.005005005005005005,0.7305185259173229
0.006006006006006005,0.7174495251438708
0.007007007007007006,0.705646084918019
0.008008008008008008,0.6949135129694279
0.009009009009009009,0.6849747362879223
0.01001001001001001,0.6756871572113092
0.011011011011011011,0.666960595851908
0.01201201201201201,0.658718416092142
0.013013013013013011,0.6508608131938964
0.014014014014014012,0.6433359695309478
0.015015015015015011,0.6361176053471825
0.016016016016016016,0.6291508112480049
0.017017017017017015,0.6223977088542483
0.018018018018018018,0.615835157593145
0.019019019019019017,0.6094471032188367
0.02002002002002002,0.603199381430136
0.02102102102102102,0.5970745322234058
0.022022022022022022,0.5910619941558772
0.02302302302302302,0.5851445346298251
0.02402402402402402,0.5793056748528909
0.025025025025025023,0.5735350430729054
0.026026026026026022,0.5678273370527358
0.027027027027027025,0.562168614684174
0.028028028028028024,0.5565520740713412
0.029029029029029027,0.5509740545916423
0.030030030030030026,0.5454305687805996
0.03103103103103103,0.5399184153486044
0.03203203203203203,0.5344375818968087
0.03303303303303303,0.5289943627559649
0.03403403403403403,0.5235919021019557
0.035035035035035036,0.5182385266657877
0.036036036036036036,0.5129464880026662
0.037037037037037035,0.5077347503318177
0.038038038038038034,0.5026147298205524
0.03903903903903904,0.49760283647800313
0.04004004004004004,0.4927254037405456
0.04104104104104104,0.487995248104696
0.04204204204204204,0.483419849541823
0.04304304304304304,0.4790106698673332
0.044044044044044044,0.4747866490526745
0.04504504504504504,0.4707316031499222
0.04604604604604604,0.4668451003396719
0.04704704704704704,0.46312902436408254
0.04804804804804804,0.45957031309167834
0.04904904904904905,0.4561544968955678
0.050050050050050046,0.45287173810738
0.051051051051051045,0.44971939404181693
0.052052052052052045,0.4466754273388424
0.05305305305305305,0.44372925359753707
0.05405405405405405,0.44087447870034163
0.05505505505505505,0.4381000539937437
0.05605605605605605,0.4353940686182212
0.05705705705705705,0.4327480734244591
0.058058058058058054,0.43015741953717435
0.05905905905905905,0.42761180710701274
0.06006006006006005,0.4251039491675116
0.06106106106106105,0.4226292573956044
0.06206206206206206,0.42018245473796734
0.06306306306306306,0.41775703139192805
0.06406406406406406,0.4153492772539016
0.06506506506506507,0.4129567056599087
0.06606606606606606,0.4105751386228249
0.06706706706706707,0.40820215161740203
0.06806806806806806,0.4058364239653721
0.06906906906906907,0.403477643352885
0.07007007007007007,0.4011252139487946
0.07107107107107107,0.398779800542989
0.07207207207207207,0.3964434234606131
0.07307307307307306,0.39411857558820546
0.07407407407407407,0.39180807400097767
0.07507507507507508,0.38951532259268146
0.07607607607607607,0.3872467744666412
0.07707707707707707,0.3850045048524253
0.07807807807807808,0.3827931641704836
0.07907907907907907,0.3806191196928621
0.08008008008008008,0.37848728897198575
0.08108108108108107,0.376398805285471
0.08208208208208208,0.37435657912505627
0.08308308308308308,0.3723668623410928
0.08408408408408408,0.3704297948308765
0.08508508508508508,0.36854669531774525
0.08608608608608607,0.3667169967604834
0.08708708708708708,0.36494357803822636
0.08808808808808809,0.36322271545396284
0.08908908908908908,0.3615541198612281
0.09009009009009009,0.3599405746095502
0.09109109109109108,0.35837845364672405
0.09209209209209208,0.35686407403725434
0.09309309309309309,0.3553961568942197
0.09409409409409408,0.35397600703371807
0.09509509509509509,0.35259845352120767
0.09609609609609608,0.35126285284466724
0.09709709709709709,0.3499677551571895
0.0980980980980981,0.3487132063634032
0.09909909909909909,0.34749381310629357
0.10010010010010009,0.346309338403281
0.1011011011011011,0.3451586503675551
0.10210210210210209,0.3440405772556505
0.1031031031031031,0.3429505799493126
0.10410410410410409,0.3418913324687049
0.1051051051051051,0.34085901071959535
0.1061061061061061,0.33985257875601516
0.1071071071071071,0.3388715305886846
0.1081081081081081,0.3379160317710452
0.10910910910910909,0.33698281983693523
0.1101101101101101,0.3360711632057327
0.1111111111111111,0.3351805093968612
0.1121121121121121,0.3343104436660586
0.1131131131131131,0.33345847382233035
0.1141141141141141,0.33262388696426043
0.1151151151151151,0.33180783410566667
0.11611611611611611,0.3310093929119201
0.1171171171171171,0.3302266054494773
