sto_full,U_full
-0.08,6706.4450174347685
-0.07939969984992497,6656.128099968959
-0.07879939969984992,6605.811176737384
-0.07819909954977489,6555.494247740045
-0.07759879939969985,6505.177312976943
-0.07699849924962482,6454.8603724480745
-0.07639819909954977,6404.543426153443
-0.07579789894947474,6354.226474093047
-0.0751975987993997,6303.909516266887
-0.07459729864932467,6253.5925526749625
-0.07399699849924962,6203.275583317272
-0.07339669834917459,6152.95860819382
-0.07279639819909955,6102.6416273046025
-0.0721960980490245,6052.32464064962
-0.07159579789894947,6002.007648228873
-0.07099549774887444,5951.690650042364
-0.0703951975987994,5901.373646090089
-0.06979489744872436,5851.056636372049
-0.06919459729864932,5800.739620888246
-0.06859429714857429,5750.422599638679
-0.06799399699849926,5700.105572623346
-0.06739369684842421,5649.788539842249
-0.06679339669834918,5599.471501295388
-0.06619309654827414,5549.154456982763
-0.0655927963981991,5498.837406904373
-0.06499249624812406,5448.52035106022
-0.06439219609804903,5398.203289450302
-0.06379189594797399,5347.88622207462
-0.06319159579789894,5297.569148933172
-0.06259129564782391,5247.252070025961
-0.06199099549774888,5196.934985352987
-0.061390695347673836,5146.617894914246
-0.060790395197598796,5096.300798709742
-0.06019009504752376,5045.983696739474
-0.05958979489744873,4995.666589003441
-0.05898949474737369,4945.349475501644
-0.058389194597298646,4895.032356234082
-0.05778889444722361,4844.715231200757
-0.05718859429714857,4794.398100401667
-0.05658829414707353,4744.080963836812
-0.0559879939969985,4693.763821506193
-0.055387693846923464,4643.446673409811
-0.05478739369684842,4593.129519547663
-0.05418709354677338,4542.8123599197515
-0.05358679339669835,4492.495194526076
-0.052986493246623315,4442.178023366636
-0.052386193096548274,4391.860846441431
-0.05178589294647323,4341.543663750462
-0.0511855927963982,4291.226475293729
-0.05058529264632316,4240.909281071232
-0.04998499249624812,4190.592081082968
-0.049384692346173084,4140.274875328943
-0.04878439219609805,4089.957663809153
-0.04818409204602301,4039.640446523598
-0.04758379189594797,3989.3232234722786
-0.046983491745872935,3939.0059946551955
-0.046383191595797894,3888.688760072347
-0.04578289144572286,3838.371519723735
-0.04518259129564782,3788.0542736093585
-0.044582291145572786,3737.737021729218
-0.043981990995497745,3687.4197640833127
-0.04338169084542271,3637.1025006716436
-0.04278139069534767,3586.7852314942097
-0.04218109054527264,3536.467956551012
-0.041580790395197596,3486.150675842049
-0.040980490245122556,3435.8333893673225
-0.04038019009504752,3385.5160971268315
-0.03977988994497248,3335.1987991205756
-0.03917958979489745,3284.881495348556
-0.038579289644822407,3234.564185810772
-0.03797898949474737,3184.246870507224
-0.03737868934467233,3133.929549437911
-0.0367783891945973,3083.6122226028347
-0.03617808904452226,3033.294890001993
-0.035577788894447224,2982.9775516353875
-0.03497748874437218,2932.6602075030173
-0.03437718859429714,2882.3428576048827
-0.03377688844422211,2832.0255019409847
-0.03317658829414707,2781.7081405113213
-0.032576288144072034,2731.3907733158944
-0.03197598799399699,2681.0734003547027
-0.03137568784392196,2630.756021627747
-0.03077538769384692,2580.4386371350265
-0.030175087543771885,2530.1212468765425
-0.029574787393696844,2479.803850852293
-0.02897448724362181,2429.4864490622804
-0.02837418709354677,2379.1690415065027
-0.02777388694347173,2328.85162818496
-0.027173586793396695,2278.534209097654
-0.026573286643321654,2228.216784244584
-0.02597298649324662,2177.8993536257494
-0.02537268634317158,2127.5819172411498
-0.024772386193096546,2077.2644750907866
-0.024172086043021505,2026.947027174659
-0.02357178589294647,1976.6295734927673
-0.02297148574287143,1926.3121140451105
-0.022371185592796397,1875.9946488316903
-0.021770885442721356,1825.6771778525049
-0.021170585292646316,1775.3597011075553
-0.020570285142571282,1725.0422185968418
