crate_c,crate_label,case_name,q_fit_min,dataset,kinetic_compensation,Cn_Si,Cn_Gr,Cn,Cp,LLI,transition_soc,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b,mean_absolute_error_6metrics_vs_C100_standard,transition_reason,transition_n_candidates,transition_n_valid
0.1,C/10,deformation_enabled,0.01,BOL,True,1.2896912082733307,1.1803420938196405,2.470033302092971,2.777272007613498,2.4777128513118907,0.547896400041095,0.0083334280846279,0.5297918025554921,0.9273340994572706,0.0312092690378969,3.3660511499924497,success,3,2
0.2,C/5,deformation_enabled,0.01,BOL,True,1.278460317594751,1.1537059544375114,2.432166272032263,2.791784838768963,2.4421933253357584,0.5423313166065347,0.0092358571821231,0.6780900185893746,0.8977185472628486,0.02864565142479,3.7466414874809453,success,3,2
0.3333333333333333,C/3,deformation_enabled,0.01,BOL,True,1.2455837459444252,1.1370577113193072,2.382641457263732,2.7999999999999994,2.411364302723616,0.533213789822229,0.0116217900993199,0.8342311512300278,0.8114648755233985,0.0344825435802501,3.835478274602572,success,3,2
0.05,C/20,deformation_enabled,0.01,BOL,True,1.2412917843977165,1.278069236704617,2.519361021102333,2.740211842932972,2.4068988923678956,0.5486892693375144,0.0032144562983538,0.1763243063928591,0.9472398071696466,0.0296079201315169,0.4476320930867834,success,3,2
0.01,C/100,deformation_enabled,0.01,BOL,True,1.24646772135682,1.264429701288439,2.510897422645259,2.7246618036184396,2.3993452987694335,0.5525578884324884,0.0034917223990644,0.189350156426112,0.9731905670939548,0.0278110323519338,0.5157783934039143,success,3,2
