crate_c,crate_label,reference_crate_label,Cn_Si_pct_vs_C100_standard,Cn_Si_abs_pct_vs_C100_standard,Cn_Gr_pct_vs_C100_standard,Cn_Gr_abs_pct_vs_C100_standard,Cn_pct_vs_C100_standard,Cn_abs_pct_vs_C100_standard,Cp_pct_vs_C100_standard,Cp_abs_pct_vs_C100_standard,LLI_pct_vs_C100_standard,LLI_abs_pct_vs_C100_standard,transition_soc_abs_error_pct_soc_vs_standard,case_name,q_fit_min,dataset,kinetic_compensation
0.1,C/10,C/100_standard,12.047714805878506,12.047714805878506,-12.624886672940724,12.624886672940724,-0.5159099952845014,0.5159099952845014,-0.63536374016036,0.63536374016036,3.4125622084520426,3.4125622084520426,3.8777337444622306,deformation_disabled,0.01,BOL,True
0.2,C/5,C/100_standard,4.689804025760392,4.689804025760392,3.2412816866987098,3.2412816866987098,3.9522357370249948,3.9522357370249948,1.264720596311985,1.264720596311985,2.0887920820926884,2.0887920820926884,5.009203842915944,deformation_disabled,0.01,BOL,True
0.3333333333333333,C/3,C/100_standard,-7.294690780596964,7.294690780596964,24.96524404150004,24.96524404150004,9.132602662448447,9.132602662448447,2.6333142606424187,2.6333142606424187,1.3369441965594295,1.3369441965594295,7.32134871015952,deformation_disabled,0.01,BOL,True
0.05,C/20,C/100_standard,9.188541393549457,9.188541393549457,-10.13917607209726,10.13917607209726,-0.6533871352287898,0.6533871352287898,-2.3786538341854633,2.3786538341854633,0.3705587312736671,0.3705587312736671,3.4677285886342113,deformation_disabled,0.01,BOL,True
0.01,C/100,C/100_standard,10.226818470460989,10.226818470460989,-13.015897405099395,13.015897405099395,-1.6086872429982504,1.6086872429982504,-3.7680997480436518,3.7680997480436518,-0.1807502405969307,0.1807502405969307,2.815838214108768,deformation_disabled,0.01,BOL,True
0.1,C/10,C/100_standard,12.677340313051777,12.677340313051777,-11.075372351671732,11.075372351671732,0.582137340054793,0.582137340054793,-1.081265547749929,1.081265547749929,3.4877452273952954,3.4877452273952954,3.552882002988178,deformation_disabled,0.02,BOL,True
0.2,C/5,C/100_standard,4.644587566402539,4.644587566402539,6.408554745398414,6.408554745398414,5.542868490060561,5.542868490060561,1.0308238226328643,1.0308238226328643,2.145641313020659,2.145641313020659,4.683234913703527,deformation_disabled,0.02,BOL,True
0.3333333333333333,C/3,C/100_standard,-4.5940398074997395,4.5940398074997395,24.96524404150096,24.96524404150096,10.458041563870164,10.458041563870164,2.6333142606424187,2.6333142606424187,1.7292863601380528,1.7292863601380528,6.513201888659409,deformation_disabled,0.02,BOL,True
0.05,C/20,C/100_standard,9.189659971369489,9.189659971369489,-8.853117157244682,8.853117157244682,0.002042888909899016,0.002042888909899016,-2.5710092021573807,2.5710092021573807,0.35532729800610624,0.35532729800610624,3.4249917210694036,deformation_disabled,0.02,BOL,True
0.01,C/100,C/100_standard,10.403928459284655,10.403928459284655,-11.541640362387826,11.541640362387826,-0.7710498892928483,0.7710498892928483,-4.031530307771123,4.031530307771123,-0.18855151702212336,0.18855151702212336,2.749855103448695,deformation_disabled,0.02,BOL,True
0.1,C/10,C/100_standard,12.963448867408514,12.963448867408514,-10.485969706638851,10.485969706638851,1.0226880389130628,1.0226880389130628,-1.4030683864156333,1.4030683864156333,3.5991667590559655,3.5991667590559655,3.582475063074353,deformation_disabled,0.03,BOL,True
0.2,C/5,C/100_standard,5.523217799443591,5.523217799443591,5.199843514342451,5.199843514342451,5.358592591953371,5.358592591953371,0.8447455555665326,0.8447455555665326,2.2955038614155203,2.2955038614155203,4.634503763932751,deformation_disabled,0.03,BOL,True
0.3333333333333333,C/3,C/100_standard,-2.9043612945813373,2.9043612945813373,24.96524404150089,24.96524404150089,11.28731037876969,11.28731037876969,2.6333142606424187,2.6333142606424187,2.058771728001074,2.058771728001074,6.018018103499173,deformation_disabled,0.03,BOL,True
0.05,C/20,C/100_standard,9.11270305706158,9.11270305706158,-9.074135727375483,9.074135727375483,-0.14827247397944698,0.14827247397944698,-2.5371789719493982,2.5371789719493982,0.3473786865562272,0.3473786865562272,3.4524984906546097,deformation_disabled,0.03,BOL,True
