crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,1.1338393703613387,1.200704310035448,2.334543680396787,2.7999999999999994,2.3929456215911795,0.006601328010179269,0.07083677383885062,0.6678829773524848,0.06913804399575363
0.2,C/5,1,1.205406300929193,1.184530227918345,2.389936528847538,2.7999999999999994,2.426573586901129,0.005685875380893338,0.07129310653835307,0.7663273716498229,0.060006644927160624
0.1,C/10,1,1.105621378821284,1.3552050184116502,2.4608263972329345,2.743577275409989,2.4573312265618537,0.005801890748472754,0.07269469386513167,0.7731552389018922,0.07214421725883145
0.05,C/20,1,1.2491708098936707,1.243155241520822,2.4923260514144925,2.741630962673231,2.406593702189933,0.0030527886703789146,0.04709675940150451,0.934280468148643,0.03217250646907808
0.01,C/100,1,1.2340146703649035,1.2803556034105257,2.5143702737754294,2.72815891859656,2.39799947083684,0.003185578374870289,0.05020781618439886,0.9614576180845673,0.0313715339952733
