sto_common,p_si_original,p_si_reconstructed_deformed,si_scale_a,si_shift_b,dUdx_si_original,dUdx_si_reconstructed_deformed,x_anode_common,p_anode_reconstructed,dUdx_anode_reconstructed
0.0,1.0,1.0,0.91,0.04,-177.67052081056616,-224.77704014372378,1.5989161841141562e-06,1.0000000000000002,-99.21432122543983
0.001001001001001001,0.8221516308202541,0.7749979578140903,0.91,0.04,-103.3559775420618,-124.49607992463945,0.0010025983166684145,0.9006865239338782,-97.52854177835701
0.002002002002002002,0.7930811260419184,0.7507585987494706,0.91,0.04,-25.849677990515602,-21.797885037133938,0.0020035977171527146,0.8047479762995134,-72.92255170447089
0.003003003003003003,0.7704005237321347,0.7313585483303388,0.91,0.04,-20.680644351403828,-17.786201578575685,0.003004597117637015,0.7546956628579566,-37.99702921124003
0.004004004004004004,0.7516784346477164,0.7151505875811509,0.91,0.04,-17.360018854395946,-15.064410573152713,0.004005596518121315,0.7286779693782421,-23.18804460731502
0.005005005005005005,0.7356457312308416,0.7011995682039068,0.91,0.04,-15.045854006761715,-13.163368029636445,0.005006595918605615,0.7082732253573055,-18.918696051990935
0.006006006006006006,0.7215566048043497,0.6887974984327295,0.91,0.04,-13.34220781636185,-11.789498641473529,0.006007595319089916,0.6908027625662669,-16.185542748507828
0.007007007007007007,0.7089346044713585,0.677596968321077,0.91,0.04,-12.037599881106985,-10.695983202969785,0.007008594719574216,0.6758697881817669,-14.177729757664565
0.008008008008008008,0.6974573057430744,0.6673841186470043,0.91,0.04,-11.008472629544826,-9.811145600924306,0.008009594120058517,0.6624189645909656,-12.960155086492591
0.009009009009009009,0.6868956202280254,0.6579550351860933,0.91,0.04,-10.178196972223645,-9.111634416663833,0.009010593520542818,0.6499235732382417,-12.032323326912717
0.01001001001001001,0.677080535027912,0.6491426083033329,0.91,0.04,-9.496070479061075,-8.544879552831958,0.010011592921027117,0.6383302677176199,-11.260502678254738
0.011011011011011011,0.6678844681177931,0.6408481692144579,0.91,0.04,-8.927552196822944,-8.054706582455026,0.011012592321511418,0.6273800603780719,-10.649601424918785
0.012012012012012012,0.6592075576568951,0.6330170695997193,0.91,0.04,-8.447749079156267,-7.636752415920569,0.012013591721995719,0.617009778434139,-10.111949201196012
