Q_exp,V_fit,dqdv_fit,dvdq_fit,V_fit_anode,dqdv_fit_anode,dvdq_fit_anode,V_fit_cathode,dqdv_fit_cathode,dvdq_fit_cathode,dqdv_fit_si,dqdv_fit_gr,SoCs,Q_si,Q_gr,x_si,x_gr
4.8320355951056735,,,,,,,,,,,,2.6423357664233578,,,,
4.825361512791991,,,,,,,,,,,,2.638686131386861,,,,
4.81868743047831,,,,,,,,,,,,2.6350364963503647,,,,
4.812013348164628,,,,,,,,,,,,2.6313868613138687,,,,
4.805339265850947,,,,,,,,,,,,2.6277372262773726,,,,
4.798665183537264,,,,,,,,,,,,2.624087591240876,,,,
4.791991101223582,,,,,,,,,,,,2.620437956204379,,,,
4.7853170189099,,,,,,,,,,,,2.616788321167883,,,,
4.778642936596219,,,,,,,,,,,,2.613138686131387,,,,
4.7719688542825365,,,,,,,,,,,,2.6094890510948905,,,,
4.765294771968855,,,,,,,,,,,,2.605839416058394,,,,
4.758620689655173,,,,,,,,,,,,2.6021897810218975,,,,
4.751946607341491,,,,,,,,,,,,2.5985401459854014,,,,
4.74527252502781,,,,,,,,,,,,2.5948905109489053,,,,
4.738598442714127,,,,,,,,,,,,2.591240875912409,,,,
4.731924360400445,,,,,,,,,,,,2.587591240875912,,,,
4.725250278086763,,,,,,,,,,,,2.583941605839416,,,,
4.718576195773082,,,,,,,,,,,,2.5802919708029197,,,,
4.7119021134594,,,,,,,,,,,,2.5766423357664237,,,,
4.705228031145718,,,,,,,,,,,,2.572992700729927,,,,
4.698553948832036,,,,,,,,,,,,2.56934306569343,,,,
4.691879866518354,,,,,,,,,,,,2.565693430656934,,,,
4.685205784204673,,,,,,,,,,,,2.562043795620438,,,,
4.678531701890991,,,,,,,,,,,,2.558394160583942,,,,
4.671857619577309,,,,,,,,,,,,2.554744525547445,,,,
4.665183537263626,,,,,,,,,,,,2.5510948905109485,,,,
4.658509454949945,,,,,,,,,,,,2.5474452554744524,,,,
4.651835372636263,,,,,,,,,,,,2.5437956204379564,,,,
4.645161290322581,,,,,,,,,,,,2.54014598540146,,,,
4.6384872080088995,,,,,,,,,,,,2.5364963503649633,,,,
4.631813125695217,,,,,,,,,,,,2.532846715328467,,,,
4.625139043381536,,,,,,,,,,,,2.5291970802919708,,,,
4.618464961067854,,,,,,,,,,,,2.5255474452554747,,,,
4.611790878754172,,,,,,,,,,,,2.521897810218978,,,,
4.605116796440489,,,,,,,,,,,,2.5182481751824812,,,,
4.598442714126808,,,,,,,,,,,,2.514598540145985,,,,
4.591768631813126,,,,,,,,,,,,2.510948905109489,,,,
4.585094549499445,,,,,,,,,,,,2.507299270072993,,,,
4.5784204671857625,,,,,,,,,,,,2.503649635036496,,,,
4.57174638487208,,,,,,,,,,,,2.4999999999999996,,,,
4.565072302558399,,,,,,,,,,,,2.4963503649635035,,,,
4.558398220244717,,,,,,,,,,,,2.4927007299270074,,,,
4.551724137931036,,,,,,,,,,,,2.4890510948905114,,,,
4.545050055617353,,,,,,,,,,,,2.4854014598540144,,,,
4.538375973303671,,,,,,,,,,,,2.481751824817518,,,,
4.531701890989989,,,,,,,,,,,,2.478102189781022,,,,
4.525027808676308,,,,,,,,,,,,2.4744525547445257,,,,
4.5183537263626254,,,,,,,,,,,,2.4708029197080292,,,,
4.511679644048944,,,,,,,,,,,,2.4671532846715327,,,,
4.505005561735262,,,,,,,,,,,,2.463503649635036,,,,
4.49833147942158,,,,,,,,,,,,2.45985401459854,,,,
4.491657397107899,,,,,,,,,,,,2.456204379562044,,,,
4.484983314794216,,,,,,,,,,,,2.452554744525547,,,,
