sto_common,p_si_original,p_si_reconstructed_deformed,si_scale_a,si_shift_b,dUdx_si_original,dUdx_si_reconstructed_deformed,x_anode_common,p_anode_reconstructed,dUdx_anode_reconstructed
0.0,1.0,1.0,0.44,0.08,-177.67052081056616,-564.2853651514308,2.652158612913766e-06,1.0000000000000002,-74.99913883697037
0.001001001001001001,0.8221516308202541,0.4351497846332025,0.44,0.08,-103.3559775420618,-288.22627601930674,0.0010036505048004883,0.9249259860587006,-74.93073619667916
0.002002002002002002,0.7930811260419184,0.42297041837976634,0.44,0.08,-25.849677990515602,-10.908092091477101,0.002004648850988063,0.8499889139770137,-70.83007442600376
0.003003003003003003,0.7704005237321347,0.41331176242804313,0.44,0.08,-20.680644351403828,-8.848842923964298,0.0030056471971756375,0.7831244113371555,-59.50883308222325
0.004004004004004004,0.7516784346477164,0.4052550171305886,0.44,0.08,-17.360018854395946,-7.49679584741628,0.004006645543363213,0.7308524269792979,-44.55051349281251
0.005005005005005005,0.7356457312308416,0.39830316213291544,0.44,0.08,-15.045854006761715,-6.530221369183579,0.005007643889550787,0.6939344306809303,-32.0936929761412
0.006006006006006006,0.7215566048043497,0.3921815008759668,0.44,0.08,-13.34220781636185,-5.8125018295254165,0.006008642235738362,0.6666009597949597,-26.25429854776263
0.007007007007007007,0.7089346044713585,0.38666652183356526,0.44,0.08,-12.037599881106985,-5.274159596952501,0.007009640581925936,0.6413734118276799,-24.6896821476314
0.008008008008008008,0.6974573057430744,0.38162262280398984,0.44,0.08,-11.008472629544826,-4.849278904190811,0.00801063892811351,0.617172297799608,-23.504734721888667
0.009009009009009009,0.6868956202280254,0.3769582557591092,0.44,0.08,-10.178196972223645,-4.504419070605621,0.009011637274301085,0.5943170106593035,-22.01363485528958
0.01001001001001001,0.677080535027912,0.37260476680678134,0.44,0.08,-9.496070479061075,-4.21938544268707,0.01001263562048866,0.573101073632164,-20.447222721972878
0.011011011011011011,0.6678844681177931,0.3685110376556316,0.44,0.08,-8.927552196822944,-3.9774467370612,0.011013633966676234,0.5533817384016558,-19.141685088718987
0.012012012012012012,0.6592075576568951,0.3646419104763285,0.44,0.08,-8.447749079156267,-3.7749545830815237,0.012014632312863809,0.5347794833980619,-18.064282964022937
0.013013013013013013,0.6509720575489116,0.3609535710228357,0.44,0.08,-8.03919098528604,-3.607334501364136,0.013015630659051383,0.5172171036575532,-17.004150659451
0.014014014014014014,0.643113081209876,0.35742001958270664,0.44,0.08,-7.689034459625191,-3.4636494701463505,0.014016629005238958,0.5007372300211923,-15.93568881507153
0.015015015015015015,0.6355785951672797,0.35401933784936956,0.44,0.08,-7.386462975835684,-3.340036029002732,0.015017627351426532,0.4853139073590603,-15.013344660941101
0.016016016016016016,0.6283253675445393,0.35073326076588435,0.44,0.08,-7.123856292648156,-3.232072766866594,0.016018625697614107,0.47068056366850014,-14.285419053996321
0.017017017017017015,0.6213166206074235,0.3475487216994865,0.44,0.08,-6.895661674795576,-3.138004450701942,0.01701962404380168,0.4567145456637668,-13.67496807398959
0.018018018018018018,0.61452023906647,0.34445096957328786,0.44,0.08,-6.696290372244391,-3.0581555451884697,0.018020622389989256,0.4433033228160372,-12.660520266895958
0.01901901901901902,0.6079106338762036,0.3414262881755856,0.44,0.08,-6.522129266989566,-2.9901186521342993,0.01902162073617683,0.4313682259656925,-10.975327101942213
0.02002002002002002,0.6014629232166411,0.3384647460454915,0.44,0.08,-6.370086976115601,-2.93148059298818,0.020022619082364405,0.42133075426021355,-9.631935439659514
0.02102102102102102,0.5951577069970932,0.3355574581595933,0.44,0.08,-6.237137326262086,-2.8810191072313387,0.02102361742855198,0.4120851230743232,-8.968362892213406
0.022022022022022022,0.588976161802703,0.33269694002500827,0.44,0.08,-6.121420285579973,-2.8369873642127175,0.022024615774739555,0.4033761214139823,-8.433326579027266
0.023023023023023025,0.5829026113302664,0.3298778037767851,0.44,0.08,-6.020687185833083,-2.7995727373610464,0.02302561412092713,0.3952016311573912,-8.009551184184232
0.024024024024024024,0.5769227340032375,0.3270921898000613,0.44,0.08,-5.933489528848895,-2.7687205040362812,0.024026612467114704,0.387341026435836,-7.598361327495269
0.025025025025025023,0.5710237534146531,0.3243348197847205,0.44,0.08,-5.858207243163463,-2.7426430651779015,0.02502761081330228,0.37998973691227445,-7.162978561657525
0.026026026026026026,0.5651945913742814,0.32160141289279814,0.44,0.08,-5.793501068572027,-2.7203930872242097,0.026028609159489853,0.3730007670478435,-6.7832303494656685
0.02702702702702703,0.5594251526767712,0.31888858737786524,0.44,0.08,-5.7378969965983515,-2.701003829738738,0.027029607505677428,0.36640973218902545,-6.425786269071921
0.028028028028028028,0.5537073100998103,0.31619399781824614,0.44,0.08,-5.690228699169211,-2.6833135909759562,0.028030605851865002,0.3601363641912519,-6.136588587384892
0.029029029029029027,0.5480333034291852,0.31351658819673217,0.44,0.08,-5.649122550844083,-2.6665919634282034,0.029031604198052577,0.35412430213461377,-5.893533445952642
0.03003003003003003,0.5423977554434658,0.3108554753689404,0.44,0.08,-5.612915127438782,-2.649642492481064,0.03003260254424015,0.3483375297260524,-5.679406063151845
0.031031031031031032,0.5367962361069855,0.3082119986221955,0.44,0.08,-5.580091601899937,-2.6307278686049926,0.031033600890427726,0.3427541499815284,-5.459510537927599
0.03203203203203203,0.5312264008851076,0.30558875290927084,0.44,0.08,-5.548716446682192,-2.6082410941927776,0.0320345992366153,0.33740760768713407,-5.2854267541705156
0.03303303303303303,0.5256876946721863,0.3029902947299177,0.44,0.08,-5.51669316144671,-2.579952444165542,0.033035597582802875,0.33217274310188794,-5.165604049549955
0.03403403403403403,0.5201819701314606,0.3004236829509815,0.44,0.08,-5.481595559670893,-2.544049077988319,0.03403659592899045,0.3270660854658154,-5.033390244467569
0.035035035035035036,0.5147135293875599,0.29789710338259373,0.44,0.08,-5.440926083743818,-2.4999171501537205,0.035037594275178024,0.32209591248103053,-4.960542492926436
0.036036036036036036,0.5092892252190606,0.2954188438115346,0.44,0.08,-5.391714240910005,-2.446922617012433,0.0360385926213656,0.3171350958025903,-4.891546961119843
0.037037037037037035,0.5039193066830354,0.2929983594045909,0.44,0.08,-5.3313093492196515,-2.3845399929662676,0.037039590967553174,0.31230305164427086,-4.787479325815497
0.03803803803803804,0.49861593322863085,0.2906449899717623,0.44,0.08,-5.257418992656341,-2.3130447468808484,0.03804058931374075,0.30755057802749325,-4.723951440550735
0.03903903903903904,0.493393943334374,0.28836763919061525,0.44,0.08,-5.167542988252535,-2.2318365297113587,0.03904158765992832,0.30284571648534747,-4.66305649210139
