Q_exp,V_fit,dqdv_fit,dvdq_fit,V_fit_anode,dqdv_fit_anode,dvdq_fit_anode,V_fit_cathode,dqdv_fit_cathode,dvdq_fit_cathode,dqdv_fit_si,dqdv_fit_gr,SoCs,Q_si,Q_gr,x_si,x_gr
4.738598442714127,,,,,,,,,,,,2.7519379844961236,,,,
4.731924360400445,,,,,,,,,,,,2.748062015503875,,,,
4.725250278086763,,,,,,,,,,,,2.7441860465116275,,,,
4.718576195773082,,,,,,,,,,,,2.7403100775193794,,,,
4.7119021134594,,,,,,,,,,,,2.7364341085271318,,,,
4.705228031145718,,,,,,,,,,,,2.7325581395348832,,,,
4.698553948832036,,,,,,,,,,,,2.7286821705426347,,,,
4.691879866518354,,,,,,,,,,,,2.724806201550387,,,,
4.685205784204673,,,,,,,,,,,,2.720930232558139,,,,
4.67853170189099,,,,,,,,,,,,2.717054263565891,,,,
4.671857619577309,,,,,,,,,,,,2.713178294573643,,,,
4.665183537263626,,,,,,,,,,,,2.709302325581395,,,,
4.658509454949945,,,,,,,,,,,,2.7054263565891468,,,,
4.651835372636263,,,,,,,,,,,,2.701550387596899,,,,
4.645161290322581,,,,,,,,,,,,2.6976744186046506,,,,
4.638487208008899,,,,,,,,,,,,2.693798449612402,,,,
4.631813125695217,,,,,,,,,,,,2.6899224806201545,,,,
4.625139043381536,,,,,,,,,,,,2.6860465116279064,,,,
4.618464961067854,,,,,,,,,,,,2.682170542635659,,,,
4.611790878754172,,,,,,,,,,,,2.6782945736434103,,,,
4.605116796440489,,,,,,,,,,,,2.674418604651162,,,,
4.598442714126808,,,,,,,,,,,,2.670542635658914,,,,
4.591768631813126,,,,,,,,,,,,2.6666666666666665,,,,
4.585094549499445,,,,,,,,,,,,2.6627906976744184,,,,
4.5784204671857625,,,,,,,,,,,,2.65891472868217,,,,
4.57174638487208,,,,,,,,,,,,2.655038759689922,,,,
4.565072302558399,,,,,,,,,,,,2.651162790697674,,,,
4.558398220244717,,,,,,,,,,,,2.647286821705426,,,,
4.551724137931035,,,,,,,,,,,,2.6434108527131777,,,,
4.545050055617353,,,,,,,,,,,,2.63953488372093,,,,
4.538375973303671,,,,,,,,,,,,2.6356589147286815,,,,
4.531701890989989,,,,,,,,,,,,2.6317829457364335,,,,
4.525027808676308,,,,,,,,,,,,2.627906976744186,,,,
4.5183537263626254,,,,,,,,,,,,2.6240310077519373,,,,
4.511679644048943,,,,,,,,,,,,2.6201550387596892,,,,
4.505005561735262,,,,,,,,,,,,2.616279069767441,,,,
4.49833147942158,,,,,,,,,,,,2.6124031007751936,,,,
4.491657397107899,,,,,,,,,,,,2.6085271317829455,,,,
4.484983314794216,,,,,,,,,,,,2.6046511627906974,,,,
4.478309232480534,,,,,,,,,,,,2.600775193798449,,,,
4.471635150166852,,,,,,,,,,,,2.596899224806201,,,,
4.464961067853171,,,,,,,,,,,,2.593023255813953,,,,
4.458286985539489,,,,,,,,,,,,2.589147286821705,,,,
4.451612903225807,,,,,,,,,,,,2.585271317829457,,,,
4.4449388209121246,,,,,,,,,,,,2.5813953488372086,,,,
4.438264738598443,,,,,,,,,,,,2.577519379844961,,,,
4.431590656284762,,,,,,,,,,,,2.573643410852713,,,,
4.424916573971079,,,,,,,,,,,,2.5697674418604644,,,,
4.418242491657398,,,,,,,,,,,,2.5658914728682167,,,,
4.411568409343715,,,,,,,,,,,,2.562015503875968,,,,
4.404894327030034,,,,,,,,,,,,2.5581395348837206,,,,
4.398220244716352,,,,,,,,,,,,2.5542635658914725,,,,
4.39154616240267,,,,,,,,,,,,2.5503875968992245,,,,
4.3848720800889875,,,,,,,,,,,,2.546511627906976,,,,
4.378197997775306,,,,,,,,,,,,2.542635658914728,,,,
4.3715239154616246,,,,,,,,,,,,2.5387596899224802,,,,
4.364849833147943,,,,,,,,,,,,2.5348837209302326,,,,
4.358175750834261,,,,,,,,,,,,2.531007751937984,,,,
4.351501668520578,,,,,,,,,,,,2.5271317829457356,,,,
4.344827586206897,,,,,,,,,,,,2.523255813953488,,,,
4.338153503893215,,,,,,,,,,,,2.51937984496124,,,,
4.331479421579534,,,,,,,,,,,,2.5155038759689923,,,,
4.324805339265851,,,,,,,,,,,,2.5116279069767438,,,,
4.318131256952169,,,,,,,,,,,,2.5077519379844952,,,,
4.3114571746384875,,,,,,,,,,,,2.5038759689922476,,,,
4.304783092324806,,,,,,,,,,,,2.4999999999999996,,,,
4.298109010011124,,,,,,,,,,,,2.4961240310077515,,,,
4.291434927697442,,,,,,,,,,,,2.4922480620155034,,,,
4.28476084538376,,,,,,,,,,,,2.4883720930232553,,,,
4.278086763070078,,,,,,,,,,,,2.4844961240310073,,,,
4.271412680756397,,,,,,,,,,,,2.4806201550387597,,,,
4.264738598442714,,,,,,,,,,,,2.476744186046511,,,,
4.258064516129032,,,,,,,,,,,,2.4728682170542626,,,,
4.2513904338153505,,,,,,,,,,,,2.468992248062015,,,,
4.244716351501669,,,,,,,,,,,,2.465116279069767,,,,
4.2380422691879875,,,,,,,,,,,,2.4612403100775193,,,,
4.231368186874305,,,,,,,,,,,,2.457364341085271,,,,
4.224694104560623,,,,,,,,,,,,2.4534883720930227,,,,
4.218020022246941,,,,,,,,,,,,2.4496124031007747,,,,
4.21134593993326,,,,,,,,,,,,2.445736434108527,,,,
4.204671857619578,,,,,,,,,,,,2.441860465116279,,,,
4.197997775305896,,,,,,,,,,,,2.4379844961240305,,,,
4.1913236929922135,,,,,,,,,,,,2.4341085271317824,,,,
4.184649610678532,,,,,,,,,,,,2.4302325581395343,,,,
4.1779755283648505,,,,,,,,,,,,2.4263565891472867,,,,
4.171301446051168,,,,,,,,,,,,2.422480620155038,,,,
4.164627363737487,,,,,,,,,,,,2.4186046511627906,,,,
4.157953281423804,,,,,,,,,,,,2.414728682170542,,,,
4.151279199110123,,,,,,,,,,,,2.410852713178294,,,,
4.144605116796441,,,,,,,,,,,,2.4069767441860463,,,,
4.137931034482759,,,,,,,,,,,,2.403100775193798,,,,
4.131256952169077,,,,,,,,,,,,2.39922480620155,,,,
4.124582869855395,,,,,,,,,,,,2.3953488372093017,,,,
4.1179087875417135,,,,,,,,,,,,2.391472868217054,,,,
4.111234705228032,,,,,,,,,,,,2.387596899224806,,,,
4.10456062291435,,,,,,,,,,,,2.383720930232558,,,,
4.097886540600667,,,,,,,,,,,,2.3798449612403094,,,,
4.091212458286986,,,,,,,,,,,,2.3759689922480614,,,,
4.084538375973304,,,,,,,,,,,,2.3720930232558137,,,,
4.077864293659623,,,,,,,,,,,,2.3682170542635657,,,,
4.07119021134594,,,,,,,,,,,,2.3643410852713176,,,,
4.064516129032258,,,,,,,,,,,,2.360465116279069,,,,
4.0578420467185765,,,,,,,,,,,,2.3565891472868215,,,,
4.051167964404895,,,,,,,,,,,,2.3527131782945734,,,,
4.044493882091213,,,,,,,,,,,,2.348837209302325,,,,
