sto_common,p_si_original,p_si_reconstructed_deformed,si_scale_a,si_shift_b,dUdx_si_original,dUdx_si_reconstructed_deformed,x_anode_common,p_anode_reconstructed,dUdx_anode_reconstructed
0.0,1.0,1.0,0.91,0.029,-177.67052081056616,-235.43628603169995,2.652158612913766e-06,1.0000000000000002,-72.4351248671566
0.001001001001001001,0.8221516308202541,0.7643280420103103,0.91,0.029,-103.3559775420618,-129.75084008963637,0.0010036505048004883,0.927492559802086,-72.49151813507149
0.002002002002002002,0.7930811260419184,0.7402385583791063,0.91,0.029,-25.849677990515602,-21.6764692720281,0.002004648850988063,0.854872220468334,-69.10877521400539
0.003003003003003003,0.7704005237321347,0.7209317071313752,0.91,0.029,-20.680644351403828,-17.67874753565269,0.0030056471971756375,0.7891370204095496,-55.6154820882856
0.004004004004004004,0.7516784346477164,0.7048456704198417,0.91,0.029,-17.360018854395946,-14.98020992901263,0.004006645543363213,0.7435302092827368,-37.859992015551654
0.005005005005005005,0.7356457312308416,0.6909412968630816,0.91,0.029,-15.045854006761715,-13.12026929456664,0.005007643889550787,0.7133414416210656,-26.817600150131568
0.006006006006006006,0.7215566048043497,0.678578865025314,0.91,0.029,-13.34220781636185,-11.750970118646933,0.006008642235738362,0.6898414624847342,-21.392108793246962
0.007007007007007007,0.7089346044713585,0.6674158311600847,0.91,0.029,-12.037599881106985,-10.642154112488754,0.007009640581925936,0.6705145105740559,-18.358263193570338
0.008008008008008008,0.6974573057430744,0.6572732511864976,0.91,0.029,-11.008472629544826,-9.762176201856335,0.00801063892811351,0.653088280293454,-16.88240708906585
0.009009009009009009,0.6868956202280254,0.6478719348600721,0.91,0.029,-10.178196972223645,-9.083900365993884,0.009011637274301085,0.6367159874224152,-15.88607430386594
0.01001001001001001,0.677080535027912,0.6390872644677911,0.91,0.029,-9.496070479061075,-8.506250179231188,0.01001263562048866,0.6212844120822886,-14.997770344510798
0.011011011011011011,0.6678844681177931,0.6308424049717214,0.91,0.029,-8.927552196822944,-8.012148775244725,0.011013633966676234,0.6066905007997024,-14.192959964821341
0.012012012012012012,0.6592075576568951,0.6230469265794133,0.91,0.029,-8.447749079156267,-7.60564452748946,0.012014632312863809,0.5928701531777033,-13.406047804861998
0.013013013013013013,0.6509720575489116,0.615615889401172,0.91,0.029,-8.03919098528604,-7.266082576837334,0.013015630659051383,0.5798516374365456,-12.715950706753858
0.014014014014014014,0.643113081209876,0.608500214713873,0.91,0.029,-7.689034459625191,-6.960364753890019,0.014016629005238958,0.5674128619223767,-12.194133509644473
0.015015015015015015,0.6355785951672797,0.60168122522922,0.91,0.029,-7.386462975835684,-6.69640658799409,0.015017627351426532,0.5554390224838563,-11.775977221045707
0.016016016016016016,0.6283253675445393,0.5950939953184895,0.91,0.029,-7.123856292648156,-6.479344198592457,0.016018625697614107,0.543837394476358,-11.357528954731833
0.017017017017017015,0.6213166206074235,0.5887095651719778,0.91,0.029,-6.895661674795576,-6.285294804220655,0.01701962404380168,0.5327012870829283,-10.988687294740203
0.018018018018018018,0.61452023906647,0.5825108225372669,0.91,0.029,-6.696290372244391,-6.112463642016337,0.018020622389989256,0.5218380788587433,-10.713291953749234
0.01901901901901902,0.6079106338762036,0.5764724007234966,0.91,0.029,-6.522129266989566,-5.965748816820735,0.01902162073617683,0.511253312027073,-10.422559777372385
0.02002002002002002,0.6014629232166411,0.5705673814625508,0.91,0.029,-6.370086976115601,-5.840773364500137,0.020022619082364405,0.5009721486583616,-10.09426238602947
0.02102102102102102,0.5951577069970932,0.5647791607545274,0.91,0.029,-6.237137326262086,-5.727400662661694,0.02102361742855198,0.49104463211827515,-9.75726178891955
0.022022022022022022,0.588976161802703,0.5591011138696345,0.91,0.029,-6.121420285579973,-5.62901069164252,0.022024615774739555,0.4814381428303062,-9.460093445237135
0.023023023023023025,0.5829026113302664,0.5535098700805683,0.91,0.029,-6.020687185833083,-5.54820808308574,0.02302561412092713,0.47210555633135054,-9.17123296342433
0.024024024024024024,0.5769227340032375,0.5479935901797732,0.91,0.029,-5.933489528848895,-5.477059522544096,0.024026612467114704,0.46307736477252875,-8.796944695109488
0.025025025025025023,0.5710237534146531,0.5425447859513509,0.91,0.029,-5.858207243163463,-5.414702424457857,0.02502761081330228,0.45449410214873426,-8.392436074147014
0.026026026026026026,0.5651945913742814,0.5371533450857634,0.91,0.029,-5.793501068572027,-5.362655651891885,0.026028609159489853,0.44627573551111654,-7.996295101963341
0.02702702702702703,0.5594251526767712,0.5318087386002159,0.91,0.029,-5.7378969965983515,-5.319145576526921,0.027029607505677428,0.43848554580334803,-7.5652856158932025
