x_gr,p_gr,dUdx_gr,x_nmc,p_nmc,dUdx_nmc,p_gr_1mV,x_gr_1mV,dxdU_gr_1mV,p_nmc_1mV,x_nmc_1mV,dxdU_nmc_1mV
0.00032807300822758215,0.9797731865931826,-62.27324820512149,0.042042042042042,4.234851675361097,-1.3100873856428734,0.07930000000000002,0.5257693544886008,-2.2783431133291856,3.4617271313886326,0.9990026965511587,-0.02503099630058614
0.00033580651835076223,0.9792915957977849,-62.27324820512149,0.043043043043043,4.233532423897932,-1.327486070019404,0.08030000000000002,0.5236491102073026,-2.1328908122409302,3.4627271313886325,0.9989763798787681,-0.026553798757618097
0.00034354002847394416,0.9788100050023872,-62.273248205128766,0.044044044044044,4.232194045591288,-1.3340882229176714,0.08130000000000003,0.5215035728641191,-2.145630511144759,3.4637271313886324,0.9989495889536435,-0.026790925124601017
0.00035127353859712424,0.9783284142069895,-62.27324820513604,0.045045045045045,4.230861576604804,-1.3519529811824214,0.08230000000000003,0.5193578491850132,-2.1457240427172337,3.4647271313886323,0.9989227980285189,-0.02679092512448733
0.0003590070487203044,0.9778468234115918,-62.273248205128766,0.046046046046046,4.229487433016349,-1.3489831816391415,0.08330000000000003,0.5172121247786846,-2.1457242227246525,3.465727131388632,0.9988960071033944,-0.02679092512448733
0.0003667405588434845,0.9773652326161941,-62.27324820512149,0.047047047047047,4.228160909574496,-1.3428668335086513,0.08430000000000003,0.5150664007395638,-2.145723728371479,3.466727131388632,0.9988692161782698,-0.026790925124544174
0.0003744740689666664,0.9768836418207966,-62.27324820509966,0.048048048048048,4.226799010927242,-1.3452796940932785,0.08530000000000003,0.5129206773219416,-2.1457236244968385,3.467727131388632,0.9988424252531454,-0.026790925124544174
0.0003822075790898465,0.976402051025399,-62.27324820512149,0.049049049049049,4.225467656933668,-1.3509510796534414,0.08630000000000003,0.5107749534905701,-2.1456403502756984,3.468727131388632,0.9988156343280208,-0.026790925124601017
0.0003899410892130266,0.9759204602300013,-62.273248205114214,0.0500500500500501,4.2240944041611685,-1.3562143752615157,0.08730000000000003,0.5086293966213902,-2.130463962555183,3.4697271313886318,0.9987888434028962,-0.026790925124544174
0.00039767459933620674,0.9754388694346038,-62.27324820512149,0.0510510510510511,4.22275251303925,-1.3059585697192233,0.08830000000000003,0.5065140255654598,-2.275499384049766,3.4707271313886316,0.9987620524777717,-0.026790925124544174
0.0004054081094593886,0.974957278639206,-62.273248205114214,0.0520520520520521,4.221479872490058,-1.2893623687850777,0.08930000000000003,0.5040783978532907,-3.0963512188235427,3.4717271313886315,0.9987352615526471,-0.026790925124601017
0.00041314161958256874,0.9744756878438086,-62.27324820512149,0.0530530530530531,4.220171206995636,-1.3118132700315073,0.09030000000000003,0.5003213231278126,-3.2478451764609986,3.4727271313886314,0.9987084706275225,-0.026790925124544174
0.0004208751297057489,0.9739940970484108,-62.27324820513604,0.0540540540540541,4.218853619697203,-1.2977816771381185,0.09130000000000003,0.49758270750036865,-3.196367500532034,3.4737271313886313,0.9986816797023981,-0.026790925124544174
0.00042860863982893075,0.973512506253013,-62.27324820512149,0.0550550550550551,4.217573045479844,-1.3091518487462963,0.09230000000000003,0.4939285881267486,-3.3182503492887463,3.474727131388631,0.9986548887772735,-0.026790925124544174
0.0004363421499521109,0.9730309154576154,-62.273248205114214,0.0560560560560561,4.216232695075088,-1.3318551175584616,0.09330000000000004,0.49094620680179113,-4.334445493147939,3.475727131388631,0.998628097852149,-0.02679092512448733
0.00044407566007529097,0.9725493246622179,-62.273248205114214,0.0570570570570571,4.214906668868116,-1.3284217939749396,0.09430000000000004,0.4852596971404527,-5.106212377578515,3.476727131388631,0.9986013069270244,-0.026790925124544174
0.0004518091701984711,0.9720677338668203,-62.27324820512149,0.0580580580580581,4.213573191984047,-1.327192374446895,0.09530000000000004,0.48073378204663414,-4.5254228591274455,3.477727131388631,0.9985745160018998,-0.026790925124544174
0.00045954268032165303,0.9715861430714225,-62.27324820512149,0.0590590590590591,4.212249627077431,-1.3326547750580175,0.09630000000000004,0.4762088514221978,-5.331129393267673,3.4787271313886308,0.9985477250767754,-0.026790925124544174
0.0004672761904448331,0.9711045522760249,-62.273248205128766,0.0600600600600601,4.210905214456403,-1.3302772924957935,0.09730000000000004,0.47007152326009877,-6.089115234431915,3.4797271313886307,0.9985209341516508,-0.026790925124601017
0.00047500970056801325,0.9706229614806271,-62.273248205128766,0.0610610610610611,4.209586409274636,-1.3012212323728818,0.09830000000000004,0.46403062095333397,-6.541340421857399,3.4807271313886305,0.9984941432265262,-0.026790925124544174
0.0004827432106911934,0.9701413706852295,-62.273248205128766,0.0620620620620621,4.208300166944145,-1.309673121945707,0.09930000000000004,0.45698884241638393,-7.649110710403193,3.4817271313886304,0.9984673523014017,-0.026790925124544174
0.0004904767208143753,0.9696597798898318,-62.27324820508511,0.0630630630630631,4.206964441062533,-1.3154234517242003,0.10030000000000004,0.4487323995325276,-7.562916870440176,3.4827271313886303,0.9984405613762771,-0.026790925124601017
0.0004982102309375553,0.9691781890944345,-62.273248205114214,0.0640640640640641,4.205666686560313,-1.2821174425575919,0.10130000000000004,0.4418630086755036,-8.62923039085453,3.48372713138863,0.9984137704511525,-0.026790925124544174
0.0005059437410607355,0.9686965982990368,-62.27324820513604,0.0650650650650651,4.204397639375731,-1.2834863954713,0.10230000000000004,0.43147393875081846,-9.583104698532651,3.48472713138863,0.9983869795260281,-0.026790925124544174
0.0005136772511839173,0.9682150075036391,-62.27324820510694,0.0660660660660661,4.203097144227037,-1.306798972253091,0.10330000000000004,0.42269679927843823,-9.634962309124688,3.48572713138863,0.9983601886009035,-0.026790925124544174
0.0005214107613070975,0.9677334167082415,-62.273248205128766,0.0670670670670671,4.2017814252170655,-1.3045361543136096,0.10430000000000005,0.4122040141325691,-9.770818970715027,3.48672713138863,0.998333397675779,-0.02679092512448733
0.0005291442714302776,0.9672518259128438,-62.27324820513604,0.0680680680680681,4.200485460234417,-1.3024547638315198,0.10530000000000005,0.4031551613370082,-10.6966213526363,3.4877271313886298,0.9983066067506544,-0.026790925124544174
0.0005368777815534578,0.9667702351174461,-62.273248205128766,0.0690690690690691,4.199173908172357,-1.3057054990667893,0.10630000000000005,0.3908107714272965,-11.634682738488465,3.4887271313886297,0.9982798158255298,-0.026790925124544174
0.0005446112916766396,0.9662886443220484,-62.273248205114214,0.0700700700700701,4.197871435211261,-1.2988251851056702,0.10730000000000005,0.37988579586003124,-11.073766718698266,3.4897271313886296,0.9982530249004054,-0.026790925124544174
0.0005523448017998198,0.9658070535266507,-62.27324820512149,0.0710710710710711,4.196573657551525,-1.2845554048963095,0.10830000000000005,0.3686632379898999,-12.745714494210233,3.4907271313886294,0.9982262339752808,-0.026790925124601017
0.0005600783119229999,0.9653254627312532,-62.27324820510694,0.0720720720720721,4.1952997527189755,-1.301178091181555,0.10930000000000005,0.35439436687161074,-13.825207155418383,3.4917271313886293,0.9981994430501562,-0.026790925124544174
0.00056781182204618,0.9648438719358557,-62.273248205128766,0.0730730730730731,4.193968696408018,-1.2972046849827166,0.11030000000000005,0.3410128236790631,-14.191244439496643,3.4927271313886292,0.9981726521250317,-0.026790925124544174
0.0005755453321693619,0.9643622811404579,-62.27324820512149,0.0740740740740741,4.1927027463426345,-1.2835429255151212,0.11130000000000005,0.32601187799261744,-15.870284130668324,3.493727131388629,0.9981458611999071,-0.026790925124544174
0.000583278842292542,0.9638806903450603,-62.27324820512149,0.0750750750750751,4.191399040901482,-1.2909335132740125,0.11230000000000005,0.3092722554177264,-16.000707407374392,3.494727131388629,0.9981190702747826,-0.026790925124544174
0.0005910123524157221,0.9633990995496625,-62.273248205114214,0.0760760760760761,4.190118294864609,-1.2862453792822635,0.11330000000000005,0.2940104631778686,-15.40634048739767,3.495727131388629,0.998092279349658,-0.026790925124601017
