crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,1.1439974215638165,1.5999999999999883,2.7439974215638046,2.7999999999999994,2.430058908464053,0.013994670617097138,0.8637579708475256,1.0,0.0
0.2,C/5,1,1.2918878851484872,1.3218559445525482,2.6137438297010354,2.762662588773139,2.448088213240662,0.010498620970052965,0.7205539566184265,1.0,0.0
0.1,C/10,1,1.3826856078617618,1.1187125059898033,2.501398113851565,2.7108252669400783,2.479832207633058,0.00940487614065195,0.5670542874693123,1.0,0.0
0.05,C/20,1,1.3474029790776094,1.1505384508103385,2.497941429887948,2.663265541343824,2.406884994670355,0.0070077521820762455,0.4938938510849047,1.0,0.0
0.01,C/100,1,1.3602154739482593,1.1137061766199656,2.473921650568225,2.6253592475947696,2.393664611037988,0.0065156849845440686,0.3931938923437569,1.0,0.0
