Q_model_native,dVdQ_model_native
0.0,1.6100965225442323
0.0028664906365595873,1.5956926495822472
0.005732981273119175,1.5666971274722528
0.008599471909678762,1.5373260529902382
0.01146596254623835,1.5075794261363171
0.014332453182797937,1.4774572469104896
0.017198943819357524,1.4469595153125283
0.02006543445591711,1.4160862313425469
0.0229319250924767,1.3848373950007726
0.025798415729036288,1.353213006287092
0.028664906365595873,1.3212130652011638
0.03153139700215546,1.2888375717433291
0.03439788763871505,1.256086525913588
0.03726437827527464,1.2229599277117131
0.04013086891183422,1.1894577771178092
0.04299735954839381,1.1551988589055782
0.0458638501849534,1.118587086576099
0.04873034082151299,1.0797136562575815
0.051596831458072576,1.0411189781323174
0.05446332209463216,1.003425821176279
0.05732981273119175,0.9664663372167297
0.060196303367751336,0.93040238279184
0.06306279400431092,0.8959560214198063
0.06592928464087051,0.8641264606856112
0.0687957752774301,0.8339772706118538
0.07166226591398968,0.8052757863476927
0.07452875655054927,0.779013360715112
0.07739524718710886,0.7558931759749612
0.08026173782366844,0.7332227099158217
0.08312822846022803,0.7107302577561541
0.08599471909678762,0.6913443133572628
0.08886120973334721,0.673547094519904
0.0917277003699068,0.655606796111897
0.09459419100646638,0.6388195159016732
0.09746068164302597,0.624886989552806
0.10032717227958556,0.6109288757967306
0.10319366291614515,0.596489716671158
0.10606015355270473,0.5842495463234627
0.10892664418926432,0.5729916002300115
0.11179313482582391,0.5617151768128679
0.1146596254623835,0.5512374986818713
0.11752611609894308,0.5423858442878782
0.12039260673550267,0.5334228386541326
0.12325909737206225,0.5241300908887752
0.12612558800862184,0.5161742555194451
0.12899207864518142,0.5086468268884801
0.13185856928174103,0.5007193522915259
0.1347250599183006,0.4930493658901014
0.1375915505548602,0.4863658449448849
0.14045804119141977,0.47966584907067045
0.14332453182797936,0.4728676518273005
0.14619102246453897,0.4668762021251496
0.14905751310109855,0.4611591971620328
0.15192400373765813,0.45537698465511767
0.1547904943742177,0.44993364151901005
0.1576569850107773,0.44521891634042277
0.16052347564733688,0.4402499555160375
0.1633899662838965,0.4349059375072102
0.16625645692045607,0.4300517495830718
0.16912294755701565,0.4253275499229403
0.17198943819357523,0.42055551938813096
0.17485592883013482,0.41599370863002605
0.17772241946669443,0.4118175635944681
0.180588910103254,0.4078790381511226
0.1834554007398136,0.40424308914612084
0.18632189137637317,0.40108304102534476
0.18918838201293275,0.39801826559119036
0.19205487264949236,0.39490601519560187
0.19492136328605195,0.39196695727935094
0.19778785392261153,0.389287693647816
0.2006543445591711,0.3863696221574173
0.2035208351957307,0.3831774703384099
0.2063873258322903,0.3802094021415314
0.20925381646884988,0.37729347066840546
0.21212030710540947,0.37444242773324277
0.21498679774196905,0.3717546662986706
0.21785328837852863,0.3691527454139987
0.2207197790150882,0.36645196272456815
0.22358626965164782,0.36367959194092236
0.2264527602882074,0.36113890487183653
0.229319250924767,0.35861571603834363
0.23218574156132657,0.35589611862326365
0.23505223219788615,0.3531905941954392
0.23791872283444576,0.350663581327467
0.24078521347100534,0.3483742874318523
0.24365170410756493,0.3463768721563838
0.2465181947441245,0.3446366768735061
0.2493846853806841,0.3429935259790682
0.2522511760172437,0.3415566355511146
0.25511766665380325,0.34033126200438346
0.25798415729036284,0.33911436157438857
0.2608506479269225,0.33779311638522813
0.26371713856348206,0.3363972669581017
0.26658362920004164,0.33510301167723355
0.2694501198366012,0.3336930569244032
0.2723166104731608,0.3318839709660324
0.2751831011097204,0.32994420677209746
0.27804959174627997,0.3281775822998725
0.28091608238283955,0.3265053983468533
0.28378257301939913,0.324934664945431
0.2866490636559587,0.3234962894233604
0.2895155542925183,0.32215020772264324
0.29238204492907793,0.3210298714647024
0.2952485355656375,0.32009548196845117
0.2981150262021971,0.31915536720327964
0.3009815168387567,0.31796760759868903
0.30384800747531626,0.3165231525524632
0.30671449811187584,0.31503366189963344
0.3095809887484354,0.3135788359824119
0.312447479384995,0.31227737432197955
0.3153139700215546,0.31110416120452555
0.3181804606581142,0.31000272937092177
0.32104695129467375,0.30889478791971214
0.3239134419312334,0.30780880941699706
0.326779932567793,0.3069119174123216
0.32964642320435256,0.30614406083930135
0.33251291384091214,0.30550296902686114
0.3353794044774717,0.3050297900233545
0.3382458951140313,0.3046059175113669
0.3411123857505909,0.3040101929990442
0.34397887638715047,0.3032208053356271
0.34684536702371005,0.3023416675888484
0.34971185766026963,0.30129973262296517
0.35257834829682927,0.3000405062596201
0.35544483893338885,0.29865499570667
