sto_original_raw,p_original_raw,sto_reconstructed_raw,p_reconstructed_raw
0.6592489556496748,0.13506293146573287,0.2032032032032032,0.1721124894288532
0.6576157261852926,0.13554452226113056,0.2042042042042042,0.17198263780108458
0.6559963737646324,0.13602611305652826,0.20520520520520522,0.1718535018235971
0.654388949983892,0.13650770385192595,0.20620620620620622,0.17172493214959517
0.6527972558042021,0.13698929464732365,0.2072072072072072,0.1715968872297848
0.6512151670952477,0.13747088544272135,0.2082082082082082,0.1714695962880915
0.649650543134167,0.13795247623811907,0.2092092092092092,0.17134281123349893
0.6480933653901951,0.13843406703351674,0.21021021021021022,0.17121645963591367
0.6465554894634817,0.13891565782891446,0.21121121121121122,0.17109103702951858
0.6450231252970486,0.13939724862431213,0.2122122122122122,0.1709659436879224
0.643512544491846,0.13987883941970986,0.2132132132132132,0.17084131047083434
0.6420050880496249,0.14036043021510755,0.21421421421421422,0.17071759231797176
0.6405194064517259,0.14084202101050525,0.21521521521521522,0.17059416501418898
0.6390349073330667,0.14132361180590294,0.21621621621621623,0.17047095574326196
0.6375733438022012,0.14180520260130064,0.2172172172172172,0.1703489475463317
0.6361117802713356,0.14228679339669836,0.2182182182182182,0.17022705016454504
0.6346728757625314,0.14276838419209603,0.21921921921921922,0.17010538105805592
0.6332346101495748,0.14324997498749376,0.22022022022022023,0.1699847082811299
0.6318164589546275,0.14373156578289142,0.22122122122122123,0.16986430382003345
0.6304006393254628,0.14421315657828915,0.22222222222222224,0.16974394925229958
0.6290024945099549,0.14469474737368684,0.22322322322322322,0.16962463509196693
0.6276082381086543,0.14517633816908454,0.22422422422422425,0.16950570221806294
0.6262293314909956,0.14565792896448224,0.22522522522522523,0.16938676934415894
0.6248557281109556,0.14613951975987993,0.22622622622622623,0.1692685455035951
0.6234952732448225,0.14662111055527763,0.22722722722722724,0.16915100042043965
0.6221413895630815,0.14710270135067532,0.22822822822822822,0.1690334898129115
0.620798582756228,0.14758429214607305,0.22922922922922925,0.16891631977888275
0.6194634632966484,0.14806588294147072,0.23023023023023023,0.16880000416946359
0.6181374865068033,0.14854747373686844,0.23123123123123127,0.1686838025656902
