sto_common,p_si_original,p_si_reconstructed_deformed,si_scale_a,si_shift_b,dUdx_si_original,dUdx_si_reconstructed_deformed,x_anode_common,p_anode_reconstructed,dUdx_anode_reconstructed
0.0,1.0,1.0,0.9,0.034,-177.67052081056616,-238.6521619062755,0.00010110282099253252,0.9698394914941362,-132.18710057534108
0.001001001001001001,0.8221516308202541,0.7611089470407653,0.9,0.034,-103.3559775420618,-131.26189088473689,0.001102002617968516,0.8375334493654334,-108.49979388635614
0.002002002002002002,0.7930811260419184,0.7372134316621884,0.9,0.034,-25.849677990515602,-21.495503387153178,0.0021029024149444996,0.7526446481485566,-54.18242799031884
0.003003003003003003,0.7704005237321347,0.7180749062256437,0.9,0.034,-20.680644351403828,-17.534246655777167,0.003103802211920483,0.7290710870150813,-21.429496879183375
0.004004004004004004,0.7516784346477164,0.7021098347537256,0.9,0.034,-17.360018854395946,-14.85445038194473,0.004104702008896466,0.7097470899972125,-17.856595551185137
0.005005005005005005,0.7356457312308416,0.688336266822351,0.9,0.034,-15.045854006761715,-12.996350348068177,0.005105601805872449,0.6933257612913544,-15.362244389916839
0.006006006006006006,0.7215566048043497,0.6760911153381737,0.9,0.034,-13.34220781636185,-11.640319057754994,0.006106501602848433,0.6789949554152861,-13.581377763520152
0.007007007007007007,0.7089346044713585,0.6650323247647835,0.9,0.034,-12.037599881106985,-10.5499163279232,0.007107401399824417,0.6661385647990314,-12.198599028862986
0.008008008008008008,0.6974573057430744,0.6549701617287178,0.9,0.034,-11.008472629544826,-9.676844913195794,0.0081083011968004,0.6545758048325252,-11.065112922978528
0.009009009009009009,0.6868956202280254,0.6456592618755026,0.9,0.034,-10.178196972223645,-8.996925276203797,0.009109200993776384,0.6439884262427802,-10.216586163035572
0.01001001001001001,0.677080535027912,0.6369582993138955,0.9,0.034,-9.496070479061075,-8.432744659711773,0.010110100790752367,0.6341242467997853,-9.534932055634556
0.011011011011011011,0.6678844681177931,0.628776890184388,0.9,0.034,-8.927552196822944,-7.9435299021272385,0.011111000587728351,0.6249014031254515,-8.964996088018097
