Q_exp,V_fit,dqdv_fit,dvdq_fit,V_fit_anode,dqdv_fit_anode,dvdq_fit_anode,V_fit_cathode,dqdv_fit_cathode,dvdq_fit_cathode,dqdv_fit_si,dqdv_fit_gr,SoCs,Q_si,x_si,x_gr
1.1318864774624373,3.5863923008527547,-3.737553846860544,-0.26755467371793884,0.19607731958203262,7.770063246760558,0.12869908110682537,3.782626865042354,-7.201726492938568,-0.13885559261109393,2.822979019593974,0.652400433336357,0.4556451612903225,1.0828287907743344,0.520590764795353,0.11670164102747971
1.1218697829716193,3.5836372762443225,-3.844432151308069,-0.2601164386942685,0.19733969160018894,8.070678781729036,0.12390531540715877,3.781223130055212,-7.341544331091541,-0.13621112328709728,2.8350214675264387,0.7429804959277283,0.4516129032258064,1.0753682307784806,0.5170039571050388,0.11317276854111337
1.1118530884808013,3.5810046505484543,-3.930685937879965,-0.25440852202487463,0.1985595629624765,8.31856720925194,0.12021300962596015,3.779876747637091,-7.451814014667832,-0.13419551239894645,2.852282708390015,0.8722159192007342,0.44758064516129026,1.0680563088441124,0.5134886100212078,0.10918979698121001
1.1018363939899833,3.578519606518214,-3.999830279775944,-0.2500106079641,0.19974796558267893,8.50395349559526,0.11759236460053124,3.778603383869508,-7.551829525894386,-0.1324182433635599,2.8811494100925095,1.062076435468678,0.44354838709677413,1.0608316616166393,0.5100152219310766,0.10449515580609844
1.0918196994991654,3.576037749385251,-4.054706977301468,-0.2466269463115509,0.20091533654378932,8.621396862518775,0.11599048459855332,3.7772387506510716,-7.654830717913022,-0.1306364617129816,2.9248375976559977,1.3445774891424311,0.43951612903225806,1.0536261637437194,0.5065510402614035,0.09872364546854298
1.0818030050083474,3.5736768360697906,-4.089076643966177,-0.24455398787293348,0.2020716480788102,8.668868350022597,0.11535531047687364,3.7758990703522572,-7.740017314066431,-0.1291986773960616,2.977855452419534,1.897852993533946,0.43548387096774194,1.0463800349602113,0.5030673245001015,0.0912913215835039
1.0717863105175294,3.5718320990047836,-4.107494329761332,-0.24345742677095927,0.2032262943496699,8.649530299578203,0.11561321428618676,3.774629509778403,-7.822020102152638,-0.1278442124848027,3.0441088917998025,0.5413539534569136,0.4314516129032258,1.0390349767745195,0.49953604652621125,0.07158714977650178
1.0617696160267114,3.5695913115394005,-4.1161454384091485,-0.24294574012586168,0.20438777257202265,8.570767767830285,0.11667566163132115,3.773339663662657,-7.919532575908096,-0.1262700784945423,3.127179831925481,0.3672891680891323,0.4274193548387097,1.0315291242561304,0.4959274635846781,0.06928609209857986
1.0517529215358934,3.566987980054316,-4.1144697353095445,-0.24304468481520303,0.2055637032638199,8.443758287189334,0.11843067577114041,3.7721102754592675,-8.024779939838359,-0.1246140090441088,3.2244526135336513,0.2751805895425201,0.4233870967741936,1.023808575721992,0.49221566140480383,0.06780809708845215
1.0417362270450754,3.564429068811617,-4.1016355827238336,-0.24380517962444515,0.2067603403671039,8.282015203541679,0.12074356004229081,3.770944596787657,-8.126010395406837,-0.12306161958213124,3.331251519030572,0.22860478330074108,0.4193548387096775,1.0158207073248602,0.4883753400600289,0.06663811684726527
1.0317195325542574,3.561818831753094,-4.080143647507224,-0.24508941017577968,0.20798260596917464,8.09992084314904,0.1234579966106466,3.7697242701056357,-8.22156029178293,-0.12163141356506912,3.447350612396367,0.20024845606839894,0.41532258064516137,1.007527757736536,0.4843883450656423,0.06563478174657193
1.0217028380634394,3.5591805946735966,-4.051484181780055,-0.24682312829878583,0.20923362243609847,7.913313546432879,0.12636931345286762,3.768461973274866,-8.301937147268603,-0.12045381484597328,3.567429896834286,0.18078647735371545,0.41129032258064524,0.9988818602970367,0.48023166360434455,0.0647353499409506
1.0116861435726214,3.556604151454075,-4.021203122894899,-0.2486817923487763,0.2105142115809182,7.7384458064766735,0.12922491479659293,3.7672441083594057,-8.371221653292423,-0.11945687755223844,3.6879520586303443,0.16451616941511812,0.40725806451612917,0.989875971027561,0.47590190914786584,0.06390894548870486
1.0016694490818034,3.554049030057968,-3.9977461621868784,-0.2501409442797069,0.2118224354203374,7.59175475968456,0.13172185241156953,3.7660271463430357,-8.444584266140083,-0.1184190918681054,3.808326140596899,0.15130431568911495,0.40322580645161304,0.9804962330558384,0.47139241973838386,0.06315249902321293
0.9916527545909855,3.5514981265862264,-3.986263708156282,-0.2508614766137782,0.21315304668766083,7.492474470856779,0.13346725489551758,3.764795817825076,-8.518306824333932,-0.11739422171825709,3.9195846913789016,0.14205615815578873,0.3991935483870969,0.9707815283163207,0.4667218886136157,0.062447065452500124
0.9816360601001675,3.5490379338946187,-3.9883671947316155,-0.2507291709050605,0.21449623685397046,7.460805621284928,0.13403378277904743,3.7636355317194172,-8.569318942752302,-0.11669538812600422,4.012047786671816,0.13445673578262315,0.3951612903225808,0.9607905720090654,0.46191854423512757,0.0617776458266089
0.9716193656093495,3.546660230193519,-4.041816500331591,-0.2474135082376847,0.2158381975947536,7.6078050653056275,0.13144395675440812,3.7625377136405347,-8.62295307009606,-0.11596955148323218,4.0587079186545605,0.12395410722207251,0.39112903225806467,0.9506257783105925,0.4570316241877848,0.06114615726209643
0.9616026711185315,3.544293095261197,-4.13396225474096,-0.24189867695409362,0.21712950476891685,7.8896108757313375,0.12674896338373642,3.7614327775507634,-8.68434639560537,-0.11514971357038917,4.0724922914677135,0.11666502302156903,0.3870967741935486,0.9406741390149587,0.4522471822187301,0.0605887357270051
0.9515859766277135,3.5418607773490947,-4.196342012940853,-0.23830278774136104,0.21837740888123913,8.091479166487986,0.12358679784304982,3.760243569898103,-8.717180585606734,-0.11471598989828635,4.096348087625602,0.10962908806543671,0.3830645161290325,0.9308908820635022,0.4475436932997607,0.06005814861724693
0.9415692821368955,3.539467753421276,-4.238094387576529,-0.23595510353223403,0.21960536716310147,8.216690157641887,0.1217035060120839,3.759077112796875,-8.752612844855342,-0.1142515975201377,4.138006742858324,0.10485290926203657,0.37903225806451635,0.921118208220678,0.4428452924137875,0.05957774301897376
0.9315525876460775,3.537164188700795,-4.284919533167409,-0.23337661121976794,0.22081554255760807,8.33339620941819,0.1199990945912095,3.757982238948391,-8.820090876360721,-0.11337751662856022,4.189485115203196,0.10055478324315362,0.3750000000000002,0.9113304217988988,0.43813962586485516,0.05910495825928531
0.9215358931552595,3.534792317372435,-4.327043603895954,-0.2311046736620881,0.2220093557024913,8.444847389845137,0.1184154021779591,3.756803037336979,-8.873959222820375,-0.11268927148418584,4.234062463010023,0.09641097963653415,0.37096774193548415,0.90153085797042,0.43342829710116343,0.05867080610450044
0.9115191986644406,3.532458485322799,-4.353214593006541,-0.2297153008736359,0.22318780437085614,8.55210204264539,0.11693031666524334,3.755646864810129,-8.866428514562557,-0.11278498420841743,4.263019515131505,0.09326287987212069,0.36693548387096764,0.8917274852010499,0.4287151371158894,0.05824642254753187
0.9015025041736227,3.530173995912166,-4.382502943371034,-0.22818010915716513,0.22435186621999206,8.655451096286566,0.11553412859429457,3.7545253559950824,-8.877369569722212,-0.11264598056283148,4.295010418467168,0.08930127531081096,0.36290322580645157,0.8819124857629133,0.42399638738601597,0.0578443196133032
0.8914858096828047,3.527954193707583,-4.41511341441186,-0.22649474795727542,0.22550234450964,8.754740393763646,0.11422383246364909,3.7534559488504917,-8.907026326479064,-0.11227091549366719,4.328837194904976,0.08730286792401754,0.35887096774193544,0.872094009415616,0.41927596606519996,0.05746069938412554
0.8814691151919867,3.5256697199095117,-4.4361028125629085,-0.22542308919622656,0.22664015668670956,8.849449919709716,0.11300137399193311,3.75230884361439,-8.89507866147061,-0.1124217152043343,4.35201697887614,0.08398743438238694,0.3548387096774193,0.862270542696675,0.4145531455272476,0.057082477165610546
