crate_c,crate_label,reference_crate_c,reference_crate_label,Cn_Si_pct_vs_C100,Cn_Si_abs_pct_vs_C100,Cn_Gr_pct_vs_C100,Cn_Gr_abs_pct_vs_C100,Cn_pct_vs_C100,Cn_abs_pct_vs_C100,Cp_pct_vs_C100,Cp_abs_pct_vs_C100,LLI_pct_vs_C100,LLI_abs_pct_vs_C100,si_scale_a_pct_vs_C100,si_shift_b_pct_vs_C100,mean_absolute_error_percentage_5params_vs_C100
0.3333333333333333,C/3,0.01,C/100,14.382505129075454,14.382505129075454,6.32655478814834,6.32655478814834,10.251536869204443,10.251536869204443,3.5570321477156233,3.5570321477156233,8.003620968806187,8.003620968806187,-2.5705113753076025,,8.504249980590009
0.2,C/5,0.01,C/100,12.048328030283818,12.048328030283818,-1.0809684873712921,1.0809684873712921,5.315825359143143,5.315825359143143,2.264477200154192,2.264477200154192,6.770762804790976,6.770762804790976,0.0345120425482288,,5.4960723763486845
0.1,C/10,0.01,C/100,13.310965290892288,13.310965290892288,-10.605418139317335,10.605418139317335,1.047009250948367,1.047009250948367,0.9706038366761626,0.9706038366761626,6.757030447038711,6.757030447038711,0.5953064011046562,,6.5382053929745725
0.05,C/20,0.01,C/100,1.1652829038143118,1.1652829038143118,1.5910120373789503,1.5910120373789503,1.3835902994201774,1.3835902994201774,0.5602501678255208,0.5602501678255208,1.3308958114848684,1.3308958114848684,-0.06336031322302636,,1.2062062439847658
0.01,C/100,0.01,C/100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
