Q_Ah,V_full_meas,V_full_recon,V_anode_meas,V_anode_recon,V_cathode_meas,V_cathode_recon,rpt
0.23669660341134963,3.425473684278781,3.4278279812644077,0.2676299000000002,0.2740232958312506,3.693103584278781,3.7018512770956584,2
0.23935611580922997,3.4265652,3.4289747076492665,0.26687561065255055,0.27326636192604437,3.6934408106525507,3.702241069575311,2
0.2420156282071103,3.4277015,3.4300912490630133,0.2661832005079433,0.27254865601654554,3.6938847005079434,3.702639905079559,2
0.24467514060499063,3.4285131,3.4312057805089147,0.2658449000000003,0.2718335622351058,3.6943580000000003,3.7030393427440207,2
0.24733465300287097,3.4296496,3.432320311954816,0.26535829999999994,0.271118468453666,3.6950079,3.703438780408482,2
0.2499941654007513,3.4308541863319646,3.4334115854002465,0.26470910000000014,0.2704092215452395,3.6955632863319647,3.7038208069454863,2
0.2526536777986316,3.4321192050762113,3.43439190914137,0.2640601,0.2697278664941874,3.6961793050762113,3.704119775635557,2
0.255313190196512,3.4330587,3.435372232882493,0.26339526108312994,0.2690465114431353,3.69645396108313,3.7044187443256282,2
0.2579727025943923,3.4340327,3.4363525566236164,0.2634872875957664,0.2683651563920832,3.6975199875957663,3.7047177130156994,2
0.2606322149922726,3.4350066,3.437317861835641,0.26292430000000033,0.26769592244198337,3.6979309000000002,3.705013784277624,2
0.26329172739015294,3.4359808,3.438261467994793,0.2613379285251791,0.2670442012861594,3.697318728525179,3.705305669280952,2
0.2659512397880333,3.4369547,3.439205074153945,0.2607880431417453,0.26639248013033545,3.6977427431417453,3.7055975542842803,2
0.2686107521859136,3.4380913,3.440148680313097,0.26010940578112,0.26574075897451155,3.69820070578112,3.7058894392876085,2
0.27127026458379394,3.4390652,3.441193106025799,0.2594179034011287,0.26510450086559373,3.6984831034011285,3.7062976068913924,2
0.2739297769816743,3.4401404419069546,3.4422930802398697,0.2590302000000002,0.26447676242426005,3.6991706419069548,3.7067698426641296,2
0.2765892893795546,3.4409755137283318,3.443393054453941,0.25854330000000036,0.2638490239829264,3.699518813728332,3.707242078436867,2
0.27924880177743494,3.4417922915397323,3.4444930286680115,0.25805650000000036,0.26322128554159274,3.6998487915397327,3.7077143142096043,2
0.2819083141753153,3.4426800929546517,3.4455137068571378,0.2575699,0.26261207046437557,3.7002499929546517,3.7081257773215133,2
0.2845678265731956,3.443833008865747,3.446523621865008,0.2567585000000001,0.26200536964087545,3.700591508865747,3.7085289915058834,2
0.28722733897107594,3.4449093,3.447533536872878,0.25597891387898847,0.26139866881737533,3.7008882138789883,3.708932205690253,2
0.2898868513689563,3.4460186051091126,3.4485333071498845,0.2555443744469292,0.26079390219253623,3.7015629795560416,3.7093272093424208,2
0.2925463637668366,3.4467774395729855,3.4494559312074484,0.25509516126120346,0.2602038442984027,3.701872600834189,3.7096597755058514,2
0.29520587616471694,3.4478501293436623,3.4503785552650124,0.254485049347573,0.25961378640426924,3.7023351786912353,3.7099923416692815,2
0.2978653885625973,3.448840883943405,3.4513011793225763,0.25383790000000017,0.2590237285101357,3.702678783943405,3.710324907832712,2
0.3005249009604776,3.4497797,3.452219219941245,0.25318890000000005,0.25843888358106776,3.7029686,3.710658103522313,2
0.30318441335835794,3.4507537,3.4531288209107895,0.25274337913435746,0.25786363747006147,3.7034970791343573,3.7109924583808507,2
0.3058439257562383,3.4515653,3.454038421880334,0.2522172717167968,0.25728839135905524,3.703782571716797,3.711326813239389,2
0.3085034381541186,3.4525394,3.4549480228498783,0.2515662000000001,0.25671314524804895,3.7041056,3.711661168097927,2
0.31116295055199894,3.453517554485649,3.4558979108715238,0.25099876495240503,0.25614466977352857,3.704516319438054,3.7120425806450523,2
0.3138224629498793,3.454535017993525,3.456876064906517,0.25043039999999994,0.2555809446813594,3.7049654179935247,3.7124570095878764,2
0.3164819753477596,3.455539070810982,3.4578542189415105,0.24944851707261334,0.2550172195891902,3.704987587883595,3.7128714385307005,2
0.31914148774563994,3.4565574985233973,3.4588323729765036,0.24844674983977208,0.254453494497021,3.7050042483631698,3.7132858674735245,2
0.3218010001435203,3.457543335586306,3.459782914187326,0.24809105709264317,0.2538978072063611,3.7056343926789492,3.713680721393687,2
0.3244605125414006,3.458444393505522,3.460727533363804,0.24746716310056596,0.2533438437573591,3.705911556606088,3.714071377121163,2
0.32712002493928094,3.459506988328061,3.461672152540282,0.24718398964042365,0.25278988030835703,3.706690977968485,3.7144620328486386,2
0.3297795373371613,3.4601693,3.462609655171515,0.24706731551610922,0.2522363529966382,3.707236615516109,3.714846008168153,2
0.3324390497350416,3.4610670047385637,3.46343393301357,0.24662498540288294,0.25168976466306875,3.7076919901414467,3.7151236976766384,2
0.33509856213292194,3.461892479050245,3.4642582108556255,0.24600704209922264,0.25114317632949923,3.707899521149468,3.7154013871851244,2
0.3377580745308023,3.4629292,3.4650824886976808,0.24540050000000013,0.25059658799592976,3.7083297,3.7156790766936103,2
0.3404175869286826,3.4637983504037724,3.4659181508070427,0.2447515,0.25005172999776426,3.7085498504037724,3.7159698808048067,2
0.34307709932656294,3.4647743130396473,3.4667810369156893,0.24442680000000028,0.24951100987237818,3.7092011130396476,3.7162920467880673,2
0.3457366117244433,3.4655266,3.467643923024336,0.24394019999999994,0.24897028974699206,3.7094668,3.7166142127713275,2
0.3483961241223236,3.4663384,3.468506809132982,0.2434533000000001,0.24842956962160595,3.7097917000000002,3.716936378754588,2
0.35105563652020394,3.4673123,3.469370116961424,0.24280440000000025,0.24789102224364562,3.7101167000000004,3.71726113920507,2
0.3537151489180843,3.4682863,3.470233797874349,0.24225406150793852,0.24735439703855613,3.7105403615079386,3.7175881949129055,2
0.3563746613159646,3.469238321681884,3.471097478787274,0.24166850000000029,0.24681777183346662,3.7109068216818843,3.717915250620741,2
0.35903417371384494,3.4699097,3.4719611597001996,0.24117475259030569,0.24628114662837713,3.7110844525903057,3.7182423063285763,2
0.3616936861117253,3.4710462,3.472815327840996,0.24064545846240354,0.24574605728438254,3.7116916584624033,3.718561385125378,2
0.3643531985096056,3.4720201,3.4736665952663097,0.23993965589363156,0.24521143626823141,3.7119597558936315,3.7188780315345413,2
0.36701271090748594,3.4729943,3.474517862691624,0.23954543556044464,0.24467681525208027,3.7125397355604446,3.719194677943704,2
0.3696722233053663,3.4738059,3.47536930716177,0.23889966368062257,0.244142195921225,3.7127055636806223,3.719511503082995,2
0.3723317357032466,3.47470826445398,3.4763067183432748,0.23842340000000029,0.2436083949104496,3.7131316644539805,3.7199151132537245,2
0.37499124810112694,3.4755917,3.4772441295247796,0.23816425874465114,0.24307459389967426,3.713755958744651,3.720318723424454,2
0.3776507604990073,3.4765656,3.4781815407062844,0.23775145759382038,0.24254079288889888,3.7143170575938202,3.7207223335951833,2
0.3803102728968876,3.4775398,3.4790842430676077,0.23698042072082615,0.24200675428662843,3.7145202207208263,3.721090997354236,2
0.38296978529476794,3.4783514,3.479875686977363,0.23673944267948285,0.24147195408941724,3.715090842679483,3.72134764106678,2
0.3856292976926483,3.4791632,3.480667130887118,0.23689149939674653,0.24093715389220602,3.7160546993967465,3.7216042847793243,2
0.3882888100905286,3.4799747,3.481458574796873,0.23519155997829694,0.24040235369499482,3.715166259978297,3.7218609284918682,2
0.39094832248840894,3.4809489,3.4822412828254046,0.2348536000000001,0.23986664269931052,3.7158025,3.7221079255247154,2
0.3936078348862893,3.4817605,3.483014277716047,0.23427983381137948,0.239329919016877,3.7160403338113794,3.7223441967329243,2
0.3962673472841696,3.4829838833919475,3.483787272606689,0.2335556000000003,0.23879319533444346,3.716539483391948,3.7225804679411327,2
0.39892685968204994,3.4837086,3.4845602674973315,0.23305338406547593,0.23825647165200994,3.7167619840654758,3.7228167391493416,2
0.4015863720799303,3.4845204,3.4855290136837986,0.23244907492828418,0.23771696932359423,3.7169694749282844,3.723245983007393,2
0.4042458844778106,3.485332,3.486578008352997,0.23214888234810255,0.23717632788586548,3.7174808823481027,3.723754336238863,2
0.40690539687569094,3.4861340665313363,3.487627003022196,0.23177080000000005,0.2366356864481367,3.7179048665313363,3.724262689470333,2
0.4095649092735713,3.4869554,3.4886759976913946,0.23096531561317324,0.23609504501040796,3.717920715613173,3.7247710427018026,2
0.4122244216714516,3.4880741953881986,3.489545141630399,0.23061700629922527,0.23554938017148716,3.718691201687424,3.725094521801886,2
0.41488393406933194,3.4889035,3.4904038128538506,0.22988483807193,0.23500342281970454,3.71878833807193,3.7254072356735555,2
0.4175434464672123,3.4897151,3.4912624840773026,0.22937981599178592,0.23445746546792193,3.719094915991786,3.7257199495452245,2
0.4202029588650926,3.490535751474396,3.49212676026931,0.22902942514655453,0.2339104279858749,3.7195651766209505,3.726037188255185,2
0.42286247126297294,3.491014,3.493016448921816,0.22868780000000033,0.2333584932831915,3.7197018,3.7263749422050076,2
0.42552198366085325,3.4923127,3.4939061375743217,0.22797035780933073,0.23280655858050808,3.7202830578093304,3.72671269615483,2
0.4281814960587336,3.4931242,3.4947958262268277,0.22738990000000037,0.23225462387782467,3.7205141000000004,3.7270504501046524,2
0.43084100845661394,3.4940984,3.4956739197422757,0.22690300000000008,0.23169895403833815,3.7210014,3.7273728737806135,2
0.43350052085449425,3.49491,3.4965357644886454,0.22657850000000002,0.2311380499894513,3.7214885,3.7276738144780963,2
0.4361600332523746,3.4957218,3.4973976092350147,0.2260917,0.23057714594056447,3.7218135,3.727974755175579,2
0.43881954565025494,3.4964015658110124,3.4982594539813845,0.22560480000000016,0.23001624189167763,3.7220063658110125,3.7282756958730623,2
0.44147905804813525,3.4971984151245072,3.499193349053113,0.22528039999999994,0.22945016517196148,3.722478815124507,3.7286435142250745,2
0.4441385704460156,3.4982072590230433,3.5001656727651476,0.22398240000000014,0.22888132956523505,3.7221896590230434,3.7290470023303826,2
0.44679808284389594,3.499087029073702,3.5011379964771816,0.2235649143732221,0.2283124939585086,3.7226519434469236,3.72945049043569,2
0.44945759524177625,3.5000761374356184,3.5021103201892156,0.22290560281071764,0.2277436583517822,3.722981740246336,3.729853978540998,2
0.4521171076396566,3.5008642358929043,3.503033948830953,0.22252209999999994,0.2271653913984554,3.7233863358929042,3.730199340229409,2
0.45477662003753694,3.501701220993816,3.5039514291443328,0.22247067209938143,0.22658593362611126,3.7241718930931973,3.730537362770444,2
0.45743613243541725,3.5024172394555735,3.504868909457712,0.2220352000000001,0.22600647585376715,3.7244524394555736,3.7308753853114793,2
