crate_c,crate_label,case_name,q_fit_min,dataset,kinetic_compensation,Cn_Si,Cn_Gr,Cn,Cp,LLI,transition_soc,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b,mean_absolute_error_6metrics_vs_C100_standard,transition_reason,transition_n_candidates,transition_n_valid
0.1,C/10,deformation_disabled,0.08,BOL,True,1.3801615239252685,1.162881728672928,2.5430432525981965,2.6845466537548535,2.478766200746422,0.5198929117322004,0.0108812623298696,0.5854795146702362,1.0,0.0,5.151848355696902,success,3,2
0.2,C/5,deformation_disabled,0.08,BOL,True,1.3858041019961662,1.1671918562467445,2.552995958242911,2.721445768653408,2.4847633857016116,0.5212112106639357,0.0232393600901432,0.8526668983214285,1.0,0.0,5.032212488967043,success,3,2
0.3333333333333333,C/3,deformation_disabled,0.08,BOL,True,1.3633605756757692,1.4553881166382414,2.818748692314011,2.788278149145988,2.515920258548571,0.5231000431857624,0.032889223783276,1.1020589000572654,1.0,0.0,7.807327806055909,success,3,2
0.05,C/20,deformation_disabled,0.08,BOL,True,1.324367358021172,1.183775055567515,2.508142413588687,2.6692763621062285,2.394610786430211,0.5206068135591062,0.0131500084853076,0.3688222601037554,1.0,0.0,3.5211214767734647,success,3,2
0.01,C/100,deformation_disabled,0.08,BOL,True,1.327534753211213,1.1514399583985395,2.4789747116097525,2.6429235583934987,2.37347832833501,0.5234368009991015,0.0267191114659532,0.4307249372067954,1.0,0.0,4.438855118924094,success,3,2
