crate_c,crate_label,case_name,q_fit_min,dataset,kinetic_compensation,Cn_Si,Cn_Gr,Cn,Cp,LLI,transition_soc,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b,mean_absolute_error_6metrics_vs_C100_standard,transition_reason,transition_n_candidates,transition_n_valid
0.1,C/10,deformation_disabled,0.05,BOL,True,1.3995829619744606,1.1465118340693463,2.546094796043807,2.6845357251180104,2.4872961384144547,0.5241069030897687,0.0137967331587144,0.6066281360336218,1.0,0.0,5.636591685510784,success,3,2
0.2,C/5,deformation_disabled,0.05,BOL,True,1.3377070487071745,1.262764654378158,2.600471703085333,2.737687524170188,2.4647769731825666,0.5136700152779112,0.0166642938281841,0.7658130554784387,1.0,0.0,3.4571911954818315,success,3,2
0.3333333333333333,C/3,deformation_disabled,0.05,BOL,True,1.2811973460842585,1.582710027716493,2.863907373800751,2.799999999999941,2.4853155609747555,0.5141680020293835,0.0275891285081249,1.0724233485695556,1.0,0.0,8.662108584715842,success,3,2
0.05,C/20,deformation_disabled,0.05,BOL,True,1.3470853727576126,1.164497270338006,2.5115826430956187,2.657390466563958,2.406719449197423,0.52316855994002,0.0076456212221933,0.5290713355571136,1.0,0.0,4.123068309368044,success,3,2
0.01,C/100,deformation_disabled,0.05,BOL,True,1.3586577141132536,1.132082368680771,2.4907400827940247,2.6216177200382993,2.3914855921549076,0.5301046990524017,0.006307818771918,0.3788828493612928,1.0,0.0,4.927071298111481,success,3,2
