Q_model_native,dVdQ_model_native
0.0,12.127628450975081
0.0029428805249620987,11.64256630488353
0.005885761049924197,10.697940940144349
0.008828641574886296,9.804313430293234
0.011771522099848395,8.961683775330187
0.014714402624810493,8.170051975255433
0.017657283149772593,7.429418030068746
0.02060016367473469,6.739781939770182
0.02354304419969679,6.101143704359686
0.02648592472465889,5.513503323837199
0.029428805249620986,4.97686079820312
0.03237168577458308,4.491216127456937
0.035314566299545186,4.056569311598878
0.03825744682450728,3.6729203506292833
0.04120032734946938,3.3402692445284856
0.04414320787443148,2.8418970136139023
0.04708608839939358,2.6261711574265973
0.050028968924355675,2.9496100487461945
0.05297184944931778,3.098889582509287
0.055914729974279875,3.0310588903915914
0.05885761049924197,3.0115757005725072
0.061800491024204075,2.9794318450956325
0.06474337154916616,2.8973422131595044
0.06768625207412828,2.8106809606352954
0.07062913259909037,2.730027728592404
0.07357201312405247,2.6380568796796524
0.07651489364901456,2.538811844472093
0.07945777417397666,2.448058796555415
0.08240065469893876,2.3554955906657824
0.08534353522390087,2.257886274703992
0.08828641574886296,2.165678545132323
0.09122929627382506,2.080083406627523
0.09417217679878716,1.9977680057877478
0.09711505732374925,1.918972893130217
0.10005793784871135,1.8491783952709966
0.10300081837367345,1.7868924744046808
0.10594369889863556,1.730058781374737
0.10888657942359765,1.6818575038226982
0.11182945994855975,1.6408727897673998
0.11477234047352185,1.6032840128738144
0.11771522099848394,1.5706900342156587
0.12065810152344604,1.544162462805275
0.12360098204840815,1.5159493920397153
0.12654386257337025,1.4855530182672965
0.12948674309833233,1.4602360438443611
0.13242962362329444,1.4316744093086982
0.13537250414825655,1.3961323330195228
0.13831538467321863,1.360762566400922
0.14125826519818074,1.3248694086604473
0.14420114572314283,1.2845483160921276
0.14714402624810494,1.2405650443758987
0.15008690677306702,1.196424913077749
0.15302978729802913,1.1507312309053077
0.15597266782299124,1.1031961150752068
0.15891554834795332,1.0561872610633145
0.16185842887291543,1.0105949133715058
0.16480130939787752,0.9663850879331903
0.16774418992283963,0.9239972461141406
0.17068707044780174,0.8846249472849195
0.17362995097276382,0.8476411970509616
0.17657283149772593,0.8131429940495991
0.179515712022688,0.7830405944812355
0.18245859254765012,0.7549077853299195
0.1854014730726122,0.7278143255720124
0.18834435359757432,0.7046243530251104
0.19128723412253643,0.6839941696000551
0.1942301146474985,0.6634397222268262
0.19717299517246062,0.6445287511544393
0.2001158756974227,0.6293031216346208
0.2030587562223848,0.6140581109498271
0.2060016367473469,0.598214353497724
0.208944517272309,0.585184404656502
0.21188739779727112,0.5730609494399914
0.2148302783222332,0.5603594095232438
0.2177731588471953,0.5487923340555199
0.2207160393721574,0.5388425957764866
0.2236589198971195,0.5287680265250856
0.2266018004220816,0.5187479876625503
0.2295446809470437,0.5105139153018854
0.2324875614720058,0.5023187659446648
0.2354304419969679,0.4933827563884279
0.23837332252193,0.48524601691462976
0.24131620304689208,0.47767757830706614
0.2442590835718542,0.4700543794515397
0.2472019640968163,0.46284881961707924
0.2501448446217784,0.45680355728120503
0.2530877251467405,0.4510762343411443
0.2560306056717026,0.4453420661864129
0.25897348619666466,0.4403978468939158
0.26191636672162677,0.4356901431555116
0.2648592472465889,0.4306947145286131
0.267802127771551,0.42591446654637366
