sto_full,U_full
-0.08,8178.76263364298
-0.07939969984992497,8117.398862933637
-0.07879939969984992,8056.035086458528
-0.07819909954977489,7994.671304217656
-0.07759879939969985,7933.30751621102
-0.07699849924962482,7871.943722438619
-0.07639819909954977,7810.579922900453
-0.07579789894947474,7749.216117596524
-0.0751975987993997,7687.852306526831
-0.07459729864932467,7626.488489691373
-0.07399699849924962,7565.124667090149
-0.07339669834917459,7503.760838723162
-0.07279639819909955,7442.3970045904125
-0.0721960980490245,7381.033164691896
-0.07159579789894947,7319.6693190276155
-0.07099549774887444,7258.305467597573
-0.0703951975987994,7196.941610401765
-0.06979489744872436,7135.57774744019
-0.06919459729864932,7074.213878712854
-0.06859429714857429,7012.850004219753
-0.06799399699849926,6951.486123960887
-0.06739369684842421,6890.122237936256
-0.06679339669834918,6828.758346145863
-0.06619309654827414,6767.394448589704
-0.0655927963981991,6706.030545267779
-0.06499249624812406,6644.6666361800935
-0.06439219609804903,6583.302721326641
-0.06379189594797399,6521.938800707427
-0.06319159579789894,6460.574874322444
-0.06259129564782391,6399.2109421717005
-0.06199099549774888,6337.847004255192
-0.061390695347673836,6276.4830605729185
-0.060790395197598796,6215.119111124881
-0.06019009504752376,6153.755155911079
-0.05958979489744873,6092.391194931513
-0.05898949474737369,6031.027228186182
-0.058389194597298646,5969.6632556750865
-0.05778889444722361,5908.299277398228
-0.05718859429714857,5846.935293355604
-0.05658829414707353,5785.571303547216
-0.0559879939969985,5724.2073079730635
-0.055387693846923464,5662.843306633148
-0.05478739369684842,5601.4792995274665
-0.05418709354677338,5540.115286656021
-0.05358679339669835,5478.751268018813
-0.052986493246623315,5417.387243615839
-0.052386193096548274,5356.023213447101
-0.05178589294647323,5294.659177512597
-0.0511855927963982,5233.295135812331
-0.05058529264632316,5171.9310883462995
-0.04998499249624812,5110.567035114504
-0.049384692346173084,5049.202976116945
-0.04878439219609805,4987.8389113536205
-0.04818409204602301,4926.474840824532
-0.04758379189594797,4865.110764529679
-0.046983491745872935,4803.746682469063
-0.046383191595797894,4742.382594642681
-0.04578289144572286,4681.018501050536
-0.04518259129564782,4619.6544016926255
-0.044582291145572786,4558.290296568951
