sto_full,U_full
-0.08,6743.166042687905
-0.07939969984992497,6692.573708911065
-0.07879939969984992,6641.98136936846
-0.07819909954977489,6591.389024060091
-0.07759879939969985,6540.796672985959
-0.07699849924962482,6490.2043161460615
-0.07639819909954977,6439.611953540399
-0.07579789894947474,6389.019585168973
-0.0751975987993997,6338.427211031783
-0.07459729864932467,6287.834831128828
-0.07399699849924962,6237.242445460109
-0.07339669834917459,6186.650054025626
-0.07279639819909955,6136.057656825378
-0.0721960980490245,6085.4652538593655
-0.07159579789894947,6034.872845127589
-0.07099549774887444,5984.280430630049
-0.0703951975987994,5933.6880103667445
-0.06979489744872436,5883.095584337674
-0.06919459729864932,5832.50315254284
-0.06859429714857429,5781.910714982243
-0.06799399699849926,5731.318271655881
-0.06739369684842421,5680.725822563753
-0.06679339669834918,5630.133367705863
-0.06619309654827414,5579.540907082208
-0.0655927963981991,5528.948440692787
-0.06499249624812406,5478.355968537604
-0.06439219609804903,5427.763490616656
-0.06379189594797399,5377.171006929944
-0.06319159579789894,5326.5785174774655
-0.06259129564782391,5275.986022259225
-0.06199099549774888,5225.39352127522
-0.061390695347673836,5174.80101452545
-0.060790395197598796,5124.208502009916
-0.06019009504752376,5073.615983728618
-0.05958979489744873,5023.023459681554
-0.05898949474737369,4972.430929868727
-0.058389194597298646,4921.8383942901355
-0.05778889444722361,4871.24585294578
-0.05718859429714857,4820.653305835659
-0.05658829414707353,4770.0607529597755
-0.0559879939969985,4719.468194318126
-0.055387693846923464,4668.8756299107135
-0.05478739369684842,4618.283059737536
-0.05418709354677338,4567.690483798594
-0.05358679339669835,4517.0979020938885
-0.052986493246623315,4466.505314623419
-0.052386193096548274,4415.912721387183
-0.05178589294647323,4365.320122385184
-0.0511855927963982,4314.727517617421
-0.05058529264632316,4264.134907083893
-0.04998499249624812,4213.5422907846005
-0.049384692346173084,4162.949668719545
-0.04878439219609805,4112.357040888724
-0.04818409204602301,4061.764407292139
-0.04758379189594797,4011.17176792979
-0.046983491745872935,3960.5791228016765
-0.046383191595797894,3909.986471907798
-0.04578289144572286,3859.3938152481564
-0.04518259129564782,3808.8011528227494
-0.044582291145572786,3758.2084846315793
-0.043981990995497745,3707.6158106746434
-0.04338169084542271,3657.023130951944
-0.04278139069534767,3606.4304454634803
-0.04218109054527264,3555.837754209252
-0.041580790395197596,3505.245057189259
-0.040980490245122556,3454.6523544035026
-0.04038019009504752,3404.0596458519813
-0.03977988994497248,3353.4669315346955
-0.03917958979489745,3302.8742114516463
-0.038579289644822407,3252.2814856028317
-0.03797898949474737,3201.6887539882537
-0.03737868934467233,3151.0960166079108
-0.0367783891945973,3100.503273461804
-0.03617808904452226,3049.910524549932
-0.035577788894447224,2999.3177698722966
-0.03497748874437218,2948.725009428896
-0.03437718859429714,2898.1322432197317
-0.03377688844422211,2847.5394712448033
-0.03317658829414707,2796.94669350411
-0.032576288144072034,2746.3539099976533
-0.03197598799399699,2695.7611207254313
-0.03137568784392196,2645.1683256874453
-0.03077538769384692,2594.575524883695
-0.030175087543771885,2543.9827183141806
-0.029574787393696844,2493.389905978901
-0.02897448724362181,2442.7970878778583
-0.02837418709354677,2392.2042640110503
-0.02777388694347173,2341.611434378478
-0.027173586793396695,2291.018598980142
-0.026573286643321654,2240.4257578160414
-0.02597298649324662,2189.832910886177
-0.02537268634317158,2139.240058190547
-0.024772386193096546,2088.6471997291537
-0.024172086043021505,2038.0543355019959
-0.02357178589294647,1987.461465509074
-0.02297148574287143,1936.8685897503874
-0.022371185592796397,1886.2757082259368
-0.021770885442721356,1835.6828209357213
-0.021170585292646316,1785.0899278797417
-0.020570285142571282,1734.4970290579981
-0.01996998499249624,1683.9041244704897
-0.019369684842421207,1633.3112141172176
-0.018769384692346167,1582.7182979981806
-0.018169084542271133,1532.1253761133798
-0.017568784392196092,1481.532448462814
-0.01696848424212105,1430.939515046484
