crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,1.1902612067660596,1.444340603762333,2.634601810528393,2.7999999999999994,2.4130301721007155,0.01330194301022333,0.8766050107670642,0.8453608854836768,0.029597246217049167
0.2,C/5,1,1.2921898742555975,1.1621314914747298,2.454321365730327,2.780910157477072,2.4434513392025305,0.00989720607254681,0.7000282626392802,0.9149332760407011,0.023434937516125902
0.1,C/10,1,1.3269867297262303,1.1768330741523911,2.5038198038786215,2.7543036271327255,2.48168414674913,0.01012460299893212,0.5676075466043458,0.9629741238945811,0.019996644827356212
0.05,C/20,1,1.2612814633770877,1.3479021831462183,2.609183646523306,2.7274403848984985,2.413446779545478,0.007464881701195295,0.5565186992457497,1.020736072063265,0.010396910010638184
0.01,C/100,1,1.2781102377484002,1.3323287208521326,2.6104389586005325,2.7091956601394367,2.4069295417898577,0.007961577568157248,0.5469459757496733,1.055156091407157,0.005607886005298633
