crate_c,crate_label,case_name,q_fit_min,dataset,kinetic_compensation,Cn_Si,Cn_Gr,Cn,Cp,LLI,transition_soc,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b,mean_absolute_error_6metrics_vs_C100_standard,transition_reason,transition_n_candidates,transition_n_valid
0.1,C/10,deformation_disabled,0.09,BOL,True,1.3541880749752324,1.1843033814796935,2.538491456454926,2.686940232379586,2.4670930739010988,0.515620129373619,0.0084750474971107,0.5403713951585081,1.0,0.0,4.467486936726771,success,3,2
0.2,C/5,deformation_disabled,0.09,BOL,True,1.3626408018806695,1.1957454731509636,2.5583862750316335,2.72132997423722,2.4753615298556113,0.5166461299838386,0.0203796328031231,0.8079494512945701,1.0,0.0,4.394856321392329,success,3,2
0.3333333333333333,C/3,deformation_disabled,0.09,BOL,True,1.3338437846613078,1.4928730886592916,2.826716873320599,2.789190608987871,2.504448794153648,0.5195607128663456,0.0310576302788756,1.089427539586319,1.0,0.0,7.934273811910252,success,3,2
0.05,C/20,deformation_disabled,0.09,BOL,True,1.3033501047260525,1.2069482325614591,2.510298337287512,2.6740191736002714,2.38523587575039,0.5172139055144553,0.0261592464104142,0.4512859964398091,1.0,0.0,3.0140524766415826,success,3,2
0.01,C/100,deformation_disabled,0.09,BOL,True,1.3068125946219118,1.1701507365584023,2.476963331180314,2.6520155355316812,2.362745170591758,0.5208777966895073,0.0399559535703753,1.0017923168741945,1.0,0.0,3.9904550732533792,success,3,2
