crate_c,crate_label,reference_crate_c,reference_crate_label,Cn_Si_pct_vs_C100,Cn_Si_abs_pct_vs_C100,Cn_Gr_pct_vs_C100,Cn_Gr_abs_pct_vs_C100,Cn_pct_vs_C100,Cn_abs_pct_vs_C100,Cp_pct_vs_C100,Cp_abs_pct_vs_C100,LLI_pct_vs_C100,LLI_abs_pct_vs_C100,si_scale_a_pct_vs_C100,si_shift_b_pct_vs_C100,mean_absolute_error_percentage_5params_vs_C100
0.3333333333333333,C/3,0.01,C/100,1.3467338944933047,1.3467338944933047,27.904125781091466,27.904125781091466,14.202102115787824,14.202102115787824,4.891057083339622,4.891057083339622,5.9419642563875525,5.9419642563875525,0.0,,10.857196626219954
0.2,C/5,0.01,C/100,3.097660778776853,3.097660778776853,5.459710307832841,5.459710307832841,4.241034216297042,4.241034216297042,2.349994803724223,2.349994803724223,4.623088070264431,4.623088070264431,0.0,,3.9542976353790777
0.1,C/10,0.01,C/100,3.4056489024149528,3.4056489024149528,0.8347313358281389,0.8347313358281389,2.1611708254187794,2.1611708254187794,1.13854752866248,1.13854752866248,4.374156814282845,4.374156814282845,0.0,,2.3828510813214394
0.05,C/20,0.01,C/100,-0.35297148395087896,0.35297148395087896,3.383994427185504,3.383994427185504,1.4559438275834051,1.4559438275834051,0.7369157049085486,0.7369157049085486,0.970045259062123,0.970045259062123,0.0,,1.3799741405380919
0.01,C/100,0.01,C/100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
