cell,rpt_seq,rpt_key,Ah_throughput,Cn_Si,Cn_Gr,x100,Cp,y100,Cn,LLI,x0,y0,alpha,R,Un0,Un100,x0_si,x0_gr,x100_si,x100_gr,lli_theta,si_scale_a,si_shift_b,success,cost,nfev,message,Qcc_max_meas,rmse_v_global,rmse_v_weighted,rmse_dvdq_global,rmse_dvdq_weighted,flag_bad_qmax,flag_peak_missing,flag_fit_suspect,feature_definition,dvdq_sg_window_used,dvdq_sg_poly_used,q_at_vmax,q_at_vmin,C_est,model_v_min,model_v_max,v_window_inside_model,Vmax_meas,Vmin_meas,is_calendar,day,source_file,transition_soc,transition_reason,transition_n_candidates,transition_n_valid
19,0,2,33.18393847666908,1.0815761614006436,1.5409609192196112,0.9761913675386754,2.6929395635651727,0.0242614647671059,2.622537080620255,2.6254327174929544,0.0011974378394833,0.9737657791642113,0.4124159652090946,,0.8925297143638254,0.0549559341101822,0.0004590352073692,0.0017157109990742,0.9810679018449016,0.9727687120166496,2.6254327174929544,0.9063316242473765,0.0334093551316242,True,0.0703535694774424,16,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.556957734015789,0.0032009949807096,0.0032009949807096,0.0588579100553983,0.0588579100553983,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,-0.000249282804536,2.5574480723944086,2.5576973551989446,2.6206678017769023,4.256339201736902,True,4.2001314,2.7349236,False,,,0.4683027170057376,success,2,1
19,1,6,43.62555802058734,1.1259346595381758,1.4719116342972305,0.9614346273640508,2.7043244080504065,0.0192261653730775,2.5978462938354063,2.549653171754352,0.0010574485159229,0.94179014746328,0.4334108073329732,,0.9032879272450048,0.0608266236435384,0.0004186203299526,0.0015461183377477,0.9742263294471688,0.9516496508788655,2.549653171754352,0.9162899927179078,0.028320004461434,True,0.0456218450971062,28,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.4949122947547124,0.0025526085669514,0.0025526085669514,0.051682921976752,0.051682921976752,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,0.00255451184782,2.4953975807749473,2.4928430689271273,2.6330252588631,4.2420062118721305,True,4.2000942,2.7355227,False,,,0.4821026848432603,success,2,1
19,2,10,312.2319573225748,1.2189145766436291,1.3494061976590968,0.9551831380790028,2.698104179165662,0.0187451547252625,2.568320774302726,2.5037930770953096,0.0003980464288655,0.927603457831214,0.4745959261940529,,0.963065971277428,0.0628319497715435,0.0001785002742306,0.000596361812769,0.9711207472113916,0.940786927037132,2.5037930770953096,0.9573708530587562,0.0190244814279115,True,0.0351347172635101,19,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.4521943858795794,0.0022298576379863,0.0022298576379863,0.0541873224870562,0.0541873224870562,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,0.0020284926518831,2.452620085941482,2.450591593289599,2.638123942633127,4.2393580141920815,True,4.2000942,2.6652246,False,,,0.5010557443186356,success,3,2
19,3,14,572.3220653115635,1.2341445800551365,1.3030740406532964,0.9522263708780596,2.7047586318414036,0.0190208196184518,2.537218620708433,2.467453205369133,0.0003505028610643,0.9119349408653848,0.4864163340053618,,0.967089492912146,0.0637805514468966,0.0001591315883848,0.0005317510569359,0.9707522603831636,0.9346806152950972,2.467453205369133,0.9540962318730488,0.0218566130316007,True,0.0385676256704607,22,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.4151171769357234,0.0023601185577226,0.0023601185577226,0.0560464651758379,0.0560464651758379,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,-0.0005836574493477,2.415504464349195,2.4160881217985426,2.6434539931660836,4.237515039489803,True,4.2000942,2.6671727,False,,,0.51708577804964,success,3,2
19,4,18,832.2234774726319,1.2421318067130678,1.274121434049493,0.9484506406161886,2.7095482913946487,0.0190697128943672,2.516253240762561,2.4382123061441305,0.0003097155019473,0.8995717076716335,0.4936434006684616,,0.970725601462458,0.0648902862081511,0.0001418550152639,0.0004733614810728,0.9699192924697868,0.927523638870564,2.4382123061441305,0.9519635018018648,0.0240931331042909,True,0.0446846483510148,18,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.385762675518322,0.0025730434060907,0.0025730434060907,0.0585017797543644,0.0585017797543644,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,-0.0024109627957982,2.3861083563587013,2.3885193191545,2.6479633053890463,4.236026276131598,True,4.2000942,2.6689587,False,,,0.5288959845146382,success,3,2
19,5,22,1091.19999508805,1.2571236511959074,1.2407093848968516,0.949335467608788,2.7171522688983316,0.0193147936434939,2.497833036092759,2.4237627286995207,0.0002890003078087,0.8917574778264657,0.5032857012582258,,0.9725053496071115,0.064818419875877,0.0001352528322677,0.0004447818229379,0.9703987374209366,0.9279939203596216,2.4237627286995207,0.954583960980216,0.0250991946009484,True,0.0538055431422086,17,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.3705596188115123,0.0028465762753672,0.0028465762753672,0.0627822578669107,0.0627822578669107,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,-0.0032066710214269,2.370907694197807,2.374114365219234,2.650786881316776,4.236070053945969,True,4.2000942,2.6694458,False,,,0.5384555144002714,success,3,2
19,6,26,1350.936807741527,1.2581730918317615,1.228237064235752,0.94324519453054,2.721508538949081,0.019321534783791,2.486410156067514,2.3978781532423006,0.0002586538123177,0.8808478825137724,0.5060199294800493,,0.9753196480064336,0.0662360510245181,0.0001210718449511,0.0003995890880086,0.9690718233476868,0.9167902739209832,2.3978781532423006,0.9511405450794675,0.0273823471246012,True,0.0601342257784063,17,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.34465131187676,0.0030456430511397,0.0030456430511397,0.0637212147306463,0.0637212147306463,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,-0.0054174813796212,2.344956165934172,2.350373647313793,2.6548247731828476,4.234112574410571,True,4.2000942,2.671881,False,,,0.5464058419073916,success,4,3
19,7,30,1610.5922956720028,1.2644628343636102,1.2172848162002263,0.9405541943757626,2.7282398901453373,0.0195335520749134,2.4817476505638365,2.3875103780870206,0.0002418971447529,0.8748900927070595,0.5095049990583582,,0.9768753291817958,0.0667677176617482,0.0001141382549334,0.0003746075554854,0.968718045318826,0.9112988037587798,2.3875103780870206,0.9510780708021872,0.0287221496055433,True,0.0668766064172123,28,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.333617834449342,0.0032370804452308,0.0032370804452308,0.0650326441851436,0.0650326441851436,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,-0.0069674906522718,2.3339130908578793,2.340880581510151,2.657158592538572,4.233254105286234,True,4.2000942,2.6726928,False,,,0.5535362918900931,success,4,3
19,8,34,1943.5513910614316,1.2666815786711096,1.2117330403254112,0.935639646315964,2.731677702956802,0.0195226624407592,2.4784146189965206,2.372232599233993,0.0002253318082344,0.8682115503667251,0.5110854208824726,,0.9784427642627942,0.0676452752660685,0.0001066100253215,0.0003494372756915,0.9679310355311742,0.9018839373376716,2.372232599233993,0.949796009726749,0.0301981155293827,True,0.0745057011391501,56,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.3183445118945656,0.0034424201357074,0.0034424201357074,0.0666094579330106,0.0666094579330106,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,-0.0083762123610756,2.3186234884822614,2.326999700843337,2.6596959971764367,4.232083294321096,True,4.2000942,2.6739914,False,,,0.5614719991552277,success,4,3
19,9,38,2453.974247732239,1.274582268668893,1.2093165359628937,0.9257225681228408,2.742929244436781,0.0196002856909206,2.483898804631787,2.3531633772019345,0.000201954933669,0.8577187130711742,0.5131377599973671,,0.9806460060588964,0.0692041044208337,9.55930753139977e-05,0.0003140570464662,0.96644674176931,0.8828005472189809,2.3531633772019345,0.9466190185417463,0.0325775332312692,True,0.0828507388272545,46,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.298899544762662,0.0036468769290889,0.0036468769290889,0.0688897582605707,0.0688897582605707,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,-0.0107453341381097,2.2991732882183333,2.309918622356443,2.6639521759767,4.230174584202452,True,4.2000942,2.6756151,False,,,0.571159237408596,success,3,2
