crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,1.230428655744613,1.59999999605116,2.830428651795773,2.7999999999527865,2.462148381423626,0.022540965493941065,1.01260051869812,1.0,0.0
0.2,C/5,1,1.3156387689618458,1.3196979619141165,2.635336730875962,2.7459536616141778,2.457280873270088,0.014118584376148354,0.7489063820068078,1.0,0.0
0.1,C/10,1,1.3981295790820574,1.1461765814345783,2.5443061605166357,2.686603933583449,2.486215508260997,0.013293328196418274,0.6031068983785342,1.0,0.0
0.05,C/20,1,1.3470301941918086,1.1642448988140084,2.5112750930058167,2.6576026084397344,2.4068225254824,0.007665419142467434,0.5298865444146404,1.0,0.0
0.01,C/100,1,1.3604398810411082,1.1315042440934864,2.4919441251345944,2.619719506210615,2.3927658422484743,0.007058248329885615,0.4307429081525566,1.0,0.0
