Q_meas,V_meas,Q_model,V_model
0.0,2.8182526,0.0,3.197584356834052
0.0028664906365595873,2.975129283867461,0.0028664906365595873,3.205001190521119
0.005732981273119175,3.023405578847145,0.005732981273119175,3.2119314418182072
0.008599471909678762,3.056233495041468,0.008599471909678762,3.218258732631199
0.01146596254623835,3.0818604143229313,0.01146596254623835,3.224586023444191
0.014332453182797937,3.1031524718188668,0.014332453182797937,3.2309133142571826
0.017198943819357524,3.1211086313245033,0.017198943819357524,3.2363304710841683
0.02006543445591711,3.13683084879587,0.02006543445591711,3.2417038693536484
0.0229319250924767,3.1507252484012467,0.0229319250924767,3.2470772676231285
0.025798415729036288,3.1631056427444957,0.025798415729036288,3.2521835715494123
0.028664906365595873,3.174557426676392,0.028664906365595873,3.256978417124847
0.03153139700215546,3.1851232590697123,0.03153139700215546,3.2617732627002813
0.03439788763871505,3.1948607262766586,0.03439788763871505,3.266568108275716
0.03726437827527464,3.20402361225474,0.03726437827527464,3.2711408369248436
0.04013086891183422,3.2125580980383655,0.04013086891183422,3.275706505232253
0.04299735954839381,3.2207341408639176,0.04299735954839381,3.280272173539662
0.0458638501849534,3.2284444269373447,0.0458638501849534,3.284776017710705
0.04873034082151299,3.2359424923044364,0.04873034082151299,3.2892120011290635
0.051596831458072576,3.243236494079547,0.051596831458072576,3.2936479845474222
0.05446332209463216,3.2501313327115864,0.05446332209463216,3.2980839679657805
0.05732981273119175,3.256865192228782,0.05732981273119175,3.302340691343188
0.060196303367751336,3.263524793765418,0.060196303367751336,3.3065945478608003
0.06306279400431092,3.269818312682455,0.06306279400431092,3.3108484043784125
0.06592928464087051,3.27617020302642,0.06592928464087051,3.3149356997178727
0.0687957752774301,3.2821175803221676,0.0687957752774301,3.3188508741880036
0.07166226591398968,3.288072762833557,0.07166226591398968,3.322766048658135
0.07452875655054927,3.29390244368767,0.07452875655054927,3.3266812231282663
0.07739524718710886,3.2992094954678786,0.07739524718710886,3.3301554911464124
0.08026173782366844,3.3047436717896463,0.08026173782366844,3.333629461500003
0.08312822846022803,3.310277665589529,0.08312822846022803,3.3371034318535937
0.08599471909678762,3.315212660203424,0.08599471909678762,3.3403442312662257
0.08886120973334721,3.320512277445804,0.08886120973334721,3.3433581699959296
0.0917277003699068,3.3253745231423006,0.0917277003699068,3.3463721087256335
0.09459419100646638,3.3301793207892816,0.09459419100646638,3.34938093217555
0.09746068164302597,3.3347120113516397,0.09746068164302597,3.3520394376148364
0.10032717227958556,3.3393139306895288,0.10032717227958556,3.354697943054123
0.10319366291614515,3.3437322181813904,0.10319366291614515,3.3573564484934093
0.10606015355270473,3.3479520826298663,0.10606015355270473,3.3598455347861855
0.10892664418926432,3.3521256270869357,0.10892664418926432,3.362179435736671
0.11179313482582391,3.3561828300717336,0.11179313482582391,3.364513336687157
0.1146596254623835,3.3601389471511434,0.1146596254623835,3.366840249781074
0.11752611609894308,3.3640181422622644,0.11752611609894308,3.3689369365943636
0.12039260673550267,3.3678364196330235,0.12039260673550267,3.3710336234076532
0.12325909737206225,3.3712800141446877,0.12325909737206225,3.3731303102209425
0.12612558800862184,3.3747938889138247,0.12612558800862184,3.3751406996881745
0.12899207864518142,3.378087017983905,0.12899207864518142,3.3770766811688815
0.13185856928174103,3.3815514407576535,0.13185856928174103,3.3790126626495884
