crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,0.4637829663154007,1.0742812749063324,1.5380642412217331,2.783839810052499,1.754872078307294,0.0061904656263115036,0.20718957641920105,0.39052634556208604,0.07885269764563423
0.2,C/5,1,0.4707751243832303,1.1389303619240596,1.60970548630729,2.7294591285308445,1.7698315422046582,0.006751670115906905,0.19158324952285155,0.43188199475982186,0.07999999999999999
0.1,C/10,1,0.5017204818938472,1.1687617692522594,1.6704822511461066,2.647176998802703,1.8120072882013818,0.007330937799957967,0.16267259217775407,0.5362698960440342,0.07999999999999999
0.05,C/20,1,0.46384965246245713,1.2433626742533153,1.7072123267157724,2.751554054760207,1.7570756750886076,0.00554779642121011,0.1278838964279424,0.4985859135430017,0.07999999997656124
0.01,C/100,1,0.4443812457625542,1.3178496284586605,1.7622308742212147,2.716279317035563,1.7919193830337277,0.005280949326041796,0.1215553942953669,0.6181767171347858,0.07999999999999999
