Q_plot,y_meas_plot,y_model_plot
2.7777184577360003e-05,11.779465469375582,11.622694203780856
0.003204104947217739,11.308032947809068,11.167434722618168
0.006380432709858118,10.388996990767112,10.280141118236713
0.009556760472498496,9.517619205907295,9.439298229743542
0.012733088235138875,8.69389959322973,8.644906057138712
0.015909415997779255,7.917838152734191,7.896964600421882
0.019085743760419632,7.189434884420734,7.195473859593221
0.022262071523060013,6.508689788289416,6.540433834652617
0.02543839928570039,5.875602864340124,5.931844525600297
0.02861472704834077,5.290174112573084,5.369705932436148
0.03179105481098115,4.752403532988183,4.854018055160168
0.03496738257362153,4.262291125585307,4.384780893772245
0.038143710336261905,3.8198368903644564,3.9619944482725487
0.041320038098902286,3.4250408273258017,3.585658718660966
0.04449636586154267,3.0779029364517783,3.2557737049199886
0.04767269362418304,2.4920745226640406,2.895991446894243
0.05084902138682342,2.3512685002232274,2.665188120317964
0.0540253491494638,2.6495125215529356,2.636494976682741
0.05720167691210418,2.6398893836721413,2.6919937976402935
0.06037800467474456,2.580667216183201,2.809482049718099
0.06355433243738494,2.5056268419235153,2.813559295324467
0.06673066020002531,2.4256060661329,2.71748884057223
0.0699069879626657,2.3459666059312667,2.63965600830835
0.07308331572530608,2.2684996079393613,2.551487726064579
0.07625964348794645,2.19694629557938,2.4519584951929687
0.07943597125058684,2.1259322933908607,2.3652436446251954
0.08261229901322721,2.054731233620828,2.2755286678732887
0.08578862677586759,1.9894648763321925,2.181156703580143
0.08896495453850797,1.9262548742464105,2.0958063216532423
0.09214128230114835,1.864296357400974,2.0125229035294296
0.09531761006378872,1.8056133927559586,1.932038023108646
0.09849393782642911,1.7502248618602607,1.8593245305096957
0.10167026558906948,1.697462797215394,1.790066012600903
0.10484659335170986,1.64535778868958,1.725973340198209
0.10802292111435025,1.5963754680547595,1.669937693688155
0.11119924887699062,1.5496691433675664,1.6178282905520405
0.114375576639631,1.503407988617198,1.569981291709496
0.11755190440227138,1.4583859521718523,1.5293438574785796
0.12072823216491176,1.4156940286828785,1.4922851332729579
0.12390455992755213,1.3776311261108276,1.454269282538803
0.12708088769019252,1.3361314067478816,1.4180651814134535
0.1302572154528329,1.2945023743362754,1.3847926798542858
0.13343354321547327,1.2563488034604688,1.345873127248069
0.13660987097811364,1.219133240861197,1.3023467621191003
0.13978619874075404,1.1862632312496544,1.2606885890245394
0.14296252650339442,1.1541024463431313,1.2153833767455353
0.1461388542660348,1.1207601888992258,1.1665394117694632
0.14931518202867516,1.089607416484796,1.119064710803059
0.15249150979131554,1.0608086184648755,1.0704422597020766
0.1556678375539559,1.0305412258970819,1.0211027060425977
0.15884416531659631,1.0004888080469527,0.9736428574942693
0.1620204930792367,0.9725842750187894,0.927361839504556
0.16519682084187706,0.9451629905242953,0.8830510331611094
0.16837314860451744,0.9195821962098307,0.8421941381631086
0.1715494763671578,0.8946525507376464,0.8038953137383942
0.17472580412979818,0.8694904281639992,0.7683920275410401
0.1779021318924386,0.8461667777953608,0.7372826801690735
0.18107845965507896,0.8229838447502971,0.7093377378566856
0.18425478741771933,0.8000940896274642,0.6832688495665025
0.1874311151803597,0.7782900480128774,0.6606930047285005
0.19060744294300008,0.7567260191125342,0.641422352832592
0.19378377070564046,0.7358841915274752,0.6219783153143226
0.19696009846828086,0.7159058849155144,0.6034026483980597
0.20013642623092123,0.6967285421686711,0.5881284534286806
0.2033127539935616,0.6789298566164916,0.5728089334222659
0.20648908175620198,0.6606121590838256,0.5575984071955418
0.20966540951884235,0.6419107768103913,0.5454732538037206
0.21284173728148276,0.6239083091134034,0.5335177803519855
0.21601806504412313,0.6088711236675408,0.5214382876011996
0.2191943928067635,0.5938255587669801,0.5118200030551634
0.22237072056940388,0.574440031052518,0.5023106499705818
0.22554704833204425,0.5587303695970149,0.4923176552570112
0.22872337609468463,0.5477059520566172,0.4837958729942784
0.23189970385732503,0.536580500302307,0.47582167021425903
0.2350760316199654,0.5254861061756628,0.4678073619800216
0.23825235938260578,0.5131187279051801,0.4608751496621153
0.24142868714524615,0.49830043323891005,0.45463071400729405
0.24460501490788653,0.48743815737839213,0.4485508372484901
0.2477813426705269,0.4791514196509752,0.4432622097129979
0.2509576704331673,0.4687640497763823,0.4384995875232107
0.2541339981958077,0.4610428885549709,0.4336417789392044
0.25731032595844805,0.45353900916586554,0.4290347905098315
0.2604866537210884,0.4448376900304538,0.4249608251354857
0.2636629814837288,0.43803803114678885,0.42084273943794415
0.26683930924636917,0.43112294333832324,0.4168307950878898
0.27001563700900955,0.4249133964721068,0.4134264617697454
0.2731919647716499,0.41847145760561943,0.41005393686782554
0.2763682925342903,0.41333472743508537,0.40674170467127624
0.2795446202969307,0.40971108052951877,0.4039466544827519
0.2827209480595711,0.4041699113657842,0.4008475076512923
0.28589727582221147,0.40168888083087495,0.3972977167530871
0.28907360358485185,0.3974300664323209,0.39398438478656317
0.2922499313474922,0.3921276474360411,0.39081328170232155
0.2954262591101326,0.39009370409178246,0.3877651373366007
0.29860258687277297,0.3854897188409723,0.3850779182023416
0.30177891463541334,0.3814179697914142,0.38259153804551715
0.3049552423980537,0.3801891382232725,0.3803235437691228
0.3081315701606941,0.3797691524293896,0.37841583976558013
