Q_meas_native,dVdQ_meas_native
0.00027783996387142906,13.843754620901283
0.0033499227018173473,13.271632917917884
0.0064220054397632655,12.156747362992121
0.009494088177709184,11.100577510148412
0.012566170915655102,10.103123359386473
0.01563825365360102,9.164384910706588
0.018710336391546938,8.28436216410853
0.021782419129492858,7.463055119592582
0.024854501867438775,6.700463777158404
0.02792658460538469,5.996588136806281
0.03099866734333061,5.3514281985359275
0.03407075008127653,4.764983962347571
0.03714283281922245,4.237255428241269
0.040214915557168364,3.7682425962166235
0.04328699829511429,3.3579454662560693
0.046359081033060204,2.7235556400358405
0.04943116377100612,2.5312512665616396
0.05250324650895204,2.8194642094556457
0.05557532924689795,2.8496424553529778
0.05864741198484388,2.8176711224871838
0.06171949472278979,2.7565578797709804
0.06479157746073572,2.6820801004730015
0.06786366019868163,2.6002115081328157
0.07093574293662755,2.5212895042940318
0.07400782567457347,2.4471198499877573
0.07707990841251938,2.373258062671539
0.0801519911504653,2.3034471818203883
0.08322407388841122,2.235467504864687
0.08629615662635715,2.170502938862569
0.08936823936430306,2.105388231102779
0.09244032210224898,2.0420538369177166
0.0955124048401949,1.9822910479671236
0.09858448757814081,1.9204175289575005
0.10165657031608673,1.8618293856658283
0.10472865305403264,1.8056551096628937
0.10780073579197856,1.751117860013892
0.11087281852992448,1.6990862961412176
0.11394490126787041,1.6495780664608901
0.11701698400581632,1.6017934171853767
0.12008906674376224,1.5543320457197751
0.12316114948170816,1.5096980803642737
0.12623323221965407,1.4652621059552757
0.1293053149576,1.426107537592884
0.1323773976955459,1.386352254081089
0.13544948043349184,1.3437761569927034
0.13852156317143774,1.3055625096131962
0.14159364590938367,1.2677301433498087
0.14466572864732957,1.2318437668843671
0.1477378113852755,1.1990384074982785
0.15080989412322143,1.1662332719095048
0.15388197686116734,1.1338362673786833
0.15695405959911327,1.1026481793746825
0.16002614233705917,1.0700608741943824
0.1630982250750051,1.039024426596825
0.166170307812951,1.0101447793742864
0.16924239055089693,0.9810672947280636
0.17231447328884286,0.9535282865507497
0.17538655602678876,0.926484424041405
0.1784586387647347,0.8998684626602653
0.1815307215026806,0.8754895796889741
0.18460280424062653,0.8499817710167008
0.18767488697857243,0.8242373632119779
0.19074696971651836,0.8015325872423773
0.19381905245446426,0.7789591569737695
0.1968911351924102,0.7549641954304889
0.19996321793035612,0.7331316114405126
0.20303530066830203,0.7131782938470224
0.20610738340624796,0.6919548449910735
0.20917946614419386,0.6704732541002159
0.2122515488821398,0.6524113279384665
0.2153236316200857,0.6358638530015241
0.21839571435803162,0.617346610038112
0.22146779709597753,0.5987581162694369
0.22453987983392346,0.5792053858909867
0.2276119625718694,0.5624919595828715
0.2306840453098153,0.5501708214956125
0.23375612804776122,0.5362523600698523
0.23682821078570712,0.5238318726763964
0.23990029352365305,0.5136784068942006
0.24297237626159895,0.4992665231875435
0.24604445899954488,0.4862615859035486
0.24911654173749082,0.47628638460423645
0.2521886244754367,0.465281877525058
0.2552607072133826,0.45490365069031213
0.2583327899513286,0.44590556794889835
0.2614048726892745,0.43803504056984366
0.2644769554272204,0.43180665456884526
0.2675490381651663,0.42464282833520883
0.27062112090311224,0.417825118196788
0.27369320364105815,0.41218675638879176
0.27676528637900405,0.40548715899137733
0.27983736911695,0.40087981257431693
0.2829094518548959,0.39653609347817564
0.2859815345928418,0.3906342989321274
0.2890536173307877,0.38622460738520203
0.2921257000687337,0.38398094877629774
0.2951977828066796,0.3807483854675411
0.2982698655446255,0.37645453187110434
0.30134194828257144,0.37289197065172175
0.30441403102051734,0.36987074986791413
0.30748611375846324,0.36697667288478897
0.31055819649640914,0.3635013505980851
0.3136302792343551,0.3618719963764079
0.316702361972301,0.36347902053137204
