sto_raw,U_raw,U_target
0.0,0.8633,0.4159940917693831
1.96773e-05,0.8623,0.41560356542382104
3.95574e-05,0.8613,0.4152130390782589
5.96422e-05,0.8603,0.4148225127326968
7.99337e-05,0.8593,0.41443198638713474
0.000100434,0.8583,0.41404146004157266
0.000121145,0.8573,0.4136509336960106
0.000142068,0.8563,0.4132604073504485
0.000163206,0.8553,0.4128698810048864
0.000184561,0.8543,0.41247935465932434
0.000206135,0.8533,0.41208882831376226
0.000227929,0.8523,0.4116983019682002
0.000249958,0.8513,0.41130777562263804
0.000272218,0.8503,0.41091724927707596
0.000294705,0.8493,0.41052672293151393
0.000317421,0.8483,0.41013619658595185
0.00034037,0.8473,0.40974567024038977
0.000363552,0.8463,0.4093551438948277
0.00038697,0.8453,0.4089646175492656
0.000410627,0.8443,0.4085740912037035
0.000434524,0.8433,0.40818356485814145
0.000458664,0.8423,0.4077930385125793
0.000483048,0.8413,0.40740251216701723
0.000507687,0.8403,0.40701198582145515
0.000532588,0.8393,0.40662145947589307
0.00055774,0.8383,0.406230933130331
0.000583147,0.8373,0.4058404067847689
0.000608811,0.8363,0.4054498804392068
0.000634735,0.8353,0.40505935409364474
0.000660919,0.8343,0.40466882774808266
0.000687368,0.8333,0.4042783014025206
0.000714083,0.8323,0.40388777505695844
0.000741066,0.8313,0.40349724871139636
0.000768321,0.8303,0.4031067223658343
0.000795851,0.8293,0.4027161960202722
0.000823676,0.8283,0.4023256696747101
0.00085178,0.8273,0.40193514332914804
0.000880166,0.8263,0.40154461698358596
0.000908836,0.8253,0.4011540906380239
0.000937793,0.8243,0.4007635642924618
0.000967038,0.8233,0.4003730379468997
0.000996575,0.8223,0.39998251160133763
0.001026406,0.8213,0.3995919852557755
0.001056535,0.8203,0.3992014589102134
0.001086962,0.8193,0.39881093256465133
0.001117692,0.8183,0.39842040621908925
0.001148744,0.8173,0.39802987987352717
0.001180109,0.8163,0.3976393535279651
0.001211785,0.8153,0.397248827182403
0.001243774,0.8143,0.3968583008368409
0.001276079,0.8133,0.39646777449127885
0.001308703,0.8123,0.39607724814571676
0.001341649,0.8113,0.39568672180015463
0.001374918,0.8103,0.39529619545459255
0.001408515,0.8093,0.39490566910903047
0.001442441,0.8083,0.3945151427634684
0.0014767,0.8073,0.3941246164179063
0.001511305,0.8063,0.3937340900723442
0.001546264,0.8053,0.39334356372678214
0.001581564,0.8043,0.39295303738122006
0.001617209,0.8033,0.392562511035658
0.001653201,0.8023,0.3921719846900959
0.001689543,0.8013,0.3917814583445338
0.001726239,0.8003,0.3913909319989717
0.001763291,0.7993,0.3910004056534096
0.001800702,0.7983,0.3906098793078475
0.001838475,0.7973,0.39021935296228544
0.001876613,0.7963,0.38982882661672336
0.001915123,0.7953,0.3894383002711613
0.001954029,0.7943,0.3890477739255992
0.001993309,0.7933,0.3886572475800371
0.002032968,0.7923,0.38826672123447503
0.002073007,0.7913,0.38787619488891295
0.00211343,0.7903,0.3874856685433508
0.002154239,0.7893,0.38709514219778873
0.002195439,0.7883,0.38670461585222665
0.002237032,0.7873,0.38631408950666457
0.002279022,0.7863,0.3859235631611025
0.002321411,0.7853,0.3855330368155404
0.002364202,0.7843,0.3851425104699783
0.002407424,0.7833,0.38475198412441625
0.002451061,0.7823,0.38436145777885417
0.002495111,0.7813,0.3839709314332921
0.002539577,0.7803,0.38358040508773
0.002584462,0.7793,0.38318987874216787
0.00262977,0.7783,0.3827993523966058
0.002675502,0.7773,0.3824088260510437
0.002721664,0.7763,0.3820182997054816
0.002768258,0.7753,0.38162777335991954
0.002815287,0.7743,0.38123724701435746
0.002862754,0.7733,0.3808467206687954
0.00291068,0.7723,0.3804561943232333
0.002959068,0.7713,0.3800656679776712
0.003007906,0.7703,0.37967514163210914
0.003057195,0.7693,0.379284615286547
0.003106941,0.7683,0.3788940889409849
0.003157145,0.7673,0.37850356259542284
0.003207812,0.7663,0.37811303624986076
0.003258944,0.7653,0.3777225099042987
0.003310545,0.7643,0.3773319835587366
