Q_meas_native,dVdQ_meas_native
0.0,20.950560119007715
0.0020670530819775425,20.094418173832764
0.004134106163955085,18.42487932757797
0.006201159245932628,16.840830569513173
0.00826821232791017,15.342271899638149
0.010335265409887712,13.929203317953238
0.012402318491865256,12.6016248244581
0.014469371573842798,11.359536419153187
0.01653642465582034,10.202938102038047
0.018603477737797882,9.131829873112792
0.020670530819775424,8.146211732377537
0.022737583901752966,7.246083679832054
0.02480463698373051,6.431445715476912
0.026871690065708054,5.7022978393113135
0.028938743147685596,5.058640051306838
0.031005796229663138,4.0654378697897755
0.03307284931164068,3.79351473538145
0.03513990239361822,4.196885070893472
0.037206955475595764,4.125677177615103
0.039274008557573306,4.003455334431806
0.04134106163955085,3.8659390785028336
0.04340811472152839,3.724082389281193
0.04547516780350593,3.5816723839761835
0.047542220885483474,3.4381260569088
0.04960927396746102,3.2929731668094746
0.051676327049438565,3.1487192100481707
0.05374338013141611,3.0080597435256777
0.05581043321339365,2.8665812350744773
0.05787748629537119,2.723585662084133
0.059944539377348734,2.5826679697516965
0.062011592459326276,2.4390605275963253
0.06407864554130381,2.2969404576369925
0.06614569862328136,2.156338606872737
0.06821275170525891,2.015339201070219
0.07027980478723644,1.8722584823889292
0.07234685786921399,1.7292762166171087
0.07441391095119153,1.5884448704146052
0.07648096403316908,1.450965894074443
0.07854801711514661,1.320326895566609
0.08061507019712416,1.1954278952242703
0.0826821232791017,1.0736439414840788
0.08474917636107925,0.9614549100001568
0.08681622944305678,0.8597956178269897
0.08888328252503433,0.7630211931336817
0.09095033560701186,0.6769346548861677
0.09301738868898941,0.6020451226888781
0.09508444177096695,0.5367852980165253
0.0971514948529445,0.481210147795764
0.09921854793492205,0.43469225455373817
0.10128560101689958,0.3975734046399566
0.10335265409887713,0.37025698428419673
0.10541970718085467,0.35422339275112336
0.10748676026283221,0.34262199409045024
0.10955381334480975,0.33626748299798237
0.1116208664267873,0.3366709521324083
0.11368791950876483,0.3419011032945036
0.11575497259074238,0.3515843638209617
0.11782202567271992,0.36009898264705953
0.11988907875469747,0.36742261960080214
