crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,1.1981747459706722,1.5999999999999992,2.7981747459706714,2.7999999999999994,2.4473683254497485,0.018653208633488207,0.9408823387670187,1.0,0.0
0.2,C/5,1,1.302172336127804,1.3469325084264943,2.649104844554298,2.751205001901288,2.4530451596417056,0.012637541915201982,0.7401468454244136,1.0,0.0
0.1,C/10,1,1.3939859035411513,1.1460982577028673,2.5400841612440184,2.689881063539847,2.4843069828904945,0.012397240046119747,0.5966319051894078,1.0,0.0
0.05,C/20,1,1.3464671226295986,1.1641747587664044,2.510641881396003,2.658940723530655,2.4063291374298315,0.007356187063720108,0.5146017686678311,1.0,0.0
0.01,C/100,1,1.3612631094723933,1.1315639968746447,2.492827106347038,2.6192578225959227,2.3930985445327706,0.007291640237527487,0.4439791800863966,1.0,0.0
