crate_c,crate_label,case_name,q_fit_min,dataset,kinetic_compensation,Cn_Si,Cn_Gr,Cn,Cp,LLI,transition_soc,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b,mean_absolute_error_6metrics_vs_C100_standard,transition_reason,transition_n_candidates,transition_n_valid
0.1,C/10,deformation_enabled,0.07,BOL,True,1.4505418229934086,1.2309143509099176,2.6814561739033262,2.7282087674636055,2.5768398019379872,0.5462941944724867,0.0337406952184374,0.8503914174407478,1.0904056498534935,7.935728167649915e-23,6.10977644371005,success,3,2
0.2,C/5,deformation_enabled,0.07,BOL,True,1.4239604310655891,1.3743422184414835,2.7983026495070726,2.7636017996344777,2.572771765276362,0.5459980330026915,0.0377200607705238,1.030608931424078,1.083830727211488,1.8562069208872115e-16,7.298020235256504,success,3,2
0.3333333333333333,C/3,deformation_enabled,0.07,BOL,True,1.4745272276304997,1.4581099300232163,2.932637157653716,2.7999999999999994,2.615527742975173,0.5506422949144821,0.0398239046309753,1.2120664075473528,1.0610187387322312,9.669263875327378e-25,10.403966192189072,success,3,2
0.05,C/20,deformation_enabled,0.07,BOL,True,1.292496742925603,1.3897715001920168,2.6822682431176195,2.718003004067907,2.440725317733931,0.5326299900254419,0.0189760842310072,0.7110413101903856,1.0773331731608826,1.0981604222514233e-12,4.104735879348688,success,3,2
0.01,C/100,deformation_enabled,0.07,BOL,True,1.2905900054183908,1.3626153036842652,2.653205309102656,2.7036575187836425,2.4194167787476895,0.5367288959043153,0.0135964647273875,0.6466051819835565,1.0851810562659128,1.3103977683011043e-14,3.4040636648578384,success,3,2
