crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,1.4745272276304997,1.4581099300232163,2.932637157653716,2.7999999999999994,2.615527742975173,0.03982390463097537,1.2120664075473528,1.0610187387322312,9.669263875327378e-25
0.2,C/5,1,1.4239604310655891,1.3743422184414837,2.7983026495070726,2.7636017996344777,2.572771765276362,0.03772006077052386,1.030608931424078,1.083830727211488,1.8562069208872117e-16
0.1,C/10,1,1.4505418229934086,1.2309143509099176,2.6814561739033262,2.7282087674636055,2.5768398019379872,0.03374069521843747,0.8503914174407478,1.0904056498534935,7.935728167649915e-23
0.05,C/20,1,1.2924967429256027,1.3897715001920168,2.6822682431176195,2.718003004067907,2.440725317733931,0.01897608423100722,0.7110413101903856,1.0773331731608826,1.0981604222514233e-12
0.01,C/100,1,1.2905900054183908,1.3626153036842652,2.653205309102656,2.7036575187836425,2.4194167787476895,0.013596464727387552,0.6466051819835565,1.0851810562659128,1.3103977683011043e-14
