Q_model_native,dVdQ_model_native
0.0,1.014299563928605
0.0029428805249620987,1.6527309553270015
0.005885761049924197,2.8774051261131035
0.008828641574886296,3.9977020728777575
0.011771522099848395,5.013621795621077
0.014714402624810493,5.925164294343006
0.017657283149772593,6.732329569043543
0.02060016367473469,7.435117619722803
0.02354304419969679,8.033528446380615
0.02648592472465889,8.527562049017149
0.029428805249620986,8.917218427632292
0.03237168577458308,9.202497582226044
0.035314566299545186,9.383399512798348
0.03825744682450728,9.459924219349489
0.04120032734946938,9.432071701861446
0.04414320787443148,9.053205060340986
0.04708608839939358,8.55584388945158
0.050028968924355675,8.180130792481634
0.05297184944931778,7.6839524319915995
0.055914729974279875,7.058881231020621
0.05885761049924197,6.299429467080017
0.061800491024204075,5.475905736747677
0.06474337154916616,4.621832159825431
0.06768625207412828,3.68523384694754
0.07062913259909037,2.8469358820032085
0.07357201312405247,2.5081163372436777
0.07651489364901456,2.6314923529324687
0.07945777417397666,2.986351642009481
0.08240065469893876,3.1931087564337304
0.08534353522390087,3.129725037784965
0.08828641574886296,3.08294534159711
0.09122929627382506,3.039422294387805
0.09417217679878716,2.9641656898179463
0.09711505732374925,2.875337067068358
0.10005793784871135,2.794231935095013
0.10300081837367345,2.704117024555444
0.10594369889863556,2.6039574298807793
0.10888657942359765,2.50960379576577
0.11182945994855975,2.4152735804655094
0.11477234047352185,2.317222761289031
0.11771522099848394,2.22210535827287
0.12065810152344604,2.1339040821696926
0.12360098204840815,2.049920346653721
0.12654386257337025,1.9697625378954626
0.12948674309833233,1.8985699892504044
0.13242962362329444,1.8349567883557256
0.13537250414825655,1.7767195436659904
0.13831538467321863,1.726350549151789
0.14125826519818074,1.6847636014626914
0.14420114572314283,1.6478377262726553
0.14714402624810494,1.615061064465749
0.15008690677306702,1.5905331586894818
0.15302978729802913,1.5659251020994134
0.15597266782299124,1.5385273888563233
0.15891554834795332,1.5157937380179192
0.16185842887291543,1.4923533915450662
0.16480130939787752,1.462841576345113
0.16774418992283963,1.4312156312588513
0.17068707044780174,1.3997308951848026
0.17362995097276382,1.364045313717611
0.17657283149772593,1.3238542892662508
0.179515712022688,1.2836016063156421
0.18245859254765012,1.2419594439345474
0.1854014730726122,1.1976607418291678
0.18834435359757432,1.152481287159162
0.19128723412253643,1.1077786280603732
0.1942301146474985,1.0634119074111368
0.19717299517246062,1.0194111016862735
0.2001158756974227,0.9773409858609057
0.2030587562223848,0.9371943807755088
0.2060016367473469,0.8991071209953816
0.208944517272309,0.8645152443576762
0.21188739779727112,0.8325291585340437
0.2148302783222332,0.802010857859841
0.2177731588471953,0.7744503863459613
0.2207160393721574,0.7504346412518998
0.2236589198971195,0.7272536744975469
0.2266018004220816,0.7051494822125051
0.2295446809470437,0.6870344578939012
0.2324875614720058,0.6694274257835104
0.2354304419969679,0.6511112768263274
0.23837332252193,0.6354466884740759
0.24131620304689208,0.6215149525003199
0.2442590835718542,0.6072154914784278
0.2472019640968163,0.5935665949269833
0.2501448446217784,0.5822716700691899
0.2530877251467405,0.570968054233731
0.2560306056717026,0.5591870268060575
0.25897348619666466,0.549125252771546
0.26191636672162677,0.5397330953453547
0.2648592472465889,0.530132173738707
0.267802127771551,0.5213566385702961
0.2707450082965131,0.5137342197326689
0.27368788882147516,0.5058363939172068
0.27663076934643727,0.49765317681249144
0.2795736498713994,0.4904660147468576
0.2825165303963615,0.48330871290704636
0.2854594109213236,0.4758505198852845
0.28840229144628565,0.4690946583129971
0.29134517197124776,0.4631496766244254
0.2942880524962099,0.45749923187065633
0.297230933021172,0.4521229488859717
0.30017381354613404,0.447509125177703
0.30311669407109615,0.4428524524440718
0.30605957459605826,0.43794845867068943
0.30900245512102037,0.43357751872395056
0.3119453356459825,0.42931460067825356
0.31488821617094453,0.42473949098507546
0.31783109669590665,0.4202438459435598
0.32077397722086876,0.4161330626632207
0.32371685774583087,0.41207524706317145
0.326659738270793,0.40800813625378396
0.32960261879575503,0.40426942752912964
0.33254549932071714,0.40043809436394895
0.33548837984567925,0.3964679077597566
0.33843126037064136,0.3928743896007063
0.3413741408956035,0.38966286542245143
0.3443170214205655,0.38649298495499806
0.34725990194552764,0.38335046519898697
0.35020278247048975,0.38062562843106207
0.35314566299545186,0.37816008145421165
0.3560885435204139,0.3757297943946014
0.359031424045376,0.37348261170711794
0.36197430457033813,0.37133341696585376
0.36491718509530024,0.3690372776396771
0.36786006562026236,0.3666486598925758
0.3708029461452244,0.36418019549796554
0.3737458266701865,0.3615561918941239
0.37668870719514863,0.3590488557692879
0.37963158772011074,0.35693374314860193
0.38257446824507285,0.35489060846225584
0.3855173487700349,0.35273295779234104
0.388460229294997,0.3507265410257787
0.3914031098199591,0.3490317386853121
0.39434599034492124,0.3474552286037351
0.39728887086988335,0.3458103274113
0.4002317513948454,0.34423757079525785
0.4031746319198075,0.34260860490485356
0.4061175124447696,0.34088160349836016
0.40906039296973173,0.3392147559876548
0.4120032734946938,0.3375305966128508
0.4149461540196559,0.3357104529694652
0.417889034544618,0.33383055193201017
0.4208319150695801,0.3319796933287762
0.42377479559454223,0.33025407984280264
0.4267176761195043,0.3287613788032786
0.4296605566444664,0.3275802205122318
0.4326034371694285,0.32660368101539916
0.4355463176943906,0.3256819039294214
0.4384891982193527,0.3248800527316007
0.4414320787443148,0.3242152246822343
0.4443749592692769,0.3234346301123878
0.447317839794239,0.32245154427459966
0.4502607203192011,0.3213476367172916
0.4532036008441632,0.31986626989692013
0.4561464813691253,0.31808084375802537
0.4590893618940874,0.3162758192755746
0.4620322424190495,0.31465024392809937
0.4649751229440116,0.31335525903625694
0.46791800346897366,0.3123127647664887
0.4708608839939358,0.3115840331937534
0.4738037645188979,0.31109808204917044
0.47674664504386,0.31068755100386625
0.4796895255688221,0.3103602747281684
0.48263240609378416,0.30980735135074156
0.48557528661874627,0.3089733827071086
0.4885181671437084,0.30815330772065863
0.4914610476686705,0.3074907964636395
0.4944039281936326,0.30691863328922864
0.49734680871859466,0.30628313640909255
0.5002896892435568,0.3055908152964548
0.5032325697685188,0.30476370665178365
0.506175450293481,0.30383348954399025
0.509118330818443,0.30290173297089495
0.5120612113434052,0.30192140362260034
0.5150040918683673,0.30101039975124877
0.5179469723933293,0.3003248869906656
0.5208898529182915,0.2998138464548674
0.5238327334432535,0.2993289404718098
0.5267756139682157,0.2988691642885897
0.5297184944931778,0.2985781197954793
0.5326613750181398,0.2983414944735614
0.535604255543102,0.29800380087579015
0.538547136068064,0.29758574751940614
0.5414900165930262,0.2970351093078989
0.5444328971179883,0.29649255543802155
0.5473757776429503,0.2961555070388613
0.5503186581679125,0.2961446151396103
0.5532615386928745,0.29657856773269486
0.5562044192178367,0.2972121039464355
0.5591472997427988,0.2978320188373118
0.5620901802677608,0.2982663123020757
0.565033060792723,0.2983959274577046
0.567975941317685,0.2983525646425278
