crate_c,crate_label,case_name,q_fit_min,dataset,kinetic_compensation,Cn_Si,Cn_Gr,Cn,Cp,LLI,transition_soc,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b,mean_absolute_error_6metrics_vs_C100_standard,transition_reason,transition_n_candidates,transition_n_valid
0.1,C/10,deformation_disabled,0.07,BOL,True,1.396071134135995,1.150661238306891,2.546732372442886,2.682265035903667,2.4862865637143052,0.523414539656992,0.0135509520768268,0.6049928414200986,1.0,0.0,5.557767837388874,success,3,2
0.2,C/5,deformation_disabled,0.07,BOL,True,1.3910367037932432,1.161705199428496,2.5527419032217393,2.7221249015211813,2.48685012739601,0.521831585992507,0.0238281709666063,0.8624346853308377,1.0,0.0,5.172636080188619,success,3,2
0.3333333333333333,C/3,deformation_disabled,0.07,BOL,True,1.3719043046496875,1.4462306173096708,2.8181349219593583,2.788387961744074,2.5193055163401636,0.5236502007119587,0.033398422496504,1.1066919528863954,1.0,0.0,7.814476208138121,success,3,2
0.05,C/20,deformation_disabled,0.07,BOL,True,1.3365932390099469,1.1728730863822765,2.509466325392223,2.664016658298193,2.400918882155457,0.5230681093278311,0.005861956452879,0.3049437773365578,1.0,0.0,3.8072380194092488,success,3,2
0.01,C/100,deformation_disabled,0.07,BOL,True,1.342630058634845,1.1409216061864074,2.483551664821253,2.634073908712073,2.381922031501973,0.5256833351231824,0.0143813848351049,0.4632688744535928,1.0,0.0,4.707249675683563,success,3,2
