crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,1.3719043046496875,1.4462306173096708,2.8181349219593583,2.788387961744074,2.5193055163401636,0.03339842249650402,1.1066919528863954,1.0,0.0
0.2,C/5,1,1.3910367037932432,1.1617051994284961,2.5527419032217393,2.7221249015211813,2.48685012739601,0.02382817096660631,0.8624346853308377,1.0,0.0
0.1,C/10,1,1.396071134135995,1.150661238306891,2.546732372442886,2.682265035903667,2.4862865637143052,0.013550952076826855,0.6049928414200986,1.0,0.0
0.05,C/20,1,1.3365932390099469,1.1728730863822763,2.509466325392223,2.6640166582981926,2.4009188821554566,0.005861956452879035,0.30494377733655786,1.0,0.0
0.01,C/100,1,1.342630058634845,1.1409216061864074,2.4835516648212526,2.634073908712073,2.381922031501973,0.014381384835104908,0.4632688744535928,1.0,0.0
