sto_raw,U_raw,U_target
0.0,0.8633,0.5870231941245583
1.96773e-05,0.8623,0.5864358858955167
3.95574e-05,0.8613,0.585848577666475
5.96422e-05,0.8603,0.5852612694374335
7.99337e-05,0.8593,0.5846739612083919
0.000100434,0.8583,0.5840866529793503
0.000121145,0.8573,0.5834993447503086
0.000142068,0.8563,0.582912036521267
0.000163206,0.8553,0.5823247282922254
0.000184561,0.8543,0.5817374200631837
0.000206135,0.8533,0.5811501118341421
0.000227929,0.8523,0.5805628036051005
0.000249958,0.8513,0.5799754953760589
0.000272218,0.8503,0.5793881871470172
0.000294705,0.8493,0.5788008789179757
0.000317421,0.8483,0.5782135706889341
0.00034037,0.8473,0.5776262624598925
0.000363552,0.8463,0.5770389542308508
0.00038697,0.8453,0.5764516460018092
0.000410627,0.8443,0.5758643377727677
0.000434524,0.8433,0.5752770295437261
0.000458664,0.8423,0.5746897213146844
0.000483048,0.8413,0.5741024130856428
0.000507687,0.8403,0.5735151048566012
0.000532588,0.8393,0.5729277966275595
0.00055774,0.8383,0.5723404883985179
0.000583147,0.8373,0.5717531801694763
0.000608811,0.8363,0.5711658719404347
0.000634735,0.8353,0.5705785637113931
0.000660919,0.8343,0.5699912554823515
0.000687368,0.8333,0.5694039472533099
0.000714083,0.8323,0.5688166390242683
0.000741066,0.8313,0.5682293307952266
0.000768321,0.8303,0.567642022566185
0.000795851,0.8293,0.5670547143371434
0.000823676,0.8283,0.5664674061081018
0.00085178,0.8273,0.5658800978790601
0.000880166,0.8263,0.5652927896500185
0.000908836,0.8253,0.564705481420977
0.000937793,0.8243,0.5641181731919354
0.000967038,0.8233,0.5635308649628937
0.000996575,0.8223,0.5629435567338521
0.001026406,0.8213,0.5623562485048105
0.001056535,0.8203,0.5617689402757688
0.001086962,0.8193,0.5611816320467272
0.001117692,0.8183,0.5605943238176856
0.001148744,0.8173,0.560007015588644
0.001180109,0.8163,0.5594197073596024
0.001211785,0.8153,0.5588323991305608
0.001243774,0.8143,0.5582450909015192
0.001276079,0.8133,0.5576577826724776
0.001308703,0.8123,0.5570704744434359
0.001341649,0.8113,0.5564831662143943
0.001374918,0.8103,0.5558958579853527
0.001408515,0.8093,0.555308549756311
0.001442441,0.8083,0.5547212415272694
0.0014767,0.8073,0.5541339332982279
0.001511305,0.8063,0.5535466250691863
0.001546264,0.8053,0.5529593168401447
0.001581564,0.8043,0.552372008611103
0.001617209,0.8033,0.5517847003820614
0.001653201,0.8023,0.5511973921530198
0.001689543,0.8013,0.5506100839239781
0.001726239,0.8003,0.5500227756949365
0.001763291,0.7993,0.5494354674658949
0.001800702,0.7983,0.5488481592368533
0.001838475,0.7973,0.5482608510078117
0.001876613,0.7963,0.5476735427787701
0.001915123,0.7953,0.5470862345497285
0.001954029,0.7943,0.5464989263206869
0.001993309,0.7933,0.5459116180916452
0.002032968,0.7923,0.5453243098626036
0.002073007,0.7913,0.544737001633562
0.00211343,0.7903,0.5441496934045204
0.002154239,0.7893,0.5435623851754787
0.002195439,0.7883,0.5429750769464372
0.002237032,0.7873,0.5423877687173956
0.002279022,0.7863,0.541800460488354
0.002321411,0.7853,0.5412131522593123
0.002364202,0.7843,0.5406258440302707
0.002407424,0.7833,0.5400385358012291
0.002451061,0.7823,0.5394512275721874
0.002495111,0.7813,0.5388639193431458
0.002539577,0.7803,0.5382766111141042
0.002584462,0.7793,0.5376893028850627
0.00262977,0.7783,0.537101994656021
0.002675502,0.7773,0.5365146864269794
0.002721664,0.7763,0.5359273781979378
0.002768258,0.7753,0.5353400699688962
0.002815287,0.7743,0.5347527617398545
0.002862754,0.7733,0.5341654535108129
0.00291068,0.7723,0.5335781452817713
0.002959068,0.7713,0.5329908370527296
0.003007906,0.7703,0.532403528823688
0.003057195,0.7693,0.5318162205946465
0.003106941,0.7683,0.5312289123656049
0.003157145,0.7673,0.5306416041365632
0.003207812,0.7663,0.5300542959075216
0.003258944,0.7653,0.52946698767848
0.003310545,0.7643,0.5288796794494384
0.003362619,0.7633,0.5282923712203967
0.003415169,0.7623,0.5277050629913551
0.003468203,0.7613,0.5271177547623135
0.003521751,0.7603,0.526530446533272
0.003575785,0.7593,0.5259431383042303
0.003630308,0.7583,0.5253558300751887
0.003685325,0.7573,0.5247685218461471
0.003740838,0.7563,0.5241812136171055
0.003796851,0.7553,0.5235939053880638
0.003853368,0.7543,0.5230065971590222
0.003910391,0.7533,0.5224192889299806
0.003967924,0.7523,0.521831980700939
0.004025971,0.7513,0.5212446724718974
0.004084534,0.7503,0.5206573642428558
0.004143652,0.7493,0.5200700560138142
0.004203299,0.7483,0.5194827477847725
0.004263474,0.7473,0.5188954395557309
0.00432418,0.7463,0.5183081313266893
0.00438542,0.7453,0.5177208230976477
0.004447198,0.7443,0.517133514868606
0.004509517,0.7433,0.5165462066395644
0.00457238,0.7423,0.5159588984105229
0.004635792,0.7413,0.5153715901814813
0.004699754,0.7403,0.5147842819524396
0.004764271,0.7393,0.514196973723398
0.004829369,0.7383,0.5136096654943564
0.004895048,0.7373,0.5130223572653148
0.004961292,0.7363,0.5124350490362731
0.005028104,0.7353,0.5118477408072315
0.005095488,0.7343,0.5112604325781899
0.005163447,0.7333,0.5106731243491482
0.005231984,0.7323,0.5100858161201067
0.005301103,0.7313,0.5094985078910651
0.005370807,0.7303,0.5089111996620235
