feature_q_meas,feature_y_meas,feature_q_model,feature_y_model
0.029873757612011522,4.35078051481571,0.03173910802951604,3.5322927801292963
1.2330247769024227,0.4651455456946678,1.1453533072797106,0.43611495116397236
