feature_q_meas,feature_y_meas,feature_q_model,feature_y_model
0.04693943273226213,2.728077950276088,0.04987314727802851,3.0681690303511004
1.93038417111428,0.4576666267010978,1.9421190292973456,0.43886725074946753
