feature_q_meas,feature_y_meas,feature_q_model,feature_y_model
0.050690434132728925,2.6243214979708682,0.5217785668953878,0.2885899619686825
1.434139127815474,0.3487566449404085,1.9499508174859803,0.4075320082105236
