Q_model_native,V_model_native
5.385260104722361,4.261344599402112
5.375248981251839,4.261344599402112
5.365237857781316,4.261344599402112
5.3552267343107935,4.261344599402112
5.34521561084027,4.261344599402112
5.335204487369747,4.261344599402112
5.325193363899224,4.261344599402112
5.315182240428702,4.261344599402112
5.30517111695818,4.261344599402112
5.2951599934876565,4.261344599402112
5.285148870017133,4.261344599402112
5.27513774654661,4.261344599402112
5.265126623076088,4.261344599402112
5.255115499605566,4.261344599402112
5.245104376135043,4.261344599402112
5.2350932526645195,4.261344599402112
5.225082129193996,4.261344599402112
5.215071005723474,4.261344599402112
5.205059882252951,4.261344599402112
5.195048758782429,4.261344599402112
5.185037635311906,4.261344599402112
5.1750265118413825,4.261344599402112
5.165015388370859,4.261344599402112
5.155004264900337,4.261344599402112
5.144993141429815,4.261344599402112
5.134982017959292,4.261344599402112
5.124970894488769,4.261344599402112
5.1149597710182455,4.261344599402112
5.104948647547723,4.261344599402112
5.0949375240772,4.261344599402112
5.084926400606678,4.261344599402112
5.074915277136155,4.261344599402112
5.064904153665632,4.261344599402112
5.0548930301951085,4.261344599402112
5.044881906724586,4.261344599402112
5.034870783254064,4.261344599402112
5.024859659783541,4.261344599402112
5.014848536313018,4.261344599402112
5.004837412842495,4.261344599402112
4.994826289371972,4.261344599402112
4.98481516590145,4.261344599402112
4.974804042430927,4.261344599402112
4.964792918960404,4.261344599402112
4.954781795489881,4.261344599402112
4.944770672019358,4.261344599402112
4.934759548548835,4.261344599402112
4.924748425078313,4.261344599402112
4.91473730160779,4.261344599402112
4.904726178137267,4.261344599402112
4.894715054666744,4.261344599402112
4.8847039311962215,4.261344599402112
4.874692807725699,4.261344599402112
4.864681684255176,4.261344599402112
4.854670560784653,4.261344599402112
4.84465943731413,4.261344599402112
4.834648313843607,4.261344599402112
4.8246371903730845,4.261344599402112
4.814626066902562,4.261344599402112
4.804614943432039,4.261344599402112
4.794603819961516,4.261344599402112
4.784592696490993,4.261344599402112
4.774581573020471,4.261344599402112
4.764570449549948,4.261344599402112
4.754559326079425,4.261344599402112
4.744548202608902,4.261344599402112
4.734537079138379,4.261344599402112
4.724525955667857,4.261344599402112
4.7145148321973345,4.261344599402112
4.704503708726811,4.261344599402112
4.694492585256288,4.261344599402112
4.684481461785765,4.261344599402112
4.674470338315242,4.261344599402112
4.66445921484472,4.261344599402112
4.6544480913741975,4.261344599402112
4.644436967903674,4.261344599402112
4.634425844433151,4.261344599402112
4.624414720962628,4.261344599402112
4.614403597492106,4.261344599402112
4.604392474021584,4.261344599402112
4.5943813505510605,4.261344599402112
4.584370227080537,4.261344599402112
4.574359103610014,4.261344599402112
4.564347980139491,4.261344599402112
4.554336856668969,4.261344599402112
4.544325733198447,4.261344599402112
4.534314609727923,4.261344599402112
4.5243034862574,4.261344599402112
4.514292362786877,4.261344599402112
4.504281239316355,4.261344599402112
4.494270115845833,4.261344599402112
4.48425899237531,4.261344599402112
4.474247868904786,4.261344599402112
4.464236745434263,4.261344599402112
4.454225621963741,4.261344599402112
4.444214498493219,4.261344599402112
4.434203375022696,4.261344599402112
4.4241922515521726,4.261344599402112
4.414181128081649,4.261344599402112
4.404170004611126,4.261344599402112
4.394158881140604,4.261344599402112
4.384147757670082,4.261344599402112
4.374136634199559,4.261344599402112
4.3641255107290355,4.261344599402112
4.354114387258512,4.261344599402112
4.34410326378799,4.261344599402112
4.334092140317467,4.261344599402112
4.324081016846945,4.261344599402112
4.314069893376422,4.261344599402112
4.3040587699058985,4.261344599402112
4.294047646435376,4.261344599402112
4.284036522964853,4.261344599402112
4.274025399494331,4.261344599402112
4.264014276023808,4.261344599402112
4.254003152553285,4.261344599402112
4.2439920290827615,4.261344599402112
4.233980905612239,4.261344599402112
4.223969782141716,4.261344599402112
4.213958658671194,4.261344599402112
4.203947535200671,4.261344599402112
4.193936411730148,4.261344599402112
4.183925288259625,4.261344599402112
4.173914164789102,4.261344599402112
4.16390304131858,4.261344599402112
4.153891917848057,4.261344599402112
4.143880794377534,4.261344599402112
4.1338696709070115,4.261344599402112
4.123858547436488,4.261344599402112
4.113847423965966,4.261344599402112
4.103836300495443,4.261344599402112
4.09382517702492,4.261344599402112
4.083814053554397,4.261344599402112
4.0738029300838745,4.261344599402112
4.063791806613351,4.261344599402112
4.053780683142829,4.261344599402112
4.043769559672306,4.261344599402112
4.033758436201783,4.261344599402112
4.023747312731261,4.261344599402112
4.0137361892607375,4.261344599402112
4.003725065790215,4.261344599402112
3.993713942319692,4.261344599402112
3.983702818849169,4.261344599402112
3.9736916953786463,4.261344599402112
3.9636805719081236,4.261344599402112
3.9536694484376005,4.261344599402112
3.9436583249670782,4.261344599402112
3.933647201496555,4.261344599402112
3.9236360780260324,4.261344599402112
3.9136249545555097,4.261344599402112
3.9036138310849866,4.261344599402112
3.893602707614464,4.261344599402112
3.8835915841439412,4.261344599402112
3.873580460673418,4.261344599402112
3.8635693372028954,4.261344599402112
3.8535582137323727,4.261344599402112
3.8435470902618496,4.261344599402112
3.8335359667913274,4.261344599402112
3.8235248433208042,4.261344599402112
3.8135137198502815,4.261344599402112
3.803502596379759,4.261344599402112
3.7934914729092357,4.261344599402112
3.783480349438713,4.261344599402112
3.7734692259681903,4.261344599402112
3.763458102497667,4.261344599402112
3.753446979027145,4.261344599402112
3.743435855556622,4.261344599402112
3.733424732086099,4.261344599402112
3.7234136086155765,4.261344599402112
3.7134024851450533,4.261344599402112
3.7033913616745306,4.261344599402112
3.693380238204008,4.261344599402112
3.683369114733485,4.261344599402112
3.673357991262962,4.261344599402112
3.6633468677924395,4.261344599402112
3.6533357443219163,4.261344599402112
3.643324620851394,4.261344599402112
3.633313497380871,4.261344599402112
3.6233023739103483,4.261344599402112
3.6132912504398256,4.261344599402112
3.6032801269693024,4.261344599402112
3.5932690034987798,4.261344599402112
3.583257880028257,4.261344599402112
3.573246756557734,4.261344599402112
3.5632356330872117,4.261344599402112
3.5532245096166886,4.261344599402112
3.543213386146166,4.261344599402112
3.533202262675643,4.261344599402112
3.52319113920512,4.261344599402112
3.5131800157345974,4.261344599402112
3.5031688922640747,4.261344599402112
3.4931577687935516,4.261344599402112
3.4831466453230293,4.261344599402112
3.473135521852506,4.261344599402112
3.4631243983819835,4.261344599402112
3.453113274911461,4.261344599402112
3.4431021514409377,4.261344599402112
3.433091027970415,4.261344599402112
3.4230799044998923,4.261344599402112
3.413068781029369,4.261344599402112
3.4030576575588465,4.261344599402112
3.393046534088324,4.261344599402112
3.383035410617801,4.261344599402112
3.373024287147278,4.261344599402112
3.3630131636767553,4.261344599402112
3.3530020402062326,4.261344599402112
3.34299091673571,4.261344599402112
3.332979793265187,4.261344599402112
3.322968669794664,4.261344599402112
3.3129575463241414,4.261344599402112
3.3029464228536187,4.261344599402112
3.2929352993830956,4.261344599402112
3.282924175912573,4.261344599402112
3.27291305244205,4.261344599402112
3.2629019289715275,4.261344599402112
3.2528908055010044,4.261344599402112
3.2428796820304817,4.261344599402112
3.232868558559959,4.261344599402112
3.222857435089436,4.261344599402112
3.212846311618913,4.261344599402112
3.2028351881483905,4.261344599402112
3.192824064677868,4.261344599402112
3.1828129412073447,4.261344599402112
3.172801817736822,4.261344599402112
3.1627906942662993,4.261344599402112
3.1527795707957766,4.261344599402112
3.1427684473252535,4.261344599402112
3.132757323854731,4.261344599402112
3.122746200384208,4.261344599402112
3.1127350769136855,4.261344599402112
3.1027239534431623,4.261344599402112
3.0927128299726396,4.261344599402112
3.082701706502117,4.261344599402112
3.0726905830315943,4.261344599402112
3.062679459561071,4.261344599402112
3.0526683360905484,4.261344599402112
3.0426572126200258,4.261344599402112
3.0326460891495026,4.261344599402112
3.02263496567898,4.261344599402112
3.0126238422084572,4.261344599402112
3.0026127187379346,4.261344599402112
2.9926015952674114,4.261344599402112
2.9825904717968887,4.261344599402112
2.972579348326366,4.261344599402112
2.9625682248558434,4.261344599402112
2.9525571013853202,4.261344599402112
2.9425459779147976,4.261344599402112
2.932534854444275,4.261344599402112
2.922523730973752,4.261344599402112
2.912512607503229,4.261344599402112
2.9025014840327064,4.261344599402112
2.8924903605621837,4.261344599402112
2.882479237091661,4.261344599402112
2.872468113621138,4.261344599402112
2.862456990150615,4.261344599402112
2.8524458666800925,4.261344599402112
2.84243474320957,4.261344599402112
2.8324236197390467,4.261344599402112
2.822412496268524,4.261344599402112
2.8124013727980013,4.261344599402112
2.802390249327478,4.261344599402112
2.7923791258569555,4.261344599402112
2.782368002386433,4.261344599402112
2.77235687891591,4.261344599402112
2.762345755445387,4.261344599402112
2.7523346319748643,4.261344599402112
2.7423235085043416,4.261344599402112
2.732312385033819,4.261344599402112
2.7223012615632958,4.261344599402112
2.712290138092773,4.261344599402112
2.7022790146222504,4.261344599402112
2.6922678911517277,4.261344599402112
2.6822567676812046,4.261344599402112
2.672245644210682,4.261344599402112
2.662234520740159,4.261344599402112
2.6522233972696365,4.261344599402112
2.6422122737991134,4.261344599402112
2.6322011503285907,4.261344599402112
2.622190026858068,4.261344599402112
2.6121789033875453,4.261344599402112
2.602167779917022,4.261344599402112
2.5921566564464995,4.261344599402112
2.582145532975977,4.261344599402112
2.5721344095054537,4.261344599402112
2.562123286034931,4.261344599402112
2.5521121625644083,4.261344599402112
2.5421010390938856,4.261344599402112
2.5320899156233625,4.261344599402112
2.52207879215284,4.261344599402112
2.512067668682317,4.261344599402112
2.5020565452117944,4.261344599402112
2.4920454217412713,4.261344599402112
2.4820342982707486,4.261344599402112
2.472023174800226,4.261344599402112
2.4620120513297032,4.261344599402112
2.45200092785918,4.25144795662341
2.4419898043886574,4.242697299540787
2.4319786809181347,4.2342458039882
2.421967557447612,4.2258436309735945
2.411956433977089,4.217826589394246
2.4019453105065662,4.210279097971857
2.3919341870360435,4.203004849539106
2.3819230635655204,4.196154139024701
2.3719119400949977,4.18978486446433
2.361900816624475,4.1831608256547455
2.3518896931539524,4.177042461360226
2.3418785696834292,4.171133743444307
2.3318674462129065,4.165192910114962
2.321856322742384,4.159305846351429
2.311845199271861,4.153714065702998
2.301834075801338,4.148255462135859
2.2918229523308153,4.142751903181478
2.2818118288602927,4.137368599190771
2.27180070538977,4.132098504772527
2.261789581919247,4.126926913512918
2.251778458448724,4.121855889663281
2.2417673349782015,4.1168408144165305
2.2317562115076788,4.1117584516552395
2.2217450880371556,4.106856089617663
2.211733964566633,4.101981509277488
2.2017228410961103,4.097142432727889
2.1917117176255876,4.0924265315308235
2.1817005941550645,4.087684585285028
2.1716894706845418,4.082950248801799
2.161678347214019,4.0782494303366
2.151667223743496,4.073696425752075
2.1416561002729733,4.069136545508827
2.1316449768024506,4.064533635864515
2.121633853331928,4.060012267466818
2.1116227298614048,4.055544580331739
2.101611606390882,4.0510015832203585
2.0916004829203594,4.046568164845998
2.0815893594498367,4.042253570120264
2.0715782359793136,4.037861843819354
2.061567112508791,4.03351293753443
2.051555989038268,4.029182975052317
2.0415448655677455,4.024873910648612
2.0315337420972224,4.020587639277554
2.0215226186266997,4.016354892662691
2.011511495156177,4.012118652222972
2.0015003716856543,4.00788137655042
1.9914892482151312,4.003758626866383
1.9814781247446085,3.9996490702389824
1.9714670012740858,3.9954777147959226
1.9614558778035627,3.991361327891253
1.95144475433304,3.9872468772109584
1.9414336308625173,3.983142843344255
1.9314225073919946,3.979111146654301
1.9214113839214715,3.9751250410768764
1.9114002604509488,3.9708359670723734
1.901389136980426,3.9666068441147404
1.8913780135099034,3.9623873841093906
1.8813668900393803,3.958242876985867
1.8713557665688576,3.9540040157720138
1.861344643098335,3.9497683044372693
1.8513335196278122,3.945230732882031
1.841322396157289,3.940286036752402
1.8313112726867664,3.935024840041111
1.8213001492162437,3.9292356214861854
1.811289025745721,3.9234542477199903
1.801277902275198,3.9177447199031614
1.7912667788046752,3.9121836868939863
1.7812556553341525,3.9066342924745068
1.7712445318636298,3.901277434356613
1.7612334083931067,3.896172151395723
1.751222284922584,3.891042588677333
1.7412111614520613,3.8860205246036
1.7312000379815382,3.8813944728435983
1.7211889145110155,3.8765805605952606
1.7111777910404928,3.871893070352708
1.7011666675699701,3.867326322017146
1.691155544099447,3.8627236432422922
1.6811444206289243,3.8582656706915883
1.6711332971584016,3.8538948195334712
1.661122173687879,3.8495341979076345
1.6511110502173558,3.8451557653811714
1.6410999267468331,3.8408619060865443
1.6310888032763105,3.83662653939577
1.6210776798057878,3.832390813103683
1.6110665563352646,3.8282031061473596
1.601055432864742,3.8240714709940864
1.5910443093942193,3.819882317812385
1.5810331859236966,3.8157728589569984
1.5710220624531734,3.811791680032485
1.5610109389826508,3.8077124235642916
1.550999815512128,3.8036760875236704
1.5409886920416054,3.799731929463541
1.5309775685710822,3.795874334096377
1.5209664451005596,3.7919772106736627
1.5109553216300369,3.788191375152952
1.5009441981595137,3.7843648850897886
1.490933074688991,3.7806125947435056
1.4809219512184684,3.77693723327407
1.4709108277479457,3.7732956767505947
1.4608997042774226,3.769724988784889
1.4508885808068999,3.766149053897669
1.4408774573363772,3.7626613045166226
1.4308663338658545,3.7591265881408624
1.4208552103953314,3.755704542476055
1.4108440869248087,3.7524376446664482
1.400832963454286,3.7489906093236938
1.3908218399837633,3.745726201506363
1.3808107165132406,3.7424422416243064
1.3707995930427175,3.739164534441549
1.3607884695721943,3.7359064910223534
1.350777346101672,3.732618642929279
1.340766222631149,3.729448296721957
1.3307550991606267,3.7261403360917256
1.3207439756901036,3.722807140799919
1.3107328522195805,3.7194510135169887
1.3007217287490582,3.7161488364875788
1.290710605278535,3.712862687268668
1.280699481808012,3.7098104711273394
1.2706883583374897,3.7066606212446573
1.2606772348669666,3.7032416174205545
1.2506661113964435,3.699824082789764
1.2406549879259212,3.6964601933159806
1.230643864455398,3.6931714601982057
1.2206327409848758,3.6898730599416734
1.2106216175143527,3.6865696567484805
1.2006104940438296,3.6833113707513565
1.1905993705733073,3.6801276875121403
1.1805882471027842,3.6768175874844364
1.170577123632261,3.6736888498383107
1.1605660001617388,3.670534585541228
1.1505548766912157,3.6674323895296634
1.1405437532206935,3.6644643628054183
1.1305326297501703,3.6614939212598223
1.1205215062796472,3.658563873420471
1.110510382809125,3.6556465409388688
1.1004992593386018,3.6527651746985073
1.0904881358680787,3.6498334489658815
1.0804770123975564,3.6469719360109503
1.0704658889270333,3.6440829041891347
1.0604547654565102,3.6411944031772054
1.050443641985988,3.6382293016108975
1.0404325185154648,3.635195026924614
1.0304213950449426,3.63218334807335
1.0204102715744194,3.6292183051416766
1.0103991481038963,3.6261395820671876
1.000388024633374,3.623088620429122
0.9903769011628509,3.620060705362117
0.9803657776923278,3.61708090256091
0.9703546542218056,3.613984221903137
0.9603435307512824,3.610899611946014
0.9503324072807602,3.6078434821269636
0.940321283810237,3.60469889223659
0.9303101603397139,3.6015310455282963
0.9202990368691917,3.5984031523228976
0.9102879133986685,3.595208002027995
0.9002767899281454,3.5919017049617383
0.8902656664576232,3.5886382152547163
0.8802545429871,3.5854120811906185
0.8702434195165769,3.5821767764415844
0.8602322960460547,3.5789899781369887
0.8502211725755315,3.5759489489007388
0.8402100491050093,3.5729312040368097
0.8301989256344862,3.5699611118012213
0.820187802163963,3.5670024425647764
0.8101766786934408,3.5642350507702547
0.8001655552229177,3.561560117359771
0.7901544317523945,3.5589216398837817
0.7801433082818723,3.5565253281272593
0.7701321848113492,3.5542535311757724
0.7601210613408269,3.552195194429081
0.7501099378703038,3.550210258743117
0.7400988143997806,3.5483602970075334
0.7300876909292584,3.5464983287018064
0.7200765674587353,3.544648320154211
0.7100654439882121,3.5427511909450904
0.7000543205176899,3.5401826229474045
0.6900431970471668,3.5370029199419437
0.6800320735766436,3.533731449986624
0.6700209501061214,3.5306527915110095
0.6600098266355983,3.5274135565090967
0.649998703165076,3.524221673400393
0.6399875796945529,3.5211971154700503
0.6299764562240298,3.518131897309058
0.6199653327535075,3.5149556634145758
0.6099542092829844,3.511889757384987
0.5999430858124613,3.5090008616098123
0.589931962341939,3.506055264568636
0.5799208388714159,3.5030298262699158
0.5699097154008936,3.500117312205149
0.5598985919303705,3.4971491386064053
0.5498874684598474,3.4941910115438906
0.5398763449893251,3.4913122119790554
0.529865221518802,3.488467845268687
0.5198540980482789,3.48554479567638
0.5098429745777566,3.4826907884258445
0.4998318511072335,3.4797471134529805
0.48982072763671125,3.4768073743583026
0.4798096041661881,3.47393364808153
0.469798480695665,3.471021916809124
0.45978735722514275,3.468028348767254
0.4497762337546196,3.46509357690684
0.4397651102840965,3.4621118562617843
0.42975398681357424,3.4591325899165044
0.4197428633430511,3.4561157852795974
0.409731739872528,3.452986868354286
0.39972061640200574,3.44991707632529
0.3897094929314826,3.4468729769712922
0.37969836946096036,3.4437180576248982
0.36968724599043723,3.4404784117363185
0.3596761225199141,3.437186070499324
0.34966499904939186,3.4339367369855056
0.3396538755788687,3.430585649369172
0.3296427521083456,3.427222010426102
0.31963162863782335,3.4237823474811444
0.3096205051673002,3.420192644299772
0.299609381696778,3.4165682015194396
0.28959825822625485,3.4128397898024665
0.2795871347557317,3.409048655093456
0.26957601128520947,3.4051050591144483
0.25956488781468634,3.4010504516752844
0.2495537643441632,3.396893420354369
0.23954264087364097,3.392517320956478
0.22953151740311784,3.387896372365581
0.2195203939325947,3.383112977449077
0.20950927046207246,3.378131722866263
0.19949814699154933,3.3727250487384053
0.1894870235210271,3.366985426326753
0.17947590005050396,3.3607607543912654
0.16946477657998082,3.353840899676663
0.15945365310945858,3.3461367167486546
0.14944252963893545,3.33741542201059
0.13943140616841232,3.3272788544466483
0.12942028269789008,3.3154371170661605
0.11940915922736695,3.301842851255817
0.1093980357568447,3.2868235961357106
0.09938691228632157,3.271274745488695
0.08937578881579844,3.2553170656098906
0.0793646653452762,3.2381411782808973
0.06935354187475307,3.218373323362821
0.059342418404229935,3.1942884303749013
0.04933129493370769,3.16579498536044
0.03932017146318456,3.13462531901165
0.02930904799266143,3.1017119493940055
0.019297924522139187,3.066234046405296
0.009286801051616056,3.025824353754559
-0.000724322418906187,2.9758338394623527
-0.010735445889429318,2.896269050031175
-0.02074656935995245,2.6504325860115077
-0.030757692830474692,2.6491211542104627
-0.04076881630099782,2.6478244317375337
-0.050779939771520954,2.6464534542550755
-0.0607910632420432,2.645151807783654
-0.07080218671256633,2.643901049741673
-0.08081331018308857,2.6426146472789007
-0.0908244336536117,2.6414832001056587
-0.10083555712413483,2.640217474686024
-0.11084668059465708,2.6389445571902885
-0.12085780406518021,2.6377214540265235
-0.13086892753570334,2.6364999227212986
-0.14088005100622558,2.6352326654663663
-0.1508911744767487,2.633995462014746
-0.16090229794727096,2.632792651830782
-0.1709134214177941,2.631489932732079
-0.18092454488831722,2.630182503604744
-0.19093566835883946,2.628885459100142
-0.2009467918293626,2.6275732150628572
-0.21095791529988572,2.6261837486811803
-0.22096903877040797,2.6247649357751563
-0.2309801622409311,2.623301604192511
-0.24099128571145423,2.6218175097181198
-0.25100240918197647,2.620213393704988
-0.2610135326524996,2.6184594050873407
-0.27102465612302185,2.6164862257504757
-0.281035779593545,2.6141507479967876
-0.2910469030640681,2.611916703667898
-0.30105802653459035,2.5971499823479256
-0.3110691500051135,2.513534119311466
-0.3210802734756366,2.4197271313886373
-0.33109139694615886,2.4197271313886373
-0.341102520416682,2.4197271313886373
-0.35111364388720423,2.4197271313886373
-0.36112476735772736,2.4197271313886373
-0.3711358908282505,2.4197271313886373
-0.38114701429877273,2.4197271313886373
-0.39115813776929587,2.4197271313886373
-0.401169261239819,2.4197271313886373
-0.41118038471034124,2.4197271313886373
-0.42119150818086437,2.4197271313886373
-0.4312026316513875,2.4197271313886373
-0.44121375512190975,2.4197271313886373
-0.4512248785924329,2.4197271313886373
-0.4612360020629551,2.4197271313886373
-0.47124712553347825,2.4197271313886373
-0.4812582490040014,2.4197271313886373
-0.4912693724745236,2.4197271313886373
-0.5012804959450468,2.4197271313886373
-0.5112916194155699,2.4197271313886373
-0.5213027428860921,2.4197271313886373
-0.5313138663566153,2.4197271313886373
-0.5413249898271375,2.4197271313886373
-0.5513361132976606,2.4197271313886373
-0.5613472367681838,2.4197271313886373
-0.571358360238706,2.4197271313886373
-0.5813694837092291,2.4197271313886373
-0.5913806071797523,2.4197271313886373
-0.6013917306502745,2.4197271313886373
-0.6114028541207976,2.4197271313886373
-0.6214139775913208,2.4197271313886373
-0.631425101061843,2.4197271313886373
-0.6414362245323662,2.4197271313886373
-0.6514473480028884,2.4197271313886373
-0.6614584714734115,2.4197271313886373
-0.6714695949439347,2.4197271313886373
-0.6814807184144569,2.4197271313886373
-0.69149184188498,2.4197271313886373
-0.7015029653555032,2.4197271313886373
-0.7115140888260254,2.4197271313886373
-0.7215252122965485,2.4197271313886373
-0.7315363357670708,2.4197271313886373
-0.7415474592375939,2.4197271313886373
-0.751558582708117,2.4197271313886373
-0.7615697061786393,2.4197271313886373
-0.7715808296491624,2.4197271313886373
-0.7815919531196855,2.4197271313886373
-0.7916030765902078,2.4197271313886373
-0.8016142000607309,2.4197271313886373
-0.811625323531254,2.4197271313886373
-0.8216364470017763,2.4197271313886373
-0.8316475704722994,2.4197271313886373
-0.8416586939428217,2.4197271313886373
-0.8516698174133448,2.4197271313886373
-0.8616809408838679,2.4197271313886373
-0.8716920643543902,2.4197271313886373
-0.8817031878249133,2.4197271313886373
-0.8917143112954364,2.4197271313886373
-0.9017254347659587,2.4197271313886373
-0.9117365582364818,2.4197271313886373
-0.921747681707004,2.4197271313886373
-0.9317588051775272,2.4197271313886373
-0.9417699286480503,2.4197271313886373
-0.9517810521185726,2.4197271313886373
-0.9617921755890957,2.4197271313886373
-0.9718032990596188,2.4197271313886373
-0.9818144225301411,2.4197271313886373
-0.9918255460006642,2.4197271313886373
-1.0018366694711864,2.4197271313886373
-1.0118477929417096,2.4197271313886373
-1.0218589164122327,2.4197271313886373
-1.031870039882755,2.4197271313886373
-1.041881163353278,2.4197271313886373
-1.0518922868238012,2.4197271313886373
-1.0619034102943234,2.4197271313886373
-1.0719145337648466,2.4197271313886373
-1.0819256572353697,2.4197271313886373
