x_plot,minus_dVdx_meas,minus_dVdx_model
0.45556946182728414,0.1261732341535886,0.10553567784739715
0.4568210262828536,0.12364065357183801,0.1022627764331348
0.45807259073842305,0.12143762185203227,0.09942254885339735
0.4593241551939925,0.11929919019242313,0.09699255432476067
0.46057571964956195,0.11738463393231141,0.09485616557712556
0.4618272841051314,0.11562218603588714,0.09302336310927489
0.46307884856070086,0.11386597620670491,0.09168006642447968
0.46433041301627037,0.11209943649598514,0.09078351496631032
0.4655819774718398,0.11031380060946233,0.0902710966179186
0.4668335419274093,0.10840540342830968,0.09005943332982841
0.46808510638297873,0.10628335764111457,0.09004467640748054
0.4693366708385482,0.10421195465573102,0.09008499467308223
0.47058823529411764,0.10217495818739275,0.09002246203648184
0.4718397997496871,0.10011396439522824,0.08971614107203219
0.4730913642052566,0.09796703377709409,0.08951916969484192
0.47434292866082606,0.0957088701999696,0.08940071526611104
0.4755944931163955,0.09337547272183272,0.08932037179382868
0.47684605757196497,0.09093245846412334,0.08922739436013288
0.4780976220275344,0.08833834656696471,0.0890599335486657
0.4793491864831039,0.0855423790111785,0.08873125496228207
0.4806007509386734,0.0825754227918783,0.08837695868349627
0.48185231539424284,0.07955343379769109,0.08802277827536031
0.4831038798498123,0.07648068957514387,0.08768794540629571
0.48435544430538174,0.0733548054411643,0.08738517095017939
0.4856070087609512,0.07016506183516141,0.08712062608642512
0.48685857321652065,0.06682962718477298,0.08689392340006608
0.4881101376720901,0.06340462751477838,0.08669809798186418
0.4893617021276596,0.06011599917497973,0.08655348645292926
0.49061326658322907,0.057079778272464465,0.08649658303806562
0.4918648310387985,0.05440091224097915,0.08653933335382791
0.493116395494368,0.052172701279435185,0.08668994627018523
0.49436795994993743,0.05047623979038013,0.08695309258280204
0.4956195244055069,0.04937985781851234,0.08733010368531358
0.49687108886107634,0.048938562489154125,0.08781917024160801
0.49812265331664585,0.048950134740833706,0.08841957371784254
0.4993742177722153,0.04934412421283191,0.08912199212290234
0.5006257822277848,0.050058044197943186,0.08990569834406031
0.5018773466833542,0.05095773052340952,0.09075148854680021
0.5031289111389237,0.05188253871037396,0.09163798968686587
0.5043804755944932,0.05264416677749312,0.09254181210787377
0.5056320400500626,0.053557253933090354,0.09343770213894598
0.5068836045056321,0.05465641801063609,0.0942984890039365
0.5081351689612015,0.055913482873560905,0.09493418440719703
0.509386733416771,0.05729647729715798,0.09540683334206301
0.5106382978723404,0.05876970764792616,0.09578877380499284
0.5118898623279099,0.060293830562879014,0.09612074267338133
0.5131414267834794,0.06181924046674436,0.09643704881859871
0.5143929912390488,0.063235378972893,0.0967663305512173
0.5156445556946183,0.06452283756862903,0.09714450809649444
0.5168961201501877,0.06565469233501808,0.09758743826731675
0.5181476846057572,0.06659679643436217,0.09810629389652886
0.5193992490613266,0.06735005437584618,0.09871034152461489
0.5206508135168961,0.06799301683553183,0.09939360465420105
0.5219023779724656,0.06852944754363688,0.10015576028964446
0.523153942428035,0.06896393447984495,0.1010700565115043
0.5244055068836045,0.06930249110781234,0.10213873045260902
0.5256570713391739,0.06951660863689024,0.10332469089920748
0.5269086357947435,0.06959885630543566,0.10459804774993448
0.5281602002503129,0.06959035028320237,0.10593648613905843
0.5294117647058824,0.06953217788317101,0.10732564055974081
0.5306633291614519,0.06946620765955541,0.10871438946331352
0.5319148936170213,0.06943589950578366,0.10984279847642958
0.5331664580725908,0.06948711475254171,0.11066404911096092
0.5344180225281602,0.06966892626574067,0.1112591634794301
0.5356695869837297,0.07003178425375234,0.11169868161973556
0.5369211514392992,0.07041546060846854,0.11204364903132288
0.5381727158948686,0.07088595474845977,0.11242195549844655
0.5394242803504381,0.07141041073231058,0.11292256947210902
0.5406758448060075,0.07204239773284588,0.11350414828630956
0.541927409261577,0.07282144070506408,0.1141380753168603
0.5431789737171464,0.07377400767512154,0.11480024363089233
0.5444305381727159,0.07339970802827389,0.11546928849250282
0.5456821026282854,0.07172041610946872,0.11607118407312855
0.5469336670838548,0.07133372760484841,0.11655072449369328
0.5481852315394243,0.07234503790424668,0.11694481468847776
0.5494367959949937,0.07458206972391018,0.11729437106822141
0.5506883604505632,0.07787398901709125,0.11764200476057407
0.5519399249061326,0.08209088111032004,0.11803999233556015
0.5531914893617021,0.08717872922497472,0.11860241399696056
0.5544430538172717,0.09302783455380864,0.11933228879148886
0.5556946182728411,0.09940903523327754,0.12024083467647043
0.5569461827284106,0.1061100524993836,0.12134805955678821
0.55819774718398,0.11293643430823949,0.12268304821965778
0.5594493116395495,0.11971249895660083,0.12399236117175527
0.5607008760951189,0.12628227870242217,0.12512494269791155
0.5619524405506884,0.13171932041299836,0.12612012643408696
0.5632040050062579,0.1360998172621157,0.12700727454958857
0.5644555694618273,0.1396683310019809,0.1278064525746498
0.5657071339173968,0.14186533590047348,0.1285174347579615
0.5669586983729662,0.14291236163417634,0.12915081749821086
0.5682102628285357,0.1432571880884924,0.1297223333737689
0.5694618272841051,0.14331292337890814,0.13023908775013135
0.5707133917396746,0.14370475666036808,0.13070175014227012
0.5719649561952441,0.14472863798180718,0.13111723827343424
0.5732165206508135,0.14657185983159382,0.13147628050006038
0.574468085106383,0.14938891850323846,0.1318651357334723
0.5757196495619524,0.15317663904030826,0.1323462636946788
0.5769712140175219,0.15770747169457325,0.13295605605006633
0.5782227784730913,0.16295498689273838,0.13360772824541126
0.5794743429286608,0.16854303990596925,0.13438559794976684
0.5807259073842304,0.1744225971915654,0.13540292720666433
0.5819774718397998,0.1814387572164502,0.13677427361917152
0.5832290362953693,0.18966664760381347,0.13829769074168785
0.5844806007509387,0.19878769655362577,0.1398466759430366
0.5857321652065082,0.20839240736947273,0.14141558169126808
0.5869837296620776,0.21878740334836788,0.14298302642788374
0.5882352941176471,0.22997070732571612,0.14450634485047298
0.5894868585732166,0.24202457069039743,0.1460454118696598
0.590738423028786,0.2554053178781685,0.14769348002838045
0.5919899874843555,0.2698039125576944,0.1494652654206955
0.5932415519399249,0.2850062696056206,0.1511719362514875
0.5944931163954944,0.3010239140302807,0.15279613117368304
0.5957446808510638,0.3154188242612707,0.15447286150523148
0.5969962453066333,0.3263488642300481,0.15624518984325358
0.5982478097622028,0.33532665890945207,0.15810104225811006
0.5994993742177722,0.3423026643322238,0.1600638590220842
0.6007509386733417,0.3469948040876406,0.16220221461755405
0.6020025031289111,0.3492058932828753,0.16478557640790786
0.6032540675844806,0.3489247966861807,0.16767061624948093
0.60450563204005,0.34635833321139836,0.17083053739097898
0.6057571964956195,0.34167678984349625,0.1741575764889447
0.607008760951189,0.3350720759854644,0.17660343618591656
0.6082603254067585,0.3268501459508216,0.17853651485575495
