x_plot,U_an_meas,U_an_model
0.3091364205256571,0.1752504349621318,0.17570851810771493
0.31038798498122655,0.17473753195873146,0.17500466420748823
0.311639549436796,0.1742867983254703,0.17429282472248322
0.31289111389236546,0.17359215197588757,0.1735228008682263
0.3141426783479349,0.17280792690863364,0.17280313638001096
0.31539424280350437,0.1720618589968902,0.1721041014859686
0.3166458072590739,0.17139570450563044,0.1713916667662627
0.31789737171464333,0.17079058416770804,0.17063340012144873
0.3191489361702128,0.17018546382978564,0.16990317485931133
0.32040050062578224,0.1695803434918632,0.16918485210065184
0.3216520650813517,0.16897522315394084,0.168471371764773
0.32290362953692114,0.1683244577429419,0.16775791417333713
0.3241551939924906,0.1674834743813292,0.16706858568360655
0.3254067584480601,0.1665580429350872,0.16638291288713186
0.32665832290362956,0.1660375499650529,0.16569259617742277
0.327909887359199,0.16544962146432873,0.16499066065207088
0.32916145181476847,0.16484450112640636,0.1643079620067173
0.3304130162703379,0.16423938078848394,0.16361392914323522
0.3316645807259074,0.1635012113628511,0.16291017760503895
0.33291614518147683,0.16270552015018552,0.16219888076696057
0.33416770963704634,0.16129366327681685,0.16148885829717105
0.3354192740926158,0.16094199269416443,0.16078014621351763
0.33667083854818525,0.16059032211151197,0.16007273857495827
0.3379224030037547,0.16010865876094948,0.1593644249695178
0.33917396745932415,0.15950353842302709,0.15864801181461907
0.3404255319148936,0.1588210676086849,0.1579171610657706
0.34167709637046306,0.15805773032957635,0.15717563747077126
0.34292866082603257,0.15728591394222063,0.15643992908311863
0.344180225281602,0.1565830570713374,0.1557198585622522
0.3454317897371715,0.15597793673341503,0.15500520213984975
0.34668335419274093,0.15536097634140952,0.15426695065753818
0.3479349186483104,0.15469026141009362,0.15352757525850166
0.34918648310387984,0.15388343429286372,0.15279152503968366
0.3504380475594493,0.15307660717563382,0.15205888800471587
0.3516896120150188,0.15245809156447487,0.15133042124041177
0.35294117647058826,0.15184721470588056,0.15060626104661068
0.3541927409261577,0.15124209436795816,0.14988586403099416
0.35544430538172717,0.15063697403003576,0.14918315425789208
0.3566958698372966,0.15003185369211336,0.14851440516822917
0.3579474342928661,0.14942673335419096,0.1478545774619946
0.3591989987484355,0.14872623831573847,0.14720982268842023
0.36045056320400504,0.1479553235711281,0.14657898913653447
0.3617021276595745,0.14723341061796874,0.14596629822876572
0.36295369211514394,0.14660500160200102,0.1453740332119146
0.3642052565707134,0.1461209053316631,0.14479579008213556
0.36545682102628285,0.14563309170368058,0.1442367696198141
0.3667083854818523,0.1451268969049628,0.14368159104712885
0.36795994993742176,0.1445857706508117,0.14313315578550348
0.36921151439299127,0.14398065031288923,0.14259481301129012
0.3704630788485607,0.14337552997496683,0.14206105474457328
0.3717146433041302,0.1427704096370444,0.1415102208975018
0.37296620775969963,0.14216528929912195,0.1409591545021251
0.3742177722152691,0.14156016896119958,0.1404089363564913
0.37546933667083854,0.14095504862327718,0.13984326939037134
0.37672090112640805,0.14034992828535478,0.13926869386407478
0.3779724655819775,0.1397448079474324,0.13869896829548134
0.37922403003754696,0.13913968760951004,0.1381274562869998
0.3804755944931164,0.1385345672715876,0.1375534652702268
0.38172715894868586,0.13776950339613536,0.13697375814925122
0.3829787234042553,0.13715683667619472,0.13639167386579917
0.38423028785982477,0.13667935176113585,0.13580602096444103
0.3854818523153943,0.1360648869646641,0.13521763507576012
0.38673341677096373,0.13534528744263405,0.13462943565151
0.3879849812265332,0.1345501518522074,0.134053767979011
0.38923654568210264,0.1338044995206907,0.13347434378979658
0.3904881101376721,0.13319360456820833,0.13289136441654686
0.39173967459324155,0.1325686132023604,0.13229118401240317
0.392991239048811,0.13192054970581282,0.13169685390042393
0.3942428035043805,0.1313490133855506,0.1311125960273162
0.39549436795994997,0.13076088724426982,0.13054642182363707
0.3967459324155194,0.13014984172636276,0.12997562962178424
0.3979974968710889,0.12955525969459483,0.12937313538573875
0.3992490613266583,0.12895776220275143,0.1286795177183294
0.4005006257822278,0.12835264186482903,0.12807017127454978
0.40175219023779724,0.12774752152690663,0.1276282383829542
0.40300375469336674,0.1271510446639362,0.12718744441492788
0.4042553191489362,0.12657209331009264,0.12674873873451778
0.40550688360450565,0.12609315571169086,0.12623923780078833
0.4067584480600751,0.12564875991287275,0.12552674004678524
0.40801001251564456,0.12517753586983565,0.12503935390334517
0.409261576971214,0.1246934395994977,0.12456198112338346
0.41051314142678347,0.12399537828629177,0.12413245394082024
0.411764705882353,0.12352302028812061,0.12370292675825702
0.41301627033792243,0.12326920637227651,0.1232760323632099
0.4142678347934919,0.12301539245643241,0.12284937773781499
0.41551939924906134,0.1227615785405883,0.12248398242705721
0.4167709637046308,0.122420615698193,0.12213761147294644
0.41802252816020025,0.12207483264795163,0.12180074273484161
0.4192740926157697,0.12173042522437791,0.12154044859995307
0.4205256570713392,0.12138937860504835,0.12128015446506452
0.42177722152690866,0.12104833198571882,0.12101986033017596
0.4230287859824781,0.12073023789111287,0.12076924235987091
0.42428035043804757,0.12042767772215167,0.12052561561924718
0.425531914893617,0.12012511755319046,0.12028198887862347
0.4267834793491865,0.11982255738422923,0.12003836213799975
0.42803504380475593,0.11951999721526801,0.11975619284949984
0.42928660826032544,0.11921743704630677,0.11946493608732259
0.4305381727158949,0.11889430763687,0.11917367932514535
0.43178973717146435,0.11855240952368097,0.11889176561540588
0.4330413016270338,0.11821051141049194,0.11861478162484386
0.43429286608260326,0.11792086051899037,0.11833779763428184
0.4355444305381727,0.11764149355751484,0.11807913577574804
0.43679599499374216,0.11736212659603933,0.11785644725304449
0.4380475594493117,0.11709968050003866,0.11763375873034095
0.43929912390488113,0.11685126560540307,0.1174110702076374
0.4405506883604506,0.11660285071076748,0.11718850930618935
0.44180225281602004,0.11635443581613189,0.1169664241480267
0.4430538172715895,0.11614514468440758,0.11674433898986405
0.44430538172715894,0.11594286445125107,0.11652225383170141
0.4455569461827284,0.11574058421809455,0.11630531137570303
0.4468085106382979,0.11553830398493803,0.11615237619445827
0.44806007509386736,0.11534094431500842,0.11599944101321351
0.4493116395494368,0.11515475344180152,0.11584650583196875
0.45056320400500627,0.11496856256859464,0.115693570650724
0.4518147684605757,0.11478237169538774,0.11554063546947924
0.4530663329161452,0.11459618082218086,0.11538971698462451
0.45431789737171463,0.11442073138997556,0.1152670602430687
0.45556946182728414,0.11426348434160594,0.11514440350151287
0.4568210262828536,0.11410623729323632,0.11502174675995705
0.45807259073842305,0.1139489902448667,0.11489909001840123
0.4593241551939925,0.11379174319649708,0.1147764332768454
0.46057571964956195,0.11363449614812746,0.11465377653528959
0.4618272841051314,0.11349622091419038,0.11453111979373376
0.46307884856070086,0.11337489941799841,0.11441400888099573
0.46433041301627037,0.11325357792180644,0.11430098378537992
