x_plot,U_si
0.4856070087609512,0.20042233499535483
0.48685857321652065,0.2000470193140067
0.4881101376720901,0.19966866362624736
0.4893617021276596,0.19928888513644383
0.49061326658322907,0.19890791654853998
0.4918648310387985,0.1985235937111233
0.493116395494368,0.1981392708737066
0.49436795994993743,0.1977509230254862
0.4956195244055069,0.19736198006053915
0.49687108886107634,0.19697065059041602
0.49812265331664585,0.1965770180313298
0.4993742177722153,0.19618255507566054
0.5006257822277848,0.19578417035020584
0.5018773466833542,0.19538578562475117
0.5031289111389237,0.1949832261466208
0.5043804755944932,0.19458003418341957
0.5056320400500626,0.1941739801057322
0.5068836045056321,0.1937659339640147
0.5081351689612015,0.193356234623635
0.509386733416771,0.19294329614359942
0.5106382978723404,0.1925298021247683
0.5118898623279099,0.1921119425952435
0.5131414267834794,0.19169408306571872
0.5143929912390488,0.1912717083752904
0.5156445556946183,0.19084890921473696
0.5168961201501877,0.19042244435342753
0.5181476846057572,0.18999469779960637
0.5193992490613266,0.18956401997195585
0.5206508135168961,0.18913132977485042
0.5219023779724656,0.1886963261164105
0.523153942428035,0.18825870822822524
0.5244055068836045,0.1878192780750925
0.5256570713391739,0.18737676133037068
0.5269086357947435,0.18693281856018376
0.5281602002503129,0.1864854453383169
0.5294117647058824,0.18603692075803083
0.5306633291614519,0.18558474761968008
0.5319148936170213,0.18513159137099483
0.5331664580725908,0.18467468965924058
0.5344180225281602,0.1842168736081248
0.5356695869837297,0.18375533000452193
0.5369211514392992,0.18329285007697224
0.5381727158948686,0.18282676710214882
0.5394242803504381,0.1823596455243236
0.5406758448060075,0.18188914197233982
0.541927409261577,0.18141742936968586
0.5431789737171464,0.18094264066510796
0.5444305381727159,0.18046641797225846
0.5456821026282854,0.17998749643881734
0.5469336670838548,0.17950687657008368
0.5481852315394243,0.1790239915999188
0.5494367959949937,0.1785391208293376
0.5506883604505632,0.17805245894219343
0.5519399249061326,0.17756351794252523
0.5531914893617021,0.177073282724895
0.5544430538172717,0.17658048721687453
0.5556946182728411,0.17608689913199263
0.5569461827284106,0.1755905000986565
0.55819774718398,0.1750936462871032
0.5594493116395495,0.1745940795855897
0.5607008760951189,0.17409395989925644
0.5619524405506884,0.17359179898797059
0.5632040050062579,0.17308875188713713
0.5644555694618273,0.17258428000965498
0.5657071339173968,0.17207867596193302
0.5669586983729662,0.17157219013237907
0.5682102628285357,0.17106442936736183
0.5694618272841051,0.17055623930091549
0.5707133917396746,0.1700467490227573
0.5719649561952441,0.16953703179763527
0.5732165206508135,0.16902640700147373
0.574468085106383,0.16851554188069706
0.5757196495619524,0.1680042053876004
0.5769712140175219,0.16749267169444967
0.5782227784730913,0.16698097057050515
0.5794743429286608,0.16646926036394122
0.5807259073842304,0.1659575470525577
0.5819774718397998,0.16544616030987644
0.5832290362953693,0.16493489819533477
0.5844806007509387,0.16442423042700516
0.5857321652065082,0.16391393742990426
0.5869837296620776,0.16340432905965965
0.5882352941176471,0.16289550014699664
0.5894868585732166,0.16238730689304923
0.590738423028786,0.1618804261917905
0.5919899874843555,0.1613739998832597
0.5932415519399249,0.16086953563732814
0.5944931163954944,0.16036548387206054
0.5957446808510638,0.1598636221116582
0.5969962453066333,0.1593625275430696
0.5982478097622028,0.15886344650160572
0.5994993742177722,0.15836571323951384
0.6007509386733417,0.15786973113965228
0.6020025031289111,0.15737573201846233
0.6032540675844806,0.15688315456830368
0.60450563204005,0.15639322798875477
0.6057571964956195,0.1559043469617162
0.607008760951189,0.15541879431397798
0.6082603254067585,0.15493388626781002
0.609511889862328,0.15445296997026245
0.6107634543178974,0.15397243605803368
0.6120150187734669,0.15349623728871023
0.6132665832290363,0.15302051821355092
0.6145181476846058,0.15254902029393388
0.6157697121401753,0.15207827490731018
0.6170212765957447,0.1516116838324552
0.6182728410513142,0.1511460309499467
0.6195244055068836,0.15068453346815797
0.6207759699624531,0.15022405280826143
0.6220275344180225,0.1497678161070857
0.623279098873592,0.14931254975139288
0.6245306633291615,0.14886172130100772
0.6257822277847309,0.14841167562208762
