x_plot,U_si_est,U_si_lit,U_gr_est,U_gr_lit
0.11514392991239049,0.3181472849679009,0.3521018073613782,0.19591212385579648,0.19670202236504872
0.11639549436795996,0.3169954858642335,0.35018394247084667,0.19538303392040596,0.19622954640110243
0.11764705882352941,0.315874749079685,0.34830745549317493,0.19489256179140751,0.19570955875045054
0.11889862327909888,0.31478386178029333,0.34647008382649824,0.19440467144083806,0.19519877345350944
0.12015018773466835,0.31372474542808554,0.3446749882117283,0.19383683411238653,0.19472211784979293
0.1214017521902378,0.3126926363960484,0.34291621224882984,0.19324348803793803,0.19423455474192144
0.12265331664580727,0.3116862500946871,0.3411967821194956,0.19261177799283272,0.19366256842500196
0.12390488110137672,0.3107044785433284,0.3395139907566692,0.19196593628901715,0.19306731325693408
0.1251564455569462,0.3097462402196889,0.3378700929600327,0.19129462307003237,0.19243177236812256
0.12640801001251564,0.3088104814047261,0.3362571180946723,0.1905941808330131,0.1917962317451889
0.1276595744680851,0.3078961773085902,0.33468493876106103,0.18986668198573023,0.19114327762179492
0.12891113892365458,0.3070023329943919,0.33314446812558407,0.18912792539283438,0.19042829464074137
0.13016270337922403,0.30612798411601394,0.331637079991299,0.18836008324701195,0.18971331131134156
0.13141426783479349,0.3052721974856216,0.3301621956423083,0.18755802915294043,0.1889865746167284
0.13266583229036297,0.30443407148587737,0.3287228728273482,0.18674121691085735,0.188238108604469
0.13391739674593242,0.3036127363411635,0.3273113946179485,0.1859177551346043,0.18742098485100278
0.13516896120150187,0.30280735426138483,0.32593371517941255,0.18505907345154415,0.18663246959522323
0.13642052565707136,0.3020194780882933,0.324583953128841,0.1842188254157499,0.1858085319431382
0.1376720901126408,0.3012468637600105,0.32326248821842907,0.18329161095757107,0.1849696142691756
0.13892365456821026,0.30048816045258053,0.3219729595103437,0.1823428780863985,0.18413610062244037
0.14017521902377972,0.2997426338759582,0.320710449329611,0.1814834578424735,0.18322459482997722
0.1414267834793492,0.2990095814083437,0.3194746704220335,0.18055226016200832,0.18227538566935703
0.14267834793491865,0.2982894436812476,0.31826592448892405,0.17958226133710334,0.18145826247036734
0.1439299123904881,0.2975840118695766,0.31708598439485247,0.17861226270190958,0.18053132880220854
0.1451814768460576,0.29688931182859657,0.3159312365172607,0.17762676289356175,0.1795780174005583
0.14643304130162704,0.2962047417869006,0.31480118823464337,0.17656882918507438,0.17862470635038044
