x_plot,U_an_meas,U_an_model_lit,U_an_model_msmr,minus_dVdx_meas,minus_dVdx_lit,minus_dVdx_msmr
0.13141426783479349,0.25624031383439244,0.2536837449890797,0.2557887580189546,0.5831403039481722,0.7644259209965173,0.5924498000549158
0.13266583229036297,0.2554645255736328,0.2527554055269704,0.2550442167829254,0.5811700993815432,0.7689983218063287,0.5879185064779487
0.13391739674593242,0.25475254078336224,0.25181829237267656,0.2543060175676325,0.57017720389866,0.7726153838934866,0.5841489000284793
0.13516896120150187,0.2541381789862029,0.25084029770327804,0.2535751840924219,0.5559669040573779,0.7756331257276563,0.5806943493831674
0.13642052565707136,0.25336984338570767,0.24987291341770607,0.2528661429913366,0.5531755181206027,0.7795148929130039,0.5772817360531528
0.1376720901126408,0.25257055043804666,0.2488988212989085,0.2521705185357016,0.5602390404209866,0.7835065847823264,0.5738935909186319
0.13892365456821026,0.2518619828280472,0.24790699470112243,0.251449697160628,0.5676706029738009,0.7872283908353802,0.5705562295403953
0.14017521902377972,0.25121767215269014,0.24690754866280118,0.2507335374696925,0.5695671319916312,0.7912996719344544,0.5671970978000829
0.1414267834793492,0.25061255181476777,0.24590311222779002,0.2500287208831983,0.571853102401198,0.7951933601165467,0.563803345202654
0.14267834793491865,0.249856974361305,0.24489372953447863,0.24932932947694528,0.5704405173077202,0.7983369147272886,0.5606246329976224
0.1439299123904881,0.24901901823344338,0.24387974417860372,0.24862710847754801,0.565679631096771,0.800777777743319,0.5579895193989014
0.1451814768460576,0.24829719080100052,0.24286387764527306,0.2479250776816522,0.5651755777761016,0.8035585703023315,0.5558967345155944
0.14643304130162704,0.2476881789859786,0.2418736032373195,0.2472257516242954,0.5638990006464605,0.8060950584890778,0.5540818389014328
0.1476846057571965,0.2468994313149609,0.24090885504705178,0.24652900936119587,0.5621424746802449,0.8079053217220533,0.552306597032693
0.14893617021276595,0.24622567326406547,0.23990036044301874,0.24583471861025843,0.5623973993600635,0.8098230618261526,0.5504195571853011
0.15018773466833543,0.2455089743182144,0.2388695536124529,0.24514361756046035,0.5656440811276973,0.8114773435282077,0.5483905269417495
0.15143929912390489,0.24477158911138847,0.2378351154695659,0.24445470972650316,0.5650093239140342,0.8125090903130886,0.5460894722455547
0.15269086357947434,0.24416646877346607,0.236798409555948,0.24376772248766662,0.5617911483767369,0.8131975057837613,0.5440256371745081
0.15394242803504382,0.24354031901300843,0.23580228503635903,0.24308271051165406,0.5577752597081154,0.8133904249015912,0.542584135956555
0.15519399249061328,0.24287503176722358,0.2348189149162853,0.24240384059017978,0.5518017358126344,0.8129873647436685,0.5413946402285634
0.15644555694618273,0.24213481034626508,0.23379623896087326,0.24174535643892345,0.5464723954550587,0.8118348605428165,0.5397725026383998
0.15769712140175218,0.24132798322903523,0.23275397486027455,0.24109188441974305,0.5395944150270682,0.8104880538638701,0.537923285485342
0.15894868585732166,0.24033844342480587,0.2317156586499163,0.24042714812382707,0.5334644699821097,0.8097354159956454,0.5364139331721666
0.16020025031289112,0.23988517229683295,0.23071550752126627,0.23975218600135842,0.5317875357212163,0.8089200303790154,0.5348559966638063
0.16145181476846057,0.2394306264080092,0.22972867434545868,0.23907624285559184,0.5311206254892363,0.8080718653433057,0.5335718765836928
0.16270337922403005,0.23882550607008676,0.22870130843969697,0.23840072584897246,0.5274077218844003,0.807486530686865,0.5329725341998524
0.1639549436795995,0.23818397924220044,0.2277110910086393,0.2377261003074166,0.5240554644124902,0.8057661344198378,0.5322219891312927
0.16520650813516896,0.23748702052565596,0.2267003616752844,0.23705212426701383,0.5239265128572413,0.8026246622582248,0.5310635825620736
0.16645807259073842,0.23668019340842608,0.22568571754568154,0.23638687896696625,0.5293299123498064,0.7995912119714654,0.5304182933412455
0.1677096370463079,0.23593779274006815,0.2246649541117882,0.23573243854998932,0.5348185793213737,0.7956170681593581,0.5304154295031407
0.16896120150187735,0.23529990438047474,0.2236753444715136,0.23508198514397183,0.5313861915597863,0.7898547161059932,0.5304788721372324
0.1702127659574468,0.23469478404255234,0.22269498960629483,0.2344224229965222,0.5233437706274923,0.7834690743946321,0.5301732613714698
0.17146433041301629,0.23408966370462994,0.22168982460310574,0.2337554239914136,0.519540697524206,0.7801641995521531,0.5302133348912805
0.17271589486858574,0.23348454336670751,0.22071470701899,0.2330820788622699,0.5169348873260013,0.7826125503138144,0.5307661258563194
0.1739674593241552,0.23287942302878512,0.21974793001258044,0.23240824168840635,0.5143580449955226,0.7865078985878549,0.5309530706816328
0.17521902377972465,0.23227430269086272,0.2187669496311196,0.2317363785873517,0.5139054196555861,0.7893504166763661,0.531265768893585
0.17647058823529413,0.23166918235294032,0.21780367542363518,0.2310700703344564,0.5204547239702957,0.7912559203167328,0.5316720206811193
0.17772215269086358,0.23099304508166899,0.21684477843874966,0.2304247021446112,0.5209312597488879,0.790644069133324,0.5318126281013806
0.17897371714643304,0.23005710553323977,0.21588732100405428,0.22976632827665944,0.5124653666899968,0.787144244203366,0.5320096703796751
0.18022528160200252,0.2293577010707422,0.21493603060172614,0.22909790812668054,0.5153631660780145,0.7806428146264566,0.5320668958207171
0.18147684605757197,0.22874870100125066,0.2139859082554164,0.22841955009938208,0.5237202243886611,0.7693514839268982,0.5324941956380592
0.18272841051314143,0.22814358066332827,0.21305180674113572,0.2277667025420183,0.5275596787052107,0.7519112826743257,0.5336486524464116
0.18397997496871088,0.22753846032540584,0.21214926565760864,0.22710067186474922,0.5209280951006001,0.7284748344708787,0.5348800861473687
0.18523153942428036,0.2269333399874834,0.21125821055490643,0.22642490665989923,0.5106499343871338,0.7003012778566383,0.5358485074039501
0.18648310387984982,0.226328219649561,0.21037036077217905,0.22574969476844733,0.50925967900928,0.6686041492400493,0.5368425435920089
0.18773466833541927,0.22572309931163861,0.20948579073857743,0.22506833833315343,0.5146662435826252,0.6324084747423624,0.5380968975275721
0.18898623279098875,0.2251179789737162,0.20861408324082314,0.2243906371221918,0.5220627737116876,0.5923150242516109,0.5394524859686713
0.1902377972465582,0.224501163342873,0.2078097278170507,0.22371802097891735,0.531002384889052,0.5496066609979566,0.5407695207978781
0.19148936170212766,0.22386417427208075,0.20706663085001167,0.22304901329462776,0.53783766617776,0.5046011206299773,0.5420224966633231
0.19274092615769714,0.22307015727993193,0.2063424868592353,0.2223653557552227,0.5348528556115923,0.45816935142582954,0.5428586813013483
0.1939924906132666,0.222268229936035,0.2057637062552365,0.22167723966191377,0.5292044249445784,0.411422455588482,0.5437619439558035
0.19524405506883605,0.22159237728410414,0.2053225108866382,0.2209912795020676,0.524571372261804,0.3658020989554677,0.545579176381155
0.1964956195244055,0.22098725694618174,0.2050557298184047,0.22032594513181353,0.5185340158790004,0.32183283098000265,0.5469265181870908
0.19774718397997498,0.2203821366082593,0.2047889487501712,0.21963086903452517,0.5173193296183427,0.28060554796448384,0.5475779520767203
0.19899874843554444,0.21977701627033694,0.20452216768193773,0.21893589144660613,0.5203902731517887,0.24303442205615655,0.5468041878057375
0.2002503128911139,0.21917189593241454,0.20433388626794216,0.21825512239812397,0.5251732078244202,0.20930768782953113,0.547093518566526
0.20150187734668337,0.21856677559449209,0.20414584410336212,0.21755193806254286,0.5309330303423838,0.18050620043011278,0.5518234288035891
0.20275344180225283,0.21735938579555802,0.20395780193878207,0.21685896094533452,0.53638514516648,0.15698795356986292,0.5588313252444382
0.20400500625782228,0.21696245165025124,0.20376975977420203,0.21616075209648555,0.5346816072484128,0.1385220477861135,0.5667523074449781
0.20525657071339173,0.2165655175049445,0.20358203697890925,0.21545220887765837,0.5290285915484659,0.1254691916934353,0.5749336274107373
0.20650813516896122,0.21586172565706999,0.2033968764179593,0.21474900287882842,0.5271616436414628,0.1176044648628384,0.5820778112528878
0.20775969962453067,0.21511338796475124,0.20321171585700937,0.21403491604770894,0.5270619196224556,0.11510345440971953,0.5875912702144457
0.20901126408010012,0.21434716954542687,0.20302655529605942,0.2133225458862921,0.5275130678620941,0.11805855387910297,0.5906530298564979
0.2102628285356696,0.21358090708062413,0.20284139473510948,0.21261607874538027,0.5281003933746067,0.1256882588425438,0.5899392350899973
0.21151439299123906,0.2131212092979295,0.20265345270869842,0.21191739774947904,0.5294235761024122,0.136862135359114,0.5851186394760111
0.2127659574468085,0.21262069255319044,0.20244958162102156,0.21121345330336355,0.5305180578231034,0.14945681903817487,0.5759178972435569
0.21401752190237797,0.212015572215268,0.20224571053334467,0.21050546561665387,0.5315380739969756,0.16156845375357332,0.5623732578948987
0.21526908635794745,0.21139832989333093,0.20204183944566778,0.2097932925219258,0.533247987241191,0.172605281123575,0.5449398949418782
0.2165206508135169,0.21061066307884638,0.20183796835799092,0.2090773268363064,0.5346201217018328,0.18194574913141154,0.5237761382036217
0.21777221526908636,0.209711285787903,0.20161564823392844,0.2083650802899926,0.5311720770030475,0.18800807585483292,0.49876822383423347
0.21902377972465584,0.20908987378051475,0.20138303562120607,0.2077034421728393,0.520876024760162,0.1922809681359923,0.470263002510273
0.2202753441802253,0.20832892733360753,0.2011504230084837,0.20706000412489375,0.508197313884086,0.19706969545355912,0.4394845368200156
0.22152690863579474,0.20778166038046292,0.20091781039576131,0.20642142414495437,0.49581421160133454,0.20444342259113557,0.407507236408395
0.2227784730913642,0.20727939384975802,0.20065390023521676,0.20587700842075873,0.482948016757308,0.2137525009968747,0.3741603432782697
0.22403003754693368,0.2066746095118887,0.20037605902264782,0.2053907656700591,0.4690350480915769,0.22192766152466495,0.3400093620603868
