U,x_an_meas,x_an_model,x_gr,x_si_raw,x_si_tilde
0.20819655172413792,0.22049306857892623,0.21806835480653083,0.06119240882826095,0.45030199313437824,0.45838227377393564
0.20911535038932147,0.21898187714641193,0.2164538355686071,0.06075942332846343,0.44697890020872194,0.4549954539288226
0.210034149054505,0.21711684996249966,0.21484817346120919,0.06036425560907831,0.44362187417365784,0.45157405023940556
0.21095294771968853,0.21616667883197993,0.21322887635862683,0.05996908770107961,0.44023140232360897,0.4481185593449477
0.21187174638487208,0.21431499545571173,0.21159616940368692,0.05957392037710126,0.4368080357876941,0.44462954294356544
0.21279054505005562,0.2124146531946724,0.20995030275221882,0.05917875290654972,0.4333523892633309,0.44110762752072247
0.21370934371523914,0.20991314939270125,0.20832852432682766,0.058845204589313305,0.42986514060793485,0.4375535039330992
0.2146281423804227,0.2086139686725936,0.20672324241227072,0.05856011945823201,0.4263470302842919,0.43396792684332886
0.21554694104560623,0.20699643461063208,0.20508796661388198,0.05824546835533987,0.42279886065577144,0.4303517140016952
0.21646573971078975,0.20557117791485258,0.20346690989265012,0.05797435290673233,0.41922149512817786,0.42670574537152683
0.2173845383759733,0.20267413374577586,0.2017998241111129,0.057645732121366464,0.41561585713573124,0.42303096209573265
0.21830333704115684,0.20204674472085402,0.20016449793420354,0.05738858635523264,0.4119829289693949,0.4193283653026599
0.21922213570634036,0.20014640245981474,0.19847122210831541,0.057052693680359916,0.4083237504465419,0.4155990147502487
0.2201409343715239,0.1982460601987753,0.19684364436999996,0.056843389077814,0.4046394174217597,0.41184402730827896
0.22105973303670745,0.1963457179377359,0.19511528671619463,0.056482427674084436,0.4009310801394325,0.40806457527935996
0.221978531701891,0.19444537567669645,0.1934446591981516,0.056233175623457546,0.39719994142960197,0.4042618845601927
0.22289733036707451,0.19300901831335102,0.19177312669481822,0.05599705606100947,0.3934472547494858,0.4004372326455314
0.22381612903225806,0.19158376161757143,0.1900542589177022,0.05569580054405105,0.38967432207392844,0.3965919464781789
0.2247349276974416,0.1897784939859963,0.18834618727032354,0.05542537868436322,0.38588249163895016,0.39272740014926405
0.22565372636262512,0.18787815172495698,0.18666098973628292,0.055204974591169735,0.38207315554345034,0.3888450124539527
0.22657252502780867,0.1859778094639176,0.18495791583351784,0.054965696850102545,0.37824774721499893,0.38494624430864083
0.22749132369299221,0.1840774672028782,0.18325662615730184,0.05473931290446492,0.3744077387465137,0.38103259603655726
0.22841012235817573,0.1821771249418389,0.18149424015525395,0.05441999723906356,0.3705546381114406,0.3771056045295395
0.22932892102335928,0.1802767826807995,0.17979906488660125,0.05422054794795612,0.3666899862658619,0.3731668402945689
0.23024771968854282,0.17863261851996193,0.1780653752958198,0.0539636892300923,0.3628153541467015,0.3692179043944111
0.23116651835372637,0.17751024325113865,0.17628354630383897,0.053632293644783016,0.3589323395759012,0.3652604252924229
0.2320853170189099,0.1756099009900993,0.1745671923340389,0.05341461681523138,0.3550425640810878,0.36129605561225014
0.23300411568409343,0.17370955872905985,0.17286080709624674,0.05321703261126224,0.35114766964382804,0.3573264688237235
0.23392291434927698,0.17180921646802053,0.1711530116412907,0.05301944882428816,0.34724931538708925,0.35335335586679456
0.2348417130144605,0.16990887420698114,0.16942351910092188,0.05278691735101237,0.3433491742139487,0.34937842172578615
0.23576051167964404,0.16800853194594173,0.16765562036977522,0.05249044597188742,0.339448929409965,0.3454033819666069
0.2366793103448276,0.16645944241456845,0.1658989748310587,0.05221165188519385,0.3355502712218923,0.341429959249856
0.2375981090100111,0.16503418571878892,0.1641923929734485,0.05201406840045599,0.3316548934256116,0.3374598798329373
0.23851690767519465,0.1633416502552415,0.1624878388462562,0.05181648469415399,0.32776448989625523,0.3334948700744095
0.2394357063403782,0.16144130799420214,0.1607860014272319,0.05161890040951277,0.3238807511935151,0.3295366529538106
0.24035450500556174,0.1589043368963274,0.15908545820647904,0.051417800597386085,0.3200053611750478,0.32558694462011845
0.24127330367074526,0.1577819412970439,0.15735554552045097,0.05116094187952226,0.3161399936507292,0.32164745098184405
0.2421921023359288,0.15635668460126434,0.15558435309508567,0.05082734559080959,0.312286309090261,0.3177198643514998
0.24311090100111235,0.1547924234780319,0.15389045605414578,0.05061351998568058,0.3084459513962967,0.31380586015684364
0.24402969966629587,0.1529737417814232,0.1522123989457,0.05041593575557824,0.3046205447548445,0.3099070937308826
0.24494849833147941,0.1510733995203838,0.15054109007368754,0.05021835199473737,0.3008116905742098,0.30602519719211285
