sto,p
0.7718866229622834,0.109594132191235
0.7722466821649449,0.1095163805801367
0.772606741367606,0.1094386289690385
0.7729668005702676,0.1093608773579402
0.7733156965174026,0.1092855363534751
0.7736243187116146,0.1092188921109636
0.7739329409058266,0.1091522478684521
0.7742415631000387,0.1090856036259406
0.7745501852942501,0.1090189593834292
0.7748590171334103,0.1089523151409177
0.7751686386756806,0.1088856708984062
0.775478260217951,0.1088190266558947
0.7757878817602214,0.1087523824133832
0.7760975033024917,0.1086857381708717
0.7764071248447615,0.1086190939283603
0.7767167463870319,0.1085524496858488
0.7770263679293022,0.1084858054433373
0.7773359894715726,0.1084191612008258
0.777645611013843,0.1083525169583143
0.7779814860583705,0.1082802218015984
0.7784149562290671,0.1081869198596031
0.7788484263997636,0.1080936179176078
0.7792824603109784,0.1080003159756125
0.7797170452908917,0.1079070140336171
0.7801516302708047,0.1078137120916218
0.7805862152507178,0.1077204101496265
0.7810208002306311,0.1076271082076311
0.7814553852105441,0.1075338062656358
0.7818899701904573,0.1074405043236405
0.7823245551703707,0.1073472023816451
0.7827591401303137,0.1072539004439372
0.7831937250698088,0.1071605985106193
0.783628852709232,0.1070672965773014
0.7840642622956733,0.1069739946439834
0.784499671882114,0.1068806927106655
0.7849350814685548,0.1067873907773476
0.7853704910549961,0.1066940888440296
0.7858059006414368,0.1066007869107117
0.7862413102278777,0.1065074849773938
0.786676719814319,0.1064141830440758
0.7871080394052057,0.1063217575372408
0.7874912116295923,0.106239649309856
0.7878543254094013,0.1061618976927317
0.7882176080278284,0.1060841460756075
0.7885808906462559,0.1060063944584832
0.788944173264683,0.105928642841359
0.7893074558831106,0.1058508912242347
0.7896707385015381,0.1057731396071104
0.7900340211199652,0.1056953879899862
0.7903973037383929,0.1056176363728619
0.79076058635682,0.1055398847557377
0.7911238689752471,0.1054621331386135
0.7914871515936747,0.1053843815214892
0.7918504342121018,0.105306629904365
0.7923801109411787,0.1051933174391293
0.7929253228063292,0.1050766900224819
0.7934705346714799,0.1049600626058345
0.7940157465366307,0.1048434351891871
0.7945609584017816,0.1047268077725396
0.7951061702669324,0.1046101803558922
0.7956513821320831,0.1044935529392448
0.7961965939972336,0.1043769255225974
0.7967046059937125,0.1042682384788521
0.7971407037722411,0.1041749365281794
0.7975768015507703,0.1040816345775066
0.798012899329299,0.1039883326268339
0.7984489971078276,0.1038950306761612
0.7988850948863566,0.1038017287254884
0.7993211926648853,0.1037084267748157
0.7997572904434145,0.1036151248241429
0.8001933882219431,0.1035218228734702
0.8006293853143824,0.1034285209227975
0.8010651070684285,0.1033352189721247
0.8015686408927828,0.1032273962903198
0.802113292984031,0.1031107688736724
0.8026579450752791,0.102994141457025
0.8032025971665273,0.1028775140403776
0.8037472492577754,0.1027608866237302
0.8042919013490241,0.1026442592070827
0.8048365017888827,0.1025276317904353
0.8053803022478012,0.1024110043737879
0.8059085367540387,0.1022977153449978
0.8063538993440775,0.1022021996323945
0.8067889397112129,0.1021088976990765
0.8072239800783477,0.1020155957657586
0.8076590204454825,0.1019222938324407
0.8080940608126178,0.1018289918991227
0.8085291011797525,0.1017356899658048
0.8089641415468873,0.1016423880324869
0.8093984753106207,0.1015490860991689
0.8098325290419278,0.101455784165851
0.8102665827732349,0.1013624822325331
0.810796221600025,0.1012486338240632
0.8115196445976716,0.1010931305777628
0.8122430675953186,0.1009376273314623
0.8129664905929651,0.1007821240851619
0.8136889382649933,0.1006266208388614
0.8144102095726347,0.100471117592561
0.8151188158192221,0.1003183448834213
0.8156905403627845,0.1001950833290357
0.8162314938225528,0.1000784558988299
0.8167724472823213,0.099961828468624
0.8173134007420895,0.0998452010384182
0.8178535047965674,0.0997285736082123
0.8183924664454819,0.0996119461780064
0.8189314280943959,0.0994953187478006
0.8194703897433103,0.0993786913175947
0.8200483573581362,0.0992536232764917
0.8207072354996454,0.0991110467784833
0.8213661136411546,0.0989684702804749
0.8220243097456666,0.0988258937824664
0.8226802952117718,0.098683317284458
0.823336280677877,0.0985407407864496
0.8239922661439822,0.0983981642884412
0.8246915286258186,0.0982461816592515
0.8254757940467693,0.0980757238930267
0.8262617451492094,0.09790471622987
0.8270445292412694,0.0977337085667132
0.8278273133333294,0.0975627009035564
0.8286100974253894,0.0973916932403996
0.8293595723534828,0.0972279623248791
0.8300717775935867,0.0970723733763637
0.8307807990671295,0.0969168701300632
0.8314884795884766,0.0967613668837628
0.8321961601098242,0.0966058636374623
0.8329038406311714,0.0964503603911619
0.83362846996496,0.0962911328720066
0.8346834378564327,0.0960590308851931
0.8357380469670173,0.0958257760518983
0.8367926560776024,0.0955925212186034
0.837847265188187,0.0953592663853086
0.8388999725982885,0.0951260115520138
0.8399469736865811,0.0948927567187189
0.8409939747748731,0.0946595018854241
0.8420409758631652,0.0944262470521293
0.8429265606382629,0.0942286614681651
0.8436190373730769,0.0940731582218646
0.8443115141078904,0.0939176549755642
0.8450039908427044,0.0937621517292637
0.8456964675775179,0.0936066484829633
0.8463889443123319,0.0934511452366628
0.8471179419357558,0.0932869259731138
0.8491774838677738,0.0928204163065241
0.8511348763392934,0.0923765669288949
0.8523720635885071,0.0920936984866724
0.8533922548240598,0.0918604436533776
0.8544124460596129,0.0916271888200827
0.8554382222527946,0.091391481826095
0.8570408672237909,0.091021358177413
0.8590592278312845,0.0905548482938882
0.8606043105607203,0.0901941692543948
0.8616035314053455,0.0899609144211
0.8626027522499707,0.0897276595878052
0.863593363032366,0.0894944047545103
0.8648132322988308,0.089206373975653
0.866721545788206,0.0887557904289082
0.8686737219016224,0.0882892809530825
0.8706251517987342,0.0878227710857596
0.8725524229537741,0.0873562612225796
0.8744782955618803,0.0868897515094827
0.8763798669819355,0.0864232418428931
0.8782791817459475,0.0859567321763035
0.8801541665745714,0.085490222506494
0.8820259895090584,0.0850237127146458
0.8838735626745177,0.084557202831121
0.8857170261011629,0.0840906930449276
0.8875364225604664,0.0836241833783379
0.8893507270439992,0.0831576737779324
0.8911412465403202,0.0826911643282777
0.8929256627211118,0.0822246547842108
0.8946866706100652,0.0817581449250246
0.8964405389818191,0.0812916350610176
0.8981714591541405,0.0808251253788
0.8998941857272056,0.0803586157122103
0.9015945077088475,0.0798921060456206
0.9032855695312042,0.079425596379031
0.9049548444745077,0.0789590867124414
0.9066031364406021,0.0784956102216245
0.9077707592055638,0.0781630336577851
0.9085896795575358,0.0779297787702565
0.9094065153480572,0.0776965238827279
0.9102095547179937,0.0774632689951993
0.9110125940290688,0.0772300141247679
0.9118156332151315,0.0769967592906482
0.9126155938326251,0.0767635044573534
0.9134026178500262,0.0765302496240586
0.914144996348612,0.0763102266398794
0.9145780839914096,0.0761818699650013
0.9149715960458574,0.0760652425347955
0.9153651081003056,0.0759486151045896
0.9157546423509716,0.0758319876743838
0.9161400941004912,0.0757153602441779
0.9165255458500106,0.0755987328139721
0.9169109975995302,0.0754821053837662
0.9172964493490499,0.0753654779535603
0.9175743249770446,0.0752814001916867
0.9177144892392277,0.0752389902202039
0.9178546535014108,0.0751965802487211
0.917994817763594,0.0751541702772383
0.9181349820257774,0.0751117603057554
0.9182751462879606,0.0750693503342726
0.9184153105501437,0.0750269403627898
0.9185554748123268,0.074984530391307
0.9186936512531851,0.0749421204198241
0.9188308704016732,0.0748997104483413
0.9189680895501612,0.0748573004768585
0.9191053086986493,0.0748148905053757
0.9192425278471372,0.0747724805338929
0.9193797469956252,0.0747300705624101
0.9195169661441136,0.0746876605909272
0.9196541852926016,0.0746452506194444
0.9197914044410895,0.0746028406479616
0.9199286235895776,0.0745604306764788
0.9200658427380659,0.0745180207049959
0.920203061886554,0.0744756107335131
0.920340281035042,0.0744332007620303
0.9204775001835299,0.0743907907905475
0.920614719332018,0.0743483808190647
0.9207513902776334,0.0743061402792425
0.9208638932954173,0.0742713692591005
0.9209717083432626,0.0742380471378447
0.9210795233911075,0.074204725016589
0.9211873384389528,0.0741714028953332
0.9212951534867978,0.0741380807740775
0.921402968534643,0.0741047586528217
0.9215107835824881,0.074071436531566
0.921617635074805,0.0740381144103103
0.9217231288924027,0.0740047922890545
0.9218286227100001,0.0739714701677988
0.9219341165275975,0.0739381480465431
0.9220396103451952,0.0739048259252873
0.9221451041627925,0.0738715038040316
0.9222505979803902,0.0738381816827758
0.9223560917979876,0.0738048595615201
0.9224615856155853,0.0737715374402643
0.9225670794331827,0.0737382153190086
0.9226725732507803,0.0737048931977528
0.9227780670683777,0.0736715710764971
0.9228835608859751,0.0736382489552414
0.9229890547035727,0.0736049268339856
0.9230945485211701,0.0735716047127299
0.9232000423387675,0.0735382825914742
0.9233055361563652,0.0735049604702184
0.9234110299739626,0.0734716383489627
0.9235165237915604,0.0734383162277069
0.9236220176091577,0.0734049941064512
0.9237275114267554,0.0733716719851954
0.9238330052443527,0.0733383498639397
0.9239384990619501,0.073305027742684
0.9239695255934377,0.0732952274542129
0.9239873197313598,0.0732896068554424
0.924005113869282,0.0732839862566719
0.9240229080072042,0.0732783656579014
0.9240407021451267,0.0732727450591308
0.9240584962830488,0.0732671244603603
0.924076290420971,0.0732615038615898
0.9240940845588932,0.0732558832628193
0.9241118786968157,0.0732502626640487
0.9241296728347378,0.0732446420652782
0.92414746697266,0.0732390214665077
0.9241652611105822,0.0732334008677372
0.9241830552485046,0.0732277802689666
0.9242008493864268,0.0732221596701961
0.924218643524349,0.0732165390714256
0.9242364376622711,0.0732109184726551
0.9242542318001936,0.0732052978738845
0.9242720259381157,0.073199677275114
0.924289820076038,0.0731940566763435
0.9243076142139605,0.0731884360775729
0.9243254083518826,0.0731828154788024
0.9243432024898048,0.0731771948800319
0.9243609966277273,0.0731715742812613
0.9243787907656494,0.0731659536824908
0.9243965849035716,0.0731603330837203
0.9244143790414938,0.0731547124849498
0.924432173179416,0.0731490918861793
0.9244499673173384,0.0731434712874087
0.9244677614552606,0.0731378506886382
0.924485491559205,0.0731322300898677
0.9245028935759764,0.0731266094910971
0.9245202955927474,0.0731209888923266
0.9245376976095184,0.0731153682935561
0.9245550996262895,0.0731097476947856
0.9245725016430607,0.073104127096015
0.9245899036598317,0.0730985064972445
0.9246073056766028,0.073092885898474
0.9246247076933741,0.0730872652997034
0.9246421097101452,0.0730816447009329
0.9246595117269162,0.0730760241021624
0.9246769137436872,0.0730704035033919
0.9246943157604585,0.0730647829046213
0.9247117177772295,0.0730591623058508
0.9247291197940005,0.0730535417070803
0.9247465218107715,0.0730479211083098
0.9247639238275429,0.0730423005095392
0.9247813258443139,0.0730366799107687
0.924798727861085,0.0730310593119982
0.924816129877856,0.0730254387132277
0.9248335318946274,0.0730198181144571
0.9248509339113984,0.0730141975156866
0.9248683359281693,0.0730085769169161
0.9248857379449407,0.0730029563181455
0.9249031399617117,0.072997335719375
0.9249205419784827,0.0729917151206045
0.9249379439952538,0.072986094521834
0.9249553460120251,0.0729804739230634
0.924972748028796,0.0729748533242929
0.9249901500455671,0.0729692327255224
0.9250075520623384,0.0729636121267518
0.9250249540791095,0.0729579915279813
0.9250423560958805,0.0729523709292108
0.9250597581126515,0.0729467503304403
0.9250771601294229,0.0729411297316697
0.9250945621461939,0.0729355091328992
0.9251119641629649,0.0729298885341287
0.925129366179736,0.0729242679353582
0.9251467681965072,0.0729186473365876
0.9251641702132782,0.0729130267378171
0.9251815722300493,0.0729074061390466
0.9251989742468203,0.0729017855402761
0.9252163762635917,0.0728961649415055
0.9252337782803627,0.072890544342735
0.9252511802971336,0.0728849237439645
0.925268582313905,0.0728793031451939
0.925285984330676,0.0728736825464234
0.925303386347447,0.0728680619476529
0.925320788364218,0.0728624413488824
0.9253381903809894,0.0728568207501118
0.9253555923977604,0.0728512001513413
0.9253729944145315,0.0728455795525708
0.9253903964313027,0.0728399589538002
0.9254077984480737,0.0728343383550297
0.9254252004648448,0.0728287177562592
0.9254426024816158,0.0728230971574887
0.9254600044983872,0.0728174765587181
0.9254774065151582,0.0728118559599476
0.9254948085319292,0.0728062353611771
0.9255122105487003,0.0728006147624066
0.9255296125654716,0.072794994163636
0.9255470145822425,0.0727893735648655
0.9255644165990136,0.072783752966095
0.9255818186157846,0.0727781323673245
0.925599220632556,0.0727725117685539
0.925616622649327,0.0727668911697834
0.925634024666098,0.0727612705710129
0.9256514266828693,0.0727556499722423
0.9256688286996403,0.0727500293734718
0.9256862307164113,0.0727444087747013
0.9257036327331823,0.0727387881759308
0.9257210347499537,0.0727331675771602
0.9257384367667247,0.0727275469783897
0.9257558387834958,0.0727219263796192
0.9257732408002668,0.0727163057808487
0.9257906428170382,0.0727106851820781
0.9258080448338092,0.0727050645833076
0.9258254468505802,0.0726994439845371
0.9258428488673515,0.0726938233857665
0.9258602508841225,0.072688202786996
0.9258776529008935,0.0726825821882255
0.9258950549176646,0.072676961589455
0.9259124569344359,0.0726713409906844
0.9259298589512069,0.0726657203919139
0.9259472609679779,0.0726600997931434
0.9259646629847489,0.0726544791943729
0.9259820650015202,0.0726488585956023
0.9259994670182913,0.0726432379968318
0.9260168690350623,0.0726376173980613
0.9260342710518337,0.0726319967992907
0.9260516730686047,0.0726263762005202
0.9260690750853757,0.0726207556017497
0.9260864771021468,0.0726151350029792
0.926103879118918,0.0726095144042086
0.926121281135689,0.0726038938054381
0.9261386831524601,0.0725982732066676
0.9261560851692311,0.0725926526078971
0.9261734871860025,0.0725870320091265
0.9261908892027735,0.072581411410356
0.9262082912195445,0.0725757908115855
0.9262256932363159,0.0725701702128149
0.9262430952530868,0.0725645496140444
0.9262604972698578,0.0725589290152739
0.9262778992866288,0.0725533084165034
0.9262953013034002,0.0725476878177328
0.9263127033201712,0.0725420672189623
0.9263301053369423,0.0725364466201918
0.9263475073537135,0.0725308260214212
0.9263649093704845,0.0725252054226507
0.9263823113872556,0.0725195848238802
0.9263997134040266,0.0725139642251097
0.926417115420798,0.0725083436263391
0.926434517437569,0.0725027230275686
0.92645191945434,0.0724971024287981
0.926469321471111,0.0724914818300276
0.9264867234878824,0.072485861231257
0.9265041255046534,0.0724802406324865
0.9265215275214244,0.072474620033716
0.9265389295381954,0.0724689994349455
0.9265563315549668,0.0724633788361749
0.9265737335717378,0.0724577582374044
0.9265911355885088,0.0724521376386339
0.9266085376052802,0.0724465170398633
0.9266259396220511,0.0724408964410928
0.9266433416388221,0.0724352758423223
0.9266607436555931,0.0724296552435518
0.9266781456723645,0.0724240346447812
0.9266955476891355,0.0724184140460107
0.9267129497059066,0.0724127934472402
0.9267303517226779,0.0724071728484696
0.926747753739449,0.0724015522496991
0.92676515575622,0.0723959316509286
0.926782557772991,0.0723903110521581
0.9267999597897623,0.0723846904533875
0.9268173618065333,0.072379069854617
0.9268347638233043,0.0723734492558465
0.9268521658400753,0.072367828657076
0.9268695678568467,0.0723622080583054
0.9268869698736177,0.0723565874595349
0.9269043718903887,0.0723509668607644
0.9269217739071597,0.0723453462619939
0.926939175923931,0.0723397256632233
0.9269565779407021,0.0723341050644528
0.9269739799574731,0.0723284844656823
0.9269913819742441,0.0723228638669118
0.9270087839910155,0.0723172432681412
0.9270261860077865,0.0723116226693707
0.9270435880245576,0.0723060020706002
0.9270645376438559,0.0722992356477183
0.9271085965601203,0.0722850052574225
0.9271584023321042,0.0722689187161635
0.9272082081040885,0.0722528321749044
0.9272580138760725,0.0722367456336454
0.9273078196480564,0.0722206590923864
0.9273569433733128,0.0722045725511274
0.9274056269114329,0.0721884860098683
0.9274543104495528,0.0721723994686093
