U,x_si_comp_1,x_si_comp_2,x_si_comp_3,x_si_comp_4,x_si_total_raw
0.06210756395995551,0.34845814087512916,0.49828738496745695,0.023444055862503234,0.06684707696944356,0.9370366586745329
0.06302636262513904,0.3463934864975797,0.4982395867313963,0.023444054247687262,0.06684180386557949,0.9349189313422427
0.06394516129032257,0.3442718563755871,0.49819031610376263,0.023444052574183326,0.06683648185357638,0.9327427069071095
0.06486395995550612,0.34209256651531755,0.49813952803433226,0.023444050839858496,0.06683111048777504,0.9305072558772832
0.06578275862068965,0.33985498673536524,0.4980871761136806,0.023444049042502354,0.06682568931860498,0.9282119012101531
0.0667015572858732,0.3375585451474473,0.49803321253337973,0.02344404717982413,0.06682021789255302,0.9258560227532042
0.06762035595105673,0.33520273269969353,0.49797758804510617,0.023444045249449808,0.0668146957521315,0.9234390617463809
0.06853915461624027,0.3327871077626088,0.4979202519186342,0.023444043248919095,0.06680912243584643,0.9209605253660086
0.0694579532814238,0.33031130073580955,0.49786115189869007,0.02344404117568228,0.06680349747816541,0.9184199912883473
0.07037675194660734,0.32777501865166847,0.49780023416064134,0.023444039027096984,0.06679782040948525,0.9158171122488921
0.07129555061179088,0.3251780497500908,0.4977374432649951,0.023444036800424804,0.06679209075609954,0.9131516205716104
0.07221434927697441,0.3225202679968014,0.4976727221106816,0.023444034492827816,0.06678630804016597,0.9104233326404767
0.07313314794215794,0.31980163751578256,0.49760601188709463,0.023444032101364958,0.06678047177967338,0.9076321532839156
0.07405194660734149,0.31702221690489835,0.4975372520248644,0.02344402962298827,0.06677458148840865,0.9047780800411597
0.07497074527252504,0.31418216340230226,0.4974663801453369,0.023444027054539032,0.06676863667592346,0.9018612072781017
0.07588954393770855,0.31128173686998856,0.4973933320087332,0.023444024392743727,0.06676263684750078,0.8988817301189662
0.0768083426028921,0.30832130355984466,0.497318041460963,0.02344402163420987,0.0667565815041211,0.8958399481591387
0.07772714126807564,0.30530133962683076,0.4972404403790664,0.023444018775421686,0.06675047014242867,0.8927362689237475
0.07864593993325918,0.30222243435347607,0.4971604586152589,0.023444015812735614,0.0667443022546973,0.8895712110361679
0.07956473859844271,0.29908529304979103,0.4970780239395525,0.023444012742375685,0.06673807732879608,0.8863454070605155
0.08048353726362625,0.2958907395929521,0.49699306198092974,0.023444009560428712,0.06673179484815489,0.8830596059824654
0.08140233592880979,0.2926397185717765,0.49690549616704366,0.023444006262839285,0.06672545429172978,0.8797146752933893
0.08232113459399332,0.2893332970020653,0.49681524766242097,0.0234440028454046,0.06671905513396796,0.8763116026438588
0.08323993325917686,0.28597266558039264,0.49672223530514276,0.023443999303769135,0.0667125968447728,0.8728514970340774
0.08415873192436041,0.2825591394458545,0.49662637554198064,0.023443995633419052,0.06670607888946851,0.8693355895107227
0.08507753058954393,0.27909415842167334,0.49652758236196437,0.02344399182967649,0.06669950072876471,0.8657652333420789
0.08599632925472747,0.275579286711391,0.49642576722835946,0.023443987887693588,0.06669286181872067,0.8621419036461648
0.08691512791991102,0.27201621202765003,0.4963208390090342,0.023443983802446274,0.06668616161070949,0.85846719644984
0.08783392658509455,0.26840674413525795,0.49621270390519323,0.023443979568727923,0.06667939955138204,0.854742827160561
0.08875272525027808,0.2647528127943202,0.4961012653784626,0.023443975181142666,0.06667257508263066,0.8509706284365562
0.08967152391546163,0.26105646509369,0.49598642407630456,0.023443970634098556,0.06666568764155277,0.8471525474456458
0.09059032258064516,0.2573198621697615,0.4958680777557476,0.023443965921800404,0.06665873666041414,0.8432906425077236
0.09150912124582869,0.25354527531069937,0.49574612120541556,0.023443961038242433,0.06665172156661207,0.8393870791209694
0.09242791991101224,0.2497350814514784,0.4956204461658442,0.023443955977200587,0.06664464178263842,0.8354441253771616
0.09334671857619578,0.2458917580705478,0.4954909412480708,0.023443950732224633,0.06663749672604233,0.8314641467768855
0.0942655172413793,0.24201787750446643,0.4953574918504896,0.02344394529662991,0.06663028580939281,0.8274496004609788
0.09518431590656284,0.23811610070240324,0.49521998007396395,0.023443939663488823,0.06662300844024119,0.8234030288800971
0.09610311457174639,0.23418917044788579,0.4950782846351923,0.023443933825622047,0.06661566402108321,0.8193270529297834
0.09702191323692992,0.2302399040805254,0.4949322807783226,0.023443927775589304,0.0666082519493212,0.8152243645837585
0.09794071190211345,0.22627118575557953,0.49478184018481747,0.023443921505679966,0.06660077161722583,0.8110977190633029
0.098859510567297,0.22228595828404446,0.49462683088157416,0.023443915007903167,0.06659322241189776,0.8069499265854196
0.09977830923248053,0.21828721460042916,0.49446711714730307,0.023443908273977646,0.06658560371522923,0.8027838437369392
0.10069710789766406,0.21427798890937777,0.4943025594171788,0.023443901295321184,0.06657791490386515,0.7986023645257428
0.10161590656284761,0.21026134756581327,0.49413301418577443,0.0234438940630397,0.06657015534916438,0.7944084111637919
0.10253470522803114,0.20624037974621232,0.49395833390830035,0.023443886567915864,0.06656232441716063,0.7902049246395891
0.10345350389321468,0.20221818797094046,0.49377836690016746,0.023443878800397392,0.06655442146852317,0.7859948551400285
0.10437230255839822,0.19819787853924503,0.49359295723490443,0.02344387075058486,0.0665464458585174,0.7817811523832517
0.10529110122358175,0.19418255193947614,0.49340194464046105,0.023443862408219097,0.06653839693696542,0.7775667559251216
0.1062098998887653,0.19017529329739222,0.4932051643939343,0.02344385376266809,0.06653027404820604,0.7733545855022006
0.10712869855394883,0.18617916292497266,0.4930024472147641,0.02344384480291347,0.06652207653105498,0.7691475314737053
0.10804749721913237,0.18219718703103596,0.4927936191564453,0.023443835517536444,0.06651380371876475,0.7649484454237825
0.1089662958843159,0.17823234865315646,0.49257850149681615,0.023443825894703268,0.06650545493898442,0.7607601309836602
0.10988509454949943,0.17428757886791557,0.4923569106269851,0.02344381592215014,0.06649702951371907,0.7565853349307698
0.11080389321468298,0.17036574833346338,0.4921286579389684,0.02344380558716761,0.06648852675928929,0.7524267386188886
0.11172269187986651,0.16646965921474643,0.491893549712118,0.023443794876584344,0.06647994598629046,0.7482869497897393
0.11264149054505006,0.16260203753764257,0.49165138699842864,0.02344378377675038,0.06647128649955174,0.7441684948123732
0.11356028921023359,0.15876552601370053,0.4914019655068203,0.02344377227351972,0.06646254759809504,0.7400738113921356
0.11447908787541712,0.1549626773722773,0.4911450754865033,0.023443760352232286,0.06645372857509382,0.7360052417861067
0.11539788654060067,0.15119594823168678,0.4908805016095454,0.023443747997695295,0.06644482871783175,0.7319650265567592
0.1163166852057842,0.1474676935355858,0.49060802285276417,0.02344373519416384,0.06643584730766113,0.727955298890175
0.11723548387096774,0.1437801615753188,0.4903274123790904,0.023443721925320876,0.0664267836199612,0.7239780794996913
0.11815428253615128,0.14013548961339042,0.49003843741854786,0.023443708174256398,0.06641763692409648,0.7200352721302913
0.11907308120133481,0.13653570011771748,0.48974085914901766,0.023443693923445922,0.06640840648337466,0.7161286596735558
0.11999187986651835,0.13298269761089973,0.48943443257696373,0.023443679154728142,0.06639909155500463,0.7122599008975963
0.12091067853170188,0.12947826613350596,0.4891189064183101,0.023443663849281805,0.06638969139005423,0.708430527791152
0.12182947719688543,0.1260240673153657,0.4887940229796775,0.02344364798760172,0.06638020523340786,0.7046419435160527
