crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,1.4617717937256482,1.4719246709175604,2.9336964646432087,2.799999999999985,2.6105833896717683,0.03954841332734564,1.2099274774165163,1.0617205057753007,3.677808149818837e-21
0.2,C/5,1,1.4414990953101174,1.3645478299953215,2.8060469253054388,2.764573493455273,2.585665506977242,0.038863232463689217,1.051181392147859,1.0906852508626124,3.594943244401498e-33
0.1,C/10,1,1.4592983980248468,1.2291861250988743,2.688484523123721,2.7288081615461848,2.58515049903515,0.034925399347168075,0.8643158390530072,1.0959397386571483,2.2241917172553958e-23
0.05,C/20,1,1.3232091754412965,1.3823443835317404,2.705553558973037,2.719544778240173,2.4682377223007133,0.02954525603794869,0.8302567037161132,1.096156780029153,5.868764951448826e-19
0.01,C/100,1,1.3005229063059613,1.3643461179132153,2.6648690242191764,2.7038711808166247,2.430287930850771,0.01863234297022441,0.6770575066409443,1.093635873041629,5.030403996594104e-18
