Q_meas_native,dVdQ_meas_native
0.0,12.868291786872167
0.002933714545766383,12.357438171313959
0.005867429091532766,11.36172603461506
0.008801143637299148,10.418004086751182
0.011734858183065532,9.526272327722268
0.014668572728831916,8.686530757528317
0.017602287274598297,7.898779376169273
0.02053600182036468,7.163018183645022
0.023469716366131065,6.479247179955962
0.02640343091189745,5.847466365101809
0.029337145457663832,5.267675739082279
0.03227086000343021,4.739875301897996
0.03520457454919659,4.26406505354862
0.03813828909496298,3.840244994034265
0.04107200364072936,3.4684151233354896
0.04400571818649575,2.876020348582415
0.04693943273226213,2.728077950276088
0.04987314727802851,3.0050089480441784
0.0528068618237949,2.9903866710290004
0.05574057636956128,2.9409033182231497
0.058674290915327665,2.8741582355598894
0.061608005461094045,2.799519159109309
0.06454172000686043,2.7237464727149927
0.0674754345526268,2.647347504305685
0.07040914909839319,2.5747401269613874
0.07334286364415958,2.5041532732570886
0.07627657818992596,2.434846403884194
0.07921029273569234,2.366591262993552
0.08214400728145872,2.2963922934669654
0.0850777218272251,2.2287755101484663
0.0880114363729915,2.1646439476932073
0.09094515091875788,2.099221545741102
0.09387886546452426,2.0347868025062326
0.09681258001029064,1.971304886275675
0.09974629455605702,1.9092930416567242
0.10268000910182341,1.8502688511431415
0.1056137236475898,1.7946144803620427
0.10854743819335617,1.741254671043862
0.11148115273912255,1.6876768441901504
0.11441486728488894,1.635627888617023
0.11734858183065533,1.5861862815288532
0.12028229637642171,1.5377796095287977
0.12321601092218809,1.490028716597294
0.12614972546795447,1.443305110535107
0.12908344001372085,1.400552009515991
0.13201715455948723,1.3583435002244642
0.1349508691052536,1.3152067054825238
0.13788458365102,1.275087379905699
0.14081829819678637,1.2344184216832446
0.14375201274255278,1.1937253107271317
0.14668572728831916,1.1553298515802908
0.14961944183408554,1.1220510554604743
0.15255315637985192,1.0877113727618735
0.1554868709256183,1.052829090040973
0.15842058547138468,1.021523279492385
0.16135430001715106,0.9887570990833865
0.16428801456291744,0.9572441140091996
0.16722172910868383,0.9246615554910704
0.1701554436544502,0.8932530128840881
0.17308915820021661,0.8656746594980405
0.176022872745983,0.8375624793150109
0.17895658729174937,0.8104726417832353
0.18189030183751576,0.7854036017096178
0.18482401638328214,0.761508277963344
0.18775773092904852,0.7381788926168156
0.1906914454748149,0.715722548020949
0.19362516002058128,0.6928330021778493
0.19655887456634766,0.6732367143971487
0.19949258911211404,0.6533461412245742
0.20242630365788042,0.6328967422393816
0.20536001820364683,0.6148998602296842
0.2082937327494132,0.5965183612671581
0.2112274472951796,0.5796393244711453
0.21416116184094597,0.5648027155380078
0.21709487638671235,0.5509566875041401
0.22002859093247873,0.5367172022081377
0.2229623054782451,0.5226060932184282
0.2258960200240115,0.5104424458705807
0.22882973456977787,0.4994347574447602
0.23176344911554425,0.4890949175176047
0.23469716366131066,0.4810433419788751
0.23763087820707704,0.47408879416843774
0.24056459275284342,0.46493786091104994
0.2434983072986098,0.4561262657031193
0.24643202184437618,0.44814467522303403
0.24936573639014256,0.4403257207554816
0.25229945093590894,0.4347823301106928
0.25523316548167535,0.4268698348411135
0.2581668800274417,0.4212275278787274
0.2611005945732081,0.417289791374742
0.26403430911897446,0.4124043694565671
0.26696802366474087,0.4099268370006257
0.2699017382105072,0.40688044197929685
0.27283545275627363,0.40248934496298716
0.27576916730204,0.39769101033243714
0.2787028818478064,0.39363436478504354
0.28163659639357275,0.39041544505187176
0.28457031093933915,0.3877578366416401
0.28750402548510556,0.3837446705892944
0.2904377400308719,0.37985239437432483
0.2933714545766383,0.3772103823640691
0.2963051691224047,0.3749184865237112
0.2992388836681711,0.3731659093350572
0.30217259821393744,0.3711127386802673
0.30510631275970385,0.3682956967992368
0.3080400273054702,0.3669229269481775
0.3109737418512366,0.36387010291309707
0.313907456397003,0.36109409843163576
0.31684117094276937,0.3600624950325937
0.3197748854885358,0.3572891927420869
0.32270860003430213,0.35398963545708284
0.32564231458006854,0.35288100410286916
0.3285760291258349,0.35308099571170715
0.3315097436716013,0.35228403314295065
0.33444345821736765,0.35191408935190793
0.33737717276313406,0.3516838742929167
0.3403108873089004,0.3507034933925297
0.3432446018546668,0.3489843676553619
0.34617831640043323,0.34896341785020013
0.3491120309461996,0.3477664933810729
0.352045745491966,0.34578912167035014
0.35497946003773234,0.34591238022937887
0.35791317458349875,0.3457277835215109
0.3608468891292651,0.3462358548680413
0.3637806036750315,0.3453111910434927
0.36671431822079786,0.34389757999917947
0.36964803276656427,0.34421297847643473
0.3725817473123306,0.34395680585009814
0.37551546185809703,0.34384615020758247
0.37844917640386344,0.3431559702578397
0.3813828909496298,0.34261714870910964
0.3843166054953962,0.3412749670553694
0.38725032004116255,0.34253736350876807
0.39018403458692896,0.34370547823107245
0.3931177491326953,0.34116406151918
0.3960514636784617,0.3400589958984028
0.3989851782242281,0.33748222966335106
0.4019188927699945,0.33698716496826364
0.40485260731576084,0.33927456589469784
0.40778632186152725,0.3385754163314232
0.41072003640729365,0.33686076204196524
0.41365375095306,0.3379996258903475
0.4165874654988264,0.3382670019403804
0.41952118004459277,0.33638542492303714
0.4224548945903592,0.33499518163057473
0.42538860913612553,0.3343658239182332
0.42832232368189194,0.3343761917805068
0.4312560382276583,0.33269900202253666
0.4341897527734247,0.3298986873253398
0.43712346731919105,0.32855510447700453
0.44005718186495746,0.32925039892234054
0.44299089641072387,0.32951140440218296
0.4459246109564902,0.3300916308783144
0.4488583255022566,0.33075117055125247
0.451792040048023,0.32737632779003434
0.4547257545937894,0.3261497434953071
0.45765946913955574,0.3280644826002117
0.46059318368532215,0.32679575121187554
0.4635268982310885,0.3248095199251111
0.4664606127768549,0.32387587176674515
0.4693943273226213,0.3233159351888162
0.47232804186838767,0.3227221059122485
0.4752617564141541,0.32442902439117915
0.47819547095992043,0.32322948178966726
0.48112918550568684,0.3198724275513314
0.4840629000514532,0.32127984487192407
0.4869966145972196,0.3215878618834722
0.48993032914298595,0.3220260159546342
0.49286404368875236,0.3225791179505677
0.4957977582345187,0.31868482897073136
0.4987314727802851,0.31822235684080624
0.5016651873260515,0.32017158643361654
0.5045989018718179,0.3188931657102785
0.5075326164175843,0.31841563114892324
0.5104663309633507,0.3188867144441474
0.513400045509117,0.31957529463136325
0.5163337600548834,0.3191259125361512
0.5192674746006498,0.31614756483770634
0.5222011891464162,0.3141729878713022
0.5251349036921825,0.31624788552915106
0.5280686182379489,0.31727585761746013
0.5310023327837153,0.31564860520506954
0.5339360473294817,0.3148321095575284
0.5368697618752482,0.3128375985305638
0.5398034764210144,0.31245942274745175
0.5427371909667809,0.31307098346087514
0.5456709055125473,0.3122432626189493
0.5486046200583137,0.31034642339375296
0.55153833460408,0.31038775438275934
0.5544720491498464,0.3123813144468386
0.5574057636956128,0.31169104015589255
0.5603394782413792,0.31218725200938024
0.5632731927871455,0.3138128801373341
0.5662069073329119,0.3126908949799372
0.5691406218786783,0.31254684141595135
0.5720743364244447,0.314960811085939
0.5750080509702111,0.315130403761259
0.5779417655159774,0.3157621905650103
0.5808754800617438,0.31568022089959413
0.5838091946075102,0.31494494921275873
0.5867429091532766,0.3180046857413572
0.589676623699043,0.3191341885795964
0.5926103382448094,0.31865681043268523
0.5955440527905758,0.3215113058178076
0.5984777673363422,0.3238857999784841
0.6014114818821086,0.3237812906028239
0.6043451964278749,0.32250041123040774
0.6072789109736413,0.320660142560655
0.6102126255194077,0.3215201441391855
0.6131463400651741,0.32310716362849234
0.6160800546109404,0.32184947126484076
0.6190137691567068,0.32039020236834403
0.6219474837024732,0.31815002424514205
0.6248811982482396,0.31638829638086463
0.627814912794006,0.3142053874850035
0.6307486273397723,0.3089337379774406
0.6336823418855387,0.3052642475685161
0.6366160564313051,0.30224516250541456
0.6395497709770716,0.29867919162484213
0.6424834855228378,0.2947085304946313
0.6454172000686043,0.28926249225969514
0.6483509146143707,0.28566189888294957
0.6512846291601371,0.28118355280889773
0.6542183437059034,0.27415460752592935
0.6571520582516698,0.2693078810054885
0.6600857727974362,0.26311426401230165
0.6630194873432026,0.2567229230602379
0.665953201888969,0.25327150616169547
0.6688869164347353,0.2480544712121855
0.6718206309805017,0.2449463770475404
0.6747543455262681,0.24243884992029052
0.6776880600720345,0.2379336917325645
0.6806217746178008,0.2354232409772976
0.6835554891635672,0.235407929852272
0.6864892037093336,0.23377854974376078
0.6894229182551,0.23146456546032823
0.6923566328008665,0.23178196943877083
0.6952903473466328,0.23225689020353002
0.6982240618923992,0.23379170933310434
0.7011577764381656,0.23423600476883166
0.704091490983932,0.2350251832633603
0.7070252055296983,0.23755940290834587
0.7099589200754647,0.23969248613468608
0.7128926346212311,0.24161742568458067
0.7158263491669975,0.24265570913382817
0.7187600637127638,0.24430191731050854
0.7216937782585302,0.24662342622127653
0.7246274928042966,0.24828943219279154
