sto_raw,U_raw,U_target
0.0,0.8633,0.8462953309846725
1.96773e-05,0.8623,0.8453320045860435
3.95574e-05,0.8613,0.8443686781874146
5.96422e-05,0.8603,0.8434053517887856
7.99337e-05,0.8593,0.8424420253901567
0.000100434,0.8583,0.8414786989915277
0.000121145,0.8573,0.8405153725928988
0.000142068,0.8563,0.8395520461942699
0.000163206,0.8553,0.838588719795641
0.000184561,0.8543,0.837625393397012
0.000206135,0.8533,0.8366620669983831
0.000227929,0.8523,0.8356987405997541
0.000249958,0.8513,0.8347354142011252
0.000272218,0.8503,0.8337720878024962
0.000294705,0.8493,0.8328087614038674
0.000317421,0.8483,0.8318454350052384
0.00034037,0.8473,0.8308821086066095
0.000363552,0.8463,0.8299187822079805
0.00038697,0.8453,0.8289554558093516
0.000410627,0.8443,0.8279921294107226
0.000434524,0.8433,0.8270288030120937
0.000458664,0.8423,0.8260654766134649
0.000483048,0.8413,0.8251021502148359
0.000507687,0.8403,0.824138823816207
0.000532588,0.8393,0.823175497417578
0.00055774,0.8383,0.8222121710189491
0.000583147,0.8373,0.8212488446203201
0.000608811,0.8363,0.8202855182216912
0.000634735,0.8353,0.8193221918230622
0.000660919,0.8343,0.8183588654244333
0.000687368,0.8333,0.8173955390258043
0.000714083,0.8323,0.8164322126271754
0.000741066,0.8313,0.8154688862285464
0.000768321,0.8303,0.8145055598299175
0.000795851,0.8293,0.8135422334312886
0.000823676,0.8283,0.8125789070326597
0.00085178,0.8273,0.8116155806340307
0.000880166,0.8263,0.8106522542354018
0.000908836,0.8253,0.8096889278367728
0.000937793,0.8243,0.8087256014381439
0.000967038,0.8233,0.8077622750395149
0.000996575,0.8223,0.806798948640886
0.001026406,0.8213,0.805835622242257
0.001056535,0.8203,0.8048722958436281
0.001086962,0.8193,0.8039089694449991
0.001117692,0.8183,0.8029456430463702
0.001148744,0.8173,0.8019823166477412
0.001180109,0.8163,0.8010189902491124
0.001211785,0.8153,0.8000556638504834
0.001243774,0.8143,0.7990923374518545
0.001276079,0.8133,0.7981290110532255
0.001308703,0.8123,0.7971656846545966
0.001341649,0.8113,0.7962023582559676
0.001374918,0.8103,0.7952390318573387
0.001408515,0.8093,0.7942757054587097
0.001442441,0.8083,0.7933123790600808
0.0014767,0.8073,0.7923490526614518
0.001511305,0.8063,0.7913857262628229
0.001546264,0.8053,0.7904223998641939
0.001581564,0.8043,0.789459073465565
0.001617209,0.8033,0.7884957470669361
0.001653201,0.8023,0.7875324206683072
0.001689543,0.8013,0.7865690942696782
0.001726239,0.8003,0.7856057678710493
0.001763291,0.7993,0.7846424414724203
0.001800702,0.7983,0.7836791150737914
0.001838475,0.7973,0.7827157886751624
0.001876613,0.7963,0.7817524622765335
0.001915123,0.7953,0.7807891358779045
0.001954029,0.7943,0.7798258094792756
0.001993309,0.7933,0.7788624830806467
0.002032968,0.7923,0.7778991566820177
0.002073007,0.7913,0.7769358302833888
0.00211343,0.7903,0.7759725038847599
0.002154239,0.7893,0.775009177486131
0.002195439,0.7883,0.774045851087502
0.002237032,0.7873,0.7730825246888731
0.002279022,0.7863,0.7721191982902441
0.002321411,0.7853,0.7711558718916152
0.002364202,0.7843,0.7701925454929862
0.002407424,0.7833,0.7692292190943573
0.002451061,0.7823,0.7682658926957283
0.002495111,0.7813,0.7673025662970994
0.002539577,0.7803,0.7663392398984704
0.002584462,0.7793,0.7653759134998415
0.00262977,0.7783,0.7644125871012125
0.002675502,0.7773,0.7634492607025837
0.002721664,0.7763,0.7624859343039547
0.002768258,0.7753,0.7615226079053258
0.002815287,0.7743,0.7605592815066968
0.002862754,0.7733,0.7595959551080679
0.00291068,0.7723,0.7586326287094389
0.002959068,0.7713,0.75766930231081
0.003007906,0.7703,0.756705975912181
0.003057195,0.7693,0.7557426495135521
0.003106941,0.7683,0.7547793231149231
0.003157145,0.7673,0.7538159967162942
0.003207812,0.7663,0.7528526703176652
0.003258944,0.7653,0.7518893439190363
0.003310545,0.7643,0.7509260175204074
0.003362619,0.7633,0.7499626911217785
0.003415169,0.7623,0.7489993647231495
0.003468203,0.7613,0.7480360383245206
0.003521751,0.7603,0.7470727119258916
0.003575785,0.7593,0.7461093855272627
0.003630308,0.7583,0.7451460591286337
0.003685325,0.7573,0.7441827327300048
0.003740838,0.7563,0.7432194063313758
0.003796851,0.7553,0.7422560799327469
0.003853368,0.7543,0.7412927535341179
0.003910391,0.7533,0.740329427135489
0.003967924,0.7523,0.73936610073686
0.004025971,0.7513,0.7384027743382312
0.004084534,0.7503,0.7374394479396023
0.004143652,0.7493,0.7364761215409733
0.004203299,0.7483,0.7355127951423444
0.004263474,0.7473,0.7345494687437154
0.00432418,0.7463,0.7335861423450865
0.00438542,0.7453,0.7326228159464575
0.004447198,0.7443,0.7316594895478286
0.004509517,0.7433,0.7306961631491996
0.00457238,0.7423,0.7297328367505707
0.004635792,0.7413,0.7287695103519417
0.004699754,0.7403,0.7278061839533128
0.004764271,0.7393,0.7268428575546838
0.004829369,0.7383,0.725879531156055
0.004895048,0.7373,0.724916204757426
0.004961292,0.7363,0.7239528783587971
0.005028104,0.7353,0.7229895519601681
0.005095488,0.7343,0.7220262255615392
0.005163447,0.7333,0.7210628991629102
0.005231984,0.7323,0.7200995727642813
0.005301103,0.7313,0.7191362463656523
0.005370807,0.7303,0.7181729199670234
0.005441098,0.7293,0.7172095935683944
0.005511982,0.7283,0.7162462671697655
0.005583469,0.7273,0.7152829407711365
0.00565559,0.7263,0.7143196143725076
0.005728312,0.7253,0.7133562879738786
0.005801638,0.7243,0.7123929615752499
0.005875572,0.7233,0.711429635176621
0.005950118,0.7223,0.710466308777992
0.006025277,0.7213,0.709502982379363
0.006101053,0.7203,0.7085396559807341
0.006177449,0.7193,0.7075763295821051
0.006254468,0.7183,0.7066130031834762
0.006332114,0.7173,0.7056496767848472
0.006410388,0.7163,0.7046863503862183
0.006489338,0.7153,0.7037230239875893
0.006568928,0.7143,0.7027596975889604
0.006649156,0.7133,0.7017963711903314
0.006730026,0.7123,0.7008330447917025
0.006811539,0.7113,0.6998697183930737
0.0068937,0.7103,0.6989063919944447
0.00697651,0.7093,0.6979430655958158
0.007059973,0.7083,0.6969797391971868
0.007144091,0.7073,0.6960164127985579
0.007228867,0.7063,0.6950530863999289
0.007314303,0.7053,0.6940897600013
0.007400432,0.7043,0.693126433602671
0.007487248,0.7033,0.6921631072040421
0.007574732,0.7023,0.6911997808054131
0.007662888,0.7013,0.6902364544067842
0.007751717,0.7003,0.6892731280081552
0.007841222,0.6993,0.6883098016095263
0.007931405,0.6983,0.6873464752108974
0.008022269,0.6973,0.6863831488122685
0.008113816,0.6963,0.6854198224136395
0.008206049,0.6953,0.6844564960150106
0.008298969,0.6943,0.6834931696163816
0.008392592,0.6933,0.6825298432177527
0.008486945,0.6923,0.6815665168191237
0.008581992,0.6913,0.6806031904204948
0.008677735,0.6903,0.6796398640218658
0.008774176,0.6893,0.6786765376232369
0.008871317,0.6883,0.6777132112246079
0.008969159,0.6873,0.676749884825979
0.009067705,0.6863,0.67578655842735
0.009166956,0.6853,0.6748232320287212
0.009266913,0.6843,0.6738599056300922
0.009367579,0.6833,0.6728965792314633
0.009468954,0.6823,0.6719332528328343
0.009571093,0.6813,0.6709699264342054
0.009673946,0.6803,0.6700066000355764
0.009777514,0.6793,0.6690432736369475
0.009881797,0.6783,0.6680799472383185
0.009986797,0.6773,0.6671166208396896
0.010092515,0.6763,0.6661532944410606
0.010198951,0.6753,0.6651899680424317
0.010306108,0.6743,0.6642266416438027
0.010413986,0.6733,0.6632633152451738
0.010522585,0.6723,0.662299988846545
0.010631907,0.6713,0.661336662447916
0.010741987,0.6703,0.660373336049287
0.01085281,0.6693,0.6594100096506581
0.010964358,0.6683,0.6584466832520292
0.011076631,0.6673,0.6574833568534002
0.01118963,0.6663,0.6565200304547713
0.011303354,0.6653,0.6555567040561423
0.011417804,0.6643,0.6545933776575134
0.01153298,0.6633,0.6536300512588844
0.011648883,0.6623,0.6526667248602555
0.011765511,0.6613,0.6517033984616265
0.011882866,0.6603,0.6507400720629976
0.012000965,0.6593,0.6497767456643686
0.012119826,0.6583,0.6488134192657398
0.012239412,0.6573,0.6478500928671108
0.012359724,0.6563,0.6468867664684819
0.012480759,0.6553,0.6459234400698529
0.012602518,0.6543,0.644960113671224
0.012725001,0.6533,0.643996787272595
0.012848205,0.6523,0.6430334608739661
0.012972131,0.6513,0.6420701344753371
0.013096777,0.6503,0.6411068080767082
0.013222143,0.6493,0.6401434816780792
0.013348227,0.6483,0.6391801552794503
0.013475082,0.6473,0.6382168288808213
0.013602651,0.6463,0.6372535024821924
0.013730935,0.6453,0.6362901760835635
0.013859931,0.6443,0.6353268496849346
0.013989637,0.6433,0.6343635232863056
0.014120052,0.6423,0.6334001968876767
0.014251175,0.6413,0.6324368704890477
0.014383002,0.6403,0.6314735440904188
0.014515533,0.6393,0.6305102176917898
0.014648764,0.6383,0.6295468912931609
0.014782694,0.6373,0.6285835648945319
0.014917357,0.6363,0.627620238495903
0.015052729,0.6353,0.626656912097274
0.015188793,0.6343,0.6256935856986451
0.015325544,0.6333,0.6247302593000161
0.015462981,0.6323,0.6237669329013873
0.015601101,0.6313,0.6228036065027583
0.0157399,0.6303,0.6218402801041294
0.015879377,0.6293,0.6208769537055004
0.016019526,0.6283,0.6199136273068715
0.016160347,0.6273,0.6189503009082425
0.016301833,0.6263,0.6179869745096136
0.016444003,0.6253,0.6170236481109846
0.016586862,0.6243,0.6160603217123557
0.016730378,0.6233,0.6150969953137267
0.016874545,0.6223,0.6141336689150978
0.01701936,0.6213,0.6131703425164688
0.01716482,0.6203,0.6122070161178399
0.017310919,0.6193,0.6112436897192111
0.017457654,0.6183,0.6102803633205821
0.017605021,0.6173,0.6093170369219532
0.017753016,0.6163,0.6083537105233242
0.017901632,0.6153,0.6073903841246953
0.018050871,0.6143,0.6064270577260663
0.018200765,0.6133,0.6054637313274374
0.018351268,0.6123,0.6045004049288084
0.018502374,0.6113,0.6035370785301795
0.018654079,0.6103,0.6025737521315505
0.018806377,0.6093,0.6016104257329216
0.018959263,0.6083,0.6006470993342926
0.019112733,0.6073,0.5996837729356637
0.01926678,0.6063,0.5987204465370348
0.0194214,0.6053,0.5977571201384059
0.019576586,0.6043,0.5967937937397769
0.019732335,0.6033,0.595830467341148
0.01988867,0.6023,0.594867140942519
0.020045565,0.6013,0.5939038145438901
0.020203003,0.6003,0.5929404881452611
0.020360979,0.5993,0.5919771617466323
0.020519487,0.5983,0.5910138353480033
0.020678521,0.5973,0.5900505089493744
0.020838075,0.5963,0.5890871825507454
0.020998142,0.5953,0.5881238561521165
0.021158717,0.5943,0.5871605297534875
0.021319793,0.5933,0.5861972033548586
0.021481364,0.5923,0.5852338769562297
0.021643439,0.5913,0.5842705505576008
0.021806016,0.5903,0.5833072241589718
0.021969068,0.5893,0.5823438977603429
0.022132588,0.5883,0.581380571361714
0.02229657,0.5873,0.580417244963085
0.022461007,0.5863,0.579453918564456
0.022625892,0.5853,0.5784905921658271
0.022791219,0.5843,0.5775272657671982
0.022956981,0.5833,0.5765639393685692
0.023123171,0.5823,0.5756006129699403
0.023289782,0.5813,0.5746372865713113
0.023456813,0.5803,0.5736739601726824
0.023624277,0.5793,0.5727106337740535
0.023792142,0.5783,0.5717473073754246
0.0239604,0.5773,0.5707839809767956
0.024129045,0.5763,0.5698206545781667
0.024298069,0.5753,0.5688573281795377
0.024467467,0.5743,0.5678940017809088
0.02463723,0.5733,0.5669306753822798
0.024807353,0.5723,0.5659673489836509
0.024977829,0.5713,0.5650040225850219
0.02514865,0.5703,0.564040696186393
0.02531981,0.5693,0.563077369787764
0.025491323,0.5683,0.5621140433891351
0.025663166,0.5673,0.5611507169905061
0.025835327,0.5663,0.5601873905918773
0.0260078,0.5653,0.5592240641932483
0.026180578,0.5643,0.5582607377946194
0.026353655,0.5633,0.5572974113959904
0.026527025,0.5623,0.5563340849973615
0.026700682,0.5613,0.5553707585987325
0.026874619,0.5603,0.5544074322001036
0.02704883,0.5593,0.5534441058014746
0.02722331,0.5583,0.5524807794028457
0.027398062,0.5573,0.5515174530042167
0.02757308,0.5563,0.5505541266055878
0.027748348,0.5553,0.5495908002069588
0.027923861,0.5543,0.5486274738083299
0.028099614,0.5533,0.547664147409701
0.028275601,0.5523,0.5467008210110721
0.028451819,0.5513,0.5457374946124431
0.02862826,0.5503,0.5447741682138142
0.028804922,0.5493,0.5438108418151852
0.0289818,0.5483,0.5428475154165563
0.029158889,0.5473,0.5418841890179273
0.029336188,0.5463,0.5409208626192984
0.029513703,0.5453,0.5399575362206694
0.029691417,0.5443,0.5389942098220405
0.029869327,0.5433,0.5380308834234115
0.03004743,0.5423,0.5370675570247826
0.030225724,0.5413,0.5361042306261536
0.030404204,0.5403,0.5351409042275248
0.03058287,0.5393,0.5341775778288959
0.03076172,0.5383,0.5332142514302669
0.030940751,0.5373,0.532250925031638
0.031119962,0.5363,0.531287598633009
0.031299352,0.5353,0.5303242722343801
0.031478933,0.5343,0.5293609458357511
0.031658693,0.5333,0.5283976194371222
0.031838632,0.5323,0.5274342930384932
0.03201875,0.5313,0.5264709666398643
0.032199047,0.5303,0.5255076402412353
0.032379526,0.5293,0.5245443138426064
0.032560187,0.5283,0.5235809874439774
0.032741034,0.5273,0.5226176610453486
0.032922068,0.5263,0.5216543346467196
0.033103293,0.5253,0.5206910082480907
0.033284713,0.5243,0.5197276818494617
0.03346634,0.5233,0.5187643554508328
0.033648179,0.5223,0.5178010290522038
0.033830226,0.5213,0.5168377026535749
0.03401249,0.5203,0.5158743762549459
0.034194975,0.5193,0.514911049856317
0.03437769,0.5183,0.513947723457688
0.034560642,0.5173,0.5129843970590591
0.034743839,0.5163,0.5120210706604301
0.034927291,0.5153,0.5110577442618012
0.035111007,0.5143,0.5100944178631722
0.035294998,0.5133,0.5091310914645433
0.03547928,0.5123,0.5081677650659143
0.035663879,0.5113,0.5072044386672854
0.03584879,0.5103,0.5062411122686565
0.036034027,0.5093,0.5052777858700276
0.036219606,0.5083,0.5043144594713986
0.03640554,0.5073,0.5033511330727697
0.036591846,0.5063,0.5023878066741407
0.036778542,0.5053,0.5014244802755118
0.036965646,0.5043,0.5004611538768828
0.037153175,0.5033,0.4994978274782539
0.03734115,0.5023,0.49853450107962494
0.037529593,0.5013,0.497571174680996
0.037718559,0.5003,0.49660784828236704
0.037908043,0.4993,0.49564452188373814
0.038098066,0.4983,0.4946811954851092
0.038288653,0.4973,0.4937178690864803
0.03847983,0.4963,0.49275454268785135
0.038671625,0.4953,0.4917912162892224
0.038864065,0.4943,0.49082788989059345
0.039057181,0.4933,0.4898645634919645
0.039251002,0.4923,0.48890123709333555
0.039445562,0.4913,0.48793791069470666
0.039640892,0.4903,0.4869745842960777
0.039837066,0.4893,0.48601125789744876
0.040034109,0.4883,0.4850479314988198
0.040232035,0.4873,0.48408460510019086
0.040430882,0.4863,0.4831212787015619
0.040630689,0.4853,0.48215795230293296
0.040831497,0.4843,0.48119462590430406
0.041033347,0.4833,0.4802312995056751
0.041236284,0.4823,0.47926797310704616
0.041440351,0.4813,0.4783046467084172
0.041645594,0.4803,0.47734132030978826
0.04185206,0.4793,0.4763779939111593
0.042059826,0.4783,0.47541466751253036
0.042268987,0.4773,0.47445134111390147
0.042479528,0.4763,0.4734880147152725
0.042691499,0.4753,0.47252468831664357
0.042904953,0.4743,0.4715613619180146
0.043119946,0.4733,0.47059803551938567
0.043336532,0.4723,0.4696347091207567
0.043554769,0.4713,0.4686713827221278
0.043774713,0.4703,0.4677080563234989
0.043996424,0.4693,0.4667447299248699
0.04421996,0.4683,0.465781403526241
0.044445382,0.4673,0.46481807712761203
0.044672898,0.4663,0.4638547507289831
0.044902436,0.4653,0.46289142433035413
0.045134054,0.4643,0.46192809793172523
0.045367815,0.4633,0.4609647715330963
0.045603783,0.4623,0.46000144513446733
0.045842022,0.4613,0.4590381187358384
0.046082596,0.4603,0.45807479233720944
0.046325568,0.4593,0.4571114659385805
0.046571005,0.4583,0.4561481395399516
0.046818968,0.4573,0.45518481314132264
0.047069523,0.4563,0.4542214867426937
0.047322866,0.4553,0.45325816034406474
0.047579004,0.4543,0.4522948339454358
0.04783793,0.4533,0.45133150754680684
0.048099705,0.4523,0.4503681811481779
0.048364388,0.4513,0.449404854749549
0.048632039,0.4503,0.44844152835092005
0.048902713,0.4493,0.4474782019522911
0.049176467,0.4483,0.44651487555366215
0.049453353,0.4473,0.4455515491550332
0.049733423,0.4463,0.44458822275640425
0.050016726,0.4453,0.44362489635777536
0.050303393,0.4443,0.4426615699591464
0.050593552,0.4433,0.4416982435605175
0.050887078,0.4423,0.44073491716188856
0.05118401,0.4413,0.4397715907632596
0.051484381,0.4403,0.43880826436463066
0.051788221,0.4393,0.4378449379660017
0.052095555,0.4383,0.4368816115673728
0.052406405,0.4373,0.43591828516874387
0.052720788,0.4363,0.4349549587701149
0.053038718,0.4353,0.43399163237148597
0.053360203,0.4343,0.433028305972857
0.053685255,0.4333,0.43206497957422807
0.054014123,0.4323,0.4311016531755991
0.05434654,0.4313,0.4301383267769702
0.054682494,0.4303,0.4291750003783413
0.055021967,0.4293,0.4282116739797123
0.055364935,0.4283,0.4272483475810834
0.05571137,0.4273,0.4262850211824544
0.056061236,0.4263,0.4253216947838255
0.056414495,0.4253,0.4243583683851966
0.056771101,0.4243,0.42339504198656763
0.057131003,0.4233,0.4224317155879387
0.057494145,0.4223,0.42146838918930973
0.057860633,0.4213,0.4205050627906808
0.058230291,0.4203,0.41954173639205183
0.058602979,0.4193,0.4185784099934229
0.058978619,0.4183,0.417615083594794
0.059357131,0.4173,0.41665175719616504
0.059738429,0.4163,0.4156884307975361
0.060122422,0.4153,0.41472510439890714
0.060509018,0.4143,0.4137617780002782
0.060898121,0.4133,0.41279845160164924
0.06128963,0.4123,0.41183512520302035
0.061683444,0.4113,0.4108717988043914
0.062079522,0.4103,0.40990847240576245
0.06247778,0.4093,0.4089451460071335
0.062878013,0.4083,0.40798181960850455
0.063280114,0.4073,0.4070184932098756
0.063683977,0.4063,0.40605516681124665
0.064089494,0.4053,0.40509184041261775
0.06449656,0.4043,0.4041285140139888
0.064905073,0.4033,0.40316518761535985
0.065314931,0.4023,0.4022018612167309
0.065726036,0.4013,0.40123853481810196
0.066138292,0.4003,0.400275208419473
0.066551614,0.3993,0.3993118820208441
0.066965971,0.3983,0.39834855562221516
0.067381207,0.3973,0.3973852292235862
0.06779725,0.3963,0.39642190282495726
0.068214028,0.3953,0.3954585764263283
0.06863148,0.3943,0.39449525002769936
0.06904955,0.3933,0.3935319236290704
0.069468189,0.3923,0.3925685972304415
0.069887358,0.3913,0.39160527083181257
0.070307023,0.3903,0.3906419444331836
0.070727162,0.3893,0.38967861803455467
0.071147759,0.3883,0.3887152916359257
0.071568837,0.3873,0.38775196523729677
0.071990381,0.3863,0.3867886388386678
0.072412402,0.3853,0.3858253124400389
0.072834923,0.3843,0.38486198604141
0.073257983,0.3833,0.383898659642781
0.073681627,0.3823,0.3829353332441521
0.074105913,0.3813,0.3819720068455231
0.074530909,0.3803,0.38100868044689423
0.074956694,0.3793,0.38004535404826534
0.075383358,0.3783,0.3790820276496364
0.075811001,0.3773,0.37811870125100744
0.076239776,0.3763,0.3771553748523785
0.076669829,0.3753,0.37619204845374954
0.077101248,0.3743,0.3752287220551206
0.077534182,0.3733,0.37426539565649164
0.077968788,0.3723,0.37330206925786275
0.078405233,0.3713,0.3723387428592338
0.078843697,0.3703,0.37137541646060485
0.079284369,0.3693,0.3704120900619759
0.079727451,0.3683,0.36944876366334695
0.080173153,0.3673,0.368485437264718
0.080621697,0.3663,0.3675221108660891
0.081073349,0.3653,0.36655878446746015
0.081528552,0.3643,0.3655954580688312
0.08198736,0.3633,0.36463213167020225
0.082450037,0.3623,0.3636688052715733
0.082916858,0.3613,0.36270547887294435
0.083388108,0.3603,0.3617421524743154
0.08386408,0.3593,0.3607788260756865
0.08434508,0.3583,0.35981549967705756
0.084831419,0.3573,0.3588521732784286
0.085323424,0.3563,0.35788884687979966
0.085821425,0.3553,0.3569255204811707
0.086325768,0.3543,0.35596219408254176
0.086837238,0.3533,0.3549988676839128
0.087355904,0.3523,0.3540355412852839
