sto_full,U_full
-0.08,8168.840314224202
-0.07939969984992497,8107.551014505423
-0.07879939969984992,8046.2617090208805
-0.07819909954977489,7984.972397770573
-0.07759879939969985,7923.683080754502
-0.07699849924962482,7862.393757972666
-0.07639819909954977,7801.104429425065
-0.07579789894947474,7739.8150951117
-0.0751975987993997,7678.525755032572
-0.07459729864932467,7617.23640918768
-0.07399699849924962,7555.947057577021
-0.07339669834917459,7494.657700200599
-0.07279639819909955,7433.368337058414
-0.0721960980490245,7372.078968150462
-0.07159579789894947,7310.7895934767475
-0.07099549774887444,7249.500213037269
-0.0703951975987994,7188.210826832026
-0.06979489744872436,7126.921434861017
-0.06919459729864932,7065.6320371242455
-0.06859429714857429,7004.342633621709
-0.06799399699849926,6943.053224353409
-0.06739369684842421,6881.763809319343
-0.06679339669834918,6820.474388519514
-0.06619309654827414,6759.184961953921
-0.0655927963981991,6697.895529622561
-0.06499249624812406,6636.606091525439
-0.06439219609804903,6575.316647662553
-0.06379189594797399,6514.027198033903
-0.06319159579789894,6452.737742639486
-0.06259129564782391,6391.448281479306
-0.06199099549774888,6330.158814553363
-0.061390695347673836,6268.869341861655
-0.060790395197598796,6207.579863404182
-0.06019009504752376,6146.290379180945
-0.05958979489744873,6085.000889191944
-0.05898949474737369,6023.711393437178
-0.058389194597298646,5962.421891916648
-0.05778889444722361,5901.132384630355
-0.05718859429714857,5839.842871578295
-0.05658829414707353,5778.553352760472
-0.0559879939969985,5717.263828176885
-0.055387693846923464,5655.974297827534
-0.05478739369684842,5594.684761712418
-0.05418709354677338,5533.395219831537
-0.05358679339669835,5472.105672184894
-0.052986493246623315,5410.816118772485
-0.052386193096548274,5349.526559594312
-0.05178589294647323,5288.236994650373
-0.0511855927963982,5226.947423940672
-0.05058529264632316,5165.657847465206
-0.04998499249624812,5104.368265223975
-0.049384692346173084,5043.07867721698
-0.04878439219609805,4981.789083444221
-0.04818409204602301,4920.499483905698
-0.04758379189594797,4859.20987860141
-0.046983491745872935,4797.920267531359
-0.046383191595797894,4736.630650695542
-0.04578289144572286,4675.3410280939615
-0.04518259129564782,4614.051399726616
-0.044582291145572786,4552.761765593507
-0.043981990995497745,4491.472125694633
-0.04338169084542271,4430.1824800299955
-0.04278139069534767,4368.892828599593
-0.04218109054527264,4307.603171403427
-0.041580790395197596,4246.313508441496
-0.040980490245122556,4185.023839713799
-0.04038019009504752,4123.73416522034
-0.03977988994497248,4062.4444849611164
-0.03917958979489745,4001.1547989361284
-0.038579289644822407,3939.8651071453755
-0.03797898949474737,3878.5754095888587
-0.03737868934467233,3817.2857062665776
-0.0367783891945973,3755.9959971785324
-0.03617808904452226,3694.706282324722
-0.035577788894447224,3633.416561705148
-0.03497748874437218,3572.1268353198093
-0.03437718859429714,3510.8371031687066
-0.03377688844422211,3449.5473652518394
-0.03317658829414707,3388.257621569208
-0.032576288144072034,3326.9678721208124
-0.03197598799399699,3265.678116906652
-0.03137568784392196,3204.388355926728
-0.03077538769384692,3143.0985891810387
-0.030175087543771885,3081.808816669586
-0.029574787393696844,3020.519038392368
-0.02897448724362181,2959.229254349387
-0.02837418709354677,2897.9394645406405
-0.02777388694347173,2836.64966896613
-0.027173586793396695,2775.3598676258553
-0.026573286643321654,2714.0700605198163
-0.02597298649324662,2652.7802476480133
-0.02537268634317158,2591.490429010445
-0.024772386193096546,2530.2006046071133
-0.024172086043021505,2468.9107744380167
-0.02357178589294647,2407.6209385031566
-0.02297148574287143,2346.331096802531
-0.022371185592796397,2285.0412493361423
-0.021770885442721356,2223.7513961039886
-0.021170585292646316,2162.4615371060704
-0.020570285142571282,2101.1716723423883
-0.01996998499249624,2039.8818018129416
-0.019369684842421207,1978.5919255177312
-0.018769384692346167,1917.3020434567554
-0.018169084542271133,1856.0121556300164
-0.017568784392196092,1794.722262037512
-0.01696848424212105,1733.4323626792436
-0.016368184092046018,1672.1424575552116
-0.015767883941970984,1610.852546665415
-0.015167583791895936,1549.562630009853
-0.014567283641820902,1488.2727075885277
-0.013966983491745869,1426.9827794014384
-0.013366683341670835,1365.6928454485844
-0.012766383191595787,1304.4029057299651
-0.012166083041520753,1243.1129602455826
-0.01156578289144572,1181.8230089954359
-0.010965482741370686,1120.533051979525
-0.010365182591295638,1059.2430891978481
-0.009764882441220604,997.9531206504083
-0.00916458229114557,936.6631463372045
-0.008564282141070523,875.3731662582346
-0.007963981990995489,814.083180413502
-0.007363681840920455,752.793188803005
-0.006763381690845421,691.5031914267437
-0.006163081540770374,630.2131882847167
-0.00556278139069534,568.9231793769267
-0.004962481240620306,507.63316470337253
-0.004362181090545272,446.3431442640539
-0.0037618809404702247,385.0531180589696
-0.003161580790395191,323.7630860881223
-0.002561280640320157,262.4730483515108
-0.0019609804902451095,201.18300484913348
-0.0013606803401700757,139.89295558099326
-0.0007603801900950419,78.60290054708871
-0.00016008004002000809,17.31283974741986
0.0004402201100550396,0.8223333649137299
0.0010405202601300734,0.8015805613239829
0.0016408204102051072,0.7846036702444212
0.002241120560280141,0.7701905681948199
0.0028414207103551886,0.7576325064856094
0.0034417208604302224,0.7464778804299896
0.004042021010505256,0.7364216409668455
0.004642321160580304,0.7272482261020694
0.005242621310655338,0.7187985259956109
0.0058429214607303714,0.7109534916764308
0.006443221610805405,0.7036190511536231
0.007043521760880453,0.6967240498462343
0.007643821910955487,0.6902075948544549
0.00824412206103052,0.6840226429390339
0.008844422211105554,0.6781295017914428
0.009444722361180602,0.6724937827206287
0.010045022511255636,0.6670891892628596
0.01064532266133067,0.6618892818150588
0.011245622811405717,0.65687592889728
0.011845922961480751,0.6520287482976221
0.012446223111555785,0.6473341845752082
0.013046523261630819,0.6427768963009948
0.013646823411705866,0.6383454122837949
0.0142471235617809,0.6340288175132696
0.014847423711855934,0.6298172326633358
0.015447723861930968,0.6257026714566984
0.016048024012006015,0.6216761063470817
0.01664832416208105,0.6177315158262016
0.017248624312156083,0.6138621006998133
0.01784892446223113,0.6100614336303388
0.018449224612306164,0.6063249439180651
0.019049524762381198,0.6026473289619247
0.019649824912456232,0.5990236458758522
0.02025012506253128,0.5954504130002634
0.020850425212606313,0.5919233045567153
0.021450725362681347,0.5884384812966765
0.02205102551275638,0.584993220894038
0.02265132566283143,0.5815838022795813
0.023251625812906462,0.5782073597908362
0.023851925962981496,0.5748616277634757
0.024452226113056544,0.5715435720181824
0.025052526263131578,0.5682510711695521
0.02565282641320661,0.564981826617963
0.026253126563281645,0.5617339393398703
0.026853426713356693,0.5585051974742049
0.027453726863431727,0.5552943007369422
0.02805402701350676,0.5520995467624414
0.028654327163581794,0.5489193933497566
0.029254627313656842,0.5457527841153971
0.029854927463731876,0.542598683367394
0.03045522761380691,0.5394562104206323
0.031055527763881957,0.5363246617486103
0.03165582791395699,0.5332036376991379
0.032256128064032025,0.5300932203087999
0.03285642821410706,0.5269931474845925
0.033456728364182106,0.523903854223154
0.03405702851425714,0.5208262907832824
0.034657328664332174,0.5177611484268883
0.03525762881440721,0.5147096892663302
0.035857928964482255,0.5116737373325626
0.03645822911455729,0.5086554842296428
0.03705852926463232,0.5056568135013041
0.03765882941470737,0.502680452745772
0.038259129564782404,0.4997298192305006
0.03885942971485744,0.49680730127441464
0.03945972986493247,0.49391708100301407
0.04006003001500752,0.49106216618248133
0.04066033016508255,0.4882461075426599
0.04126063031515759,0.48547222435132614
0.041860930465232635,0.4827438451385142
0.04246123061530767,0.4800645435150111
0.0430615307653827,0.4774364139352613
0.043661830915457736,0.4748614432678165
0.044262131065532784,0.4723409881786684
0.04486243121560782,0.46987788656034235
0.045462731365682865,0.46747286821300615
0.0460630315157579,0.4651246879743977
0.04666333166583293,0.46283360796393935
0.04726363181590797,0.4605991067744319
0.047863931965983,0.4584218486631731
0.048464232116058034,0.45629891588654076
0.04906453226613307,0.4542284898396145
0.04966483241620813,0.45220886348848094
0.05026513256628316,0.45023804888093955
0.0508654327163582,0.44831504709412423
0.05146573286643323,0.44643755023807924
0.052066033016508265,0.44460262123338107
0.0526663331665833,0.4428076352399138
0.05326663331665833,0.44105049628721343
0.053866933466733366,0.43932964159259424
0.05446723361680843,0.4376430931983637
0.05506753376688346,0.43598764884037927
0.055667833916958495,0.43436200158625443
0.05626813406703353,0.43276456623795223
0.05686843421710856,0.43119199653068513
0.057468734367183597,0.4296435958817435
0.05806903451725863,0.4281178509239368
0.05866933466733369,0.4266123346824175
0.059269634817408726,0.42512620535805923
0.05986993496748376,0.4236572676285154
0.06047023511755879,0.42220369229681237
0.06107053526763383,0.42076554734259036
0.06167083541770886,0.41934015360868215
0.062271135567783895,0.4179272111585847
0.06287143571785896,0.4165252433659724
0.06347173586793399,0.41513312172730416
0.06407203601800902,0.41374950615781775
