Q_meas,V_meas,Q_model,V_model
4.166875832822825e-05,2.7497709,4.166875832822825e-05,2.708712389762674
0.003224945351402489,2.842103520469517,0.003224945351402489,2.7910639069083683
0.00640822194447675,2.8853807158652773,0.00640822194447675,2.873415424054062
0.009591498537551011,2.9167399437499633,0.009591498537551011,2.913228137847048
0.012774775130625271,2.942310007655155,0.012774775130625271,2.935744865488981
0.01595805172369953,2.9645344616555613,0.01595805172369953,2.958261593130914
0.019141328316773794,2.9841930027530967,0.019141328316773794,2.976892682082948
0.022324604909848052,3.0018845,0.022324604909848052,2.992544639438719
0.025507881502922315,3.018008207857653,0.025507881502922315,3.0081965967944897
0.028691158095996577,3.0329339616117683,0.028691158095996577,3.0226580300591817
0.031874434689070835,3.0466902,0.031874434689070835,3.0354829076777494
0.0350577112821451,3.0598397,0.0350577112821451,3.048307785296317
0.03824098787521936,3.071855295361616,0.03824098787521936,3.0607251163034723
0.04142426446829362,3.0831194891145532,0.04142426446829362,3.072074460179469
0.04460754106136788,3.0940933,0.04460754106136788,3.0834238040554656
0.04779081765444214,3.1044831,0.04779081765444214,3.0946667017657776
0.0509740942475164,3.1143858,0.0509740942475164,3.1052052820165414
0.05415737084059066,3.123953090049378,0.05415737084059066,3.115743862267305
0.057340647433664925,3.1327356377957507,0.057340647433664925,3.1262824425180686
0.06052392402673918,3.1414967,0.06052392402673918,3.136097203551698
0.06370720061981344,3.149834794377343,0.06370720061981344,3.1459019697807897
0.06689047721288771,3.1578929,0.06689047721288771,3.155706736009882
0.07007375380596197,3.165660045004485,0.07007375380596197,3.1645737616714995
0.07325703039903622,3.1729906,0.07325703039903622,3.173264117717088
0.07644030699211049,3.1801333,0.07644030699211049,3.1819544737626764
0.07962358358518475,3.1867893,0.07962358358518475,3.189587392379572
0.08280686017825901,3.1934452,0.08280686017825901,3.1967596555013826
0.08599013677133327,3.199735602712701,0.08599013677133327,3.2039319186231934
0.08917341336440752,3.205836160313416,0.08917341336440752,3.2104512551523614
0.0923566899574818,3.2116272,0.0923566899574818,3.2164399187549058
0.09553996655055605,3.2174716,0.09553996655055605,3.22242858235745
0.09872324314363032,3.2230015855071583,0.09872324314363032,3.2281883168410244
0.10190651973670457,3.2285106,0.10190651973670457,3.2336141321632703
0.10508979632977883,3.2335789832425283,0.10508979632977883,3.2390399474855167
0.1082730729228531,3.2389004,0.1082730729228531,3.2444053728367614
0.11145634951592735,3.2436082,0.11145634951592735,3.2496005350922945
0.11463962610900162,3.248316,0.11463962610900162,3.2547956973478276
0.11782290270207588,3.2530239,0.11782290270207588,3.259966281091041
0.12100617929515013,3.2577319,0.12100617929515013,3.2649512090052233
0.1241894558882244,3.2619526,0.1241894558882244,3.269936136919406
0.12737273248129866,3.2662162923040783,0.12737273248129866,3.2749210648335882
0.13055600907437293,3.270505186019356,0.13055600907437293,3.2794936393762777
0.1337392856674472,3.2744527,0.1337392856674472,3.2840543347623687
0.13692256226052144,3.2785104113219696,0.13692256226052144,3.2886150301484594
0.1401058388535957,3.2822452,0.1401058388535957,3.292672077106038
0.14328911544666997,3.285979,0.14328911544666997,3.296623829901453
0.14647239203974421,3.2895503,0.14647239203974421,3.3005755826968683
0.14965566863281848,3.29300830891207,0.14965566863281848,3.3040890820426814
0.15283894522589275,3.2966733798222916,0.15283894522589275,3.30739839958917
0.156022221818967,3.2998513847058963,0.156022221818967,3.3107077171356587
0.15920549841204126,3.3031869,0.15920549841204126,3.313782093645451
0.16238877500511553,3.3064337,0.16238877500511553,3.316654119334935
0.1655720515981898,3.3093557,0.1655720515981898,3.3195261450244185
0.16875532819126404,3.3124404,0.16875532819126404,3.32225119754914
0.1719386047843383,3.3152542697055893,0.1719386047843383,3.3247486281568635
0.17512188137741258,3.3181221,0.17512188137741258,3.3272460587645876
0.17830515797048682,3.3208818,0.17830515797048682,3.32967841446196
0.1814884345635611,3.3236515750042868,0.1814884345635611,3.331912852912662
0.18467171115663536,3.326179880301291,0.18467171115663536,3.3341472913633634
0.1878549877497096,3.3288367,0.1878549877497096,3.3363609891272676
0.19103826434278387,3.3312716,0.19103826434278387,3.3383931364548216
0.19422154093585814,3.3337069,0.19422154093585814,3.340425283782375
0.1974048175289324,3.3359795,0.1974048175289324,3.3424574311099287
0.20058809412200665,3.3382523,0.20058809412200665,3.344305096277341
0.20377137071508092,3.3406873,0.20377137071508092,3.346144596543368
0.2069546473081552,3.3427978,0.2069546473081552,3.347984096809394
0.21013792390122943,3.3450317933613225,0.21013792390122943,3.3497240382421474
0.2133212004943037,3.3470488057709566,0.2133212004943037,3.3514410355750823
0.21650447708737797,3.3490299308497082,0.21650447708737797,3.3531580329080177
0.21968775368045224,3.3510771,0.21968775368045224,3.35481607671823
0.22287103027352648,3.3531876,0.22287103027352648,3.3564447930654
0.22605430686660075,3.35484867344216,0.22605430686660075,3.35807350941257
0.22923758345967502,3.3569214,0.22923758345967502,3.3596389818853685
0.23242086005274926,3.3585448,0.23242086005274926,3.3611467458730444
0.23560413664582353,3.360356339406709,0.23560413664582353,3.3626545098607203
0.2387874132388978,3.361954,0.2387874132388978,3.3641392761259765
0.24197068983197204,3.3637389592701665,0.24197068983197204,3.3655861948976997
0.2451539664250463,3.365292571749337,0.2451539664250463,3.367033113669423
0.24833724301812057,3.366963849482782,0.24833724301812057,3.3684743283084755
0.2515205196111948,3.3686099,0.2515205196111948,3.369896772055975
0.2547037962042691,3.3700709,0.2547037962042691,3.371319215803474
0.25788707279734335,3.371532,0.25788707279734335,3.372735281415599
0.2610703493904176,3.372921725340625,0.2610703493904176,3.3740853678227056
0.2642536259834919,3.374614249276221,0.2642536259834919,3.375435454229813
0.26743690257656616,3.3759151,0.26743690257656616,3.3767855406369196
0.2706201791696404,3.377402467671181,0.2706201791696404,3.3780775135272116
0.27380345576271464,3.3788371,0.27380345576271464,3.37936598915134
0.2769867323557889,3.380186632549503,0.2769867323557889,3.3806544647754686
0.2801700089488632,3.381597,0.2801700089488632,3.3819449373489263
0.28335328554193745,3.3829705678151867,0.28335328554193745,3.383235914398517
0.2865365621350117,3.3843567,0.2865365621350117,3.3845268914481075
0.28971983872808593,3.385493,0.28971983872808593,3.385811187808938
0.2929031153211602,3.3869543,0.2929031153211602,3.3870919405603583
0.29608639191423447,3.3883758796996504,0.29608639191423447,3.388372693311779
0.29926966850730874,3.3895516,0.29926966850730874,3.389618783534167
0.302452945100383,3.390834938025828,0.302452945100383,3.390831370234086
0.3056362216934573,3.392149,0.3056362216934573,3.3920439569340055
0.30881949828653155,3.3934479,0.30881949828653155,3.3932536496579417
0.31200277487960576,3.39464489969419,0.31200277487960576,3.3944582769036367
0.31518605147268003,3.3960126955909673,0.31518605147268003,3.395662904149331
0.3183693280657543,3.3973439,0.3183693280657543,3.3968643825384706
0.32155260465882857,3.398374459366123,0.32155260465882857,3.398054610282087
0.32473588125190284,3.3997791,0.32473588125190284,3.399244838025704
0.3279191578449771,3.4009154,0.3279191578449771,3.4004317991909523
0.3311024344380514,3.4023653201157327,0.3311024344380514,3.401577744289647
0.3342857110311256,3.4033506,0.3342857110311256,3.4027236893883415
0.33746898762419986,3.4046843026637723,0.33746898762419986,3.4038696344870356
0.3406522642172741,3.405913710239893,0.3406522642172741,3.405035387614372
0.3438355408103484,3.4070842,0.3438355408103484,3.4062026579246596
0.34701881740342266,3.407896,0.34701881740342266,3.4073699282349477
0.35020209399649693,3.4093571,0.35020209399649693,3.40851607768369
0.3533853705895712,3.410479913775204,0.3533853705895712,3.409656406173418
0.3565686471826454,3.411685670549851,0.3565686471826454,3.4107967346631463
0.3597519237757197,3.4129286,0.3597519237757197,3.411929663006078
0.36293520036879395,3.414195266294571,0.36293520036879395,3.413058411247184
0.3661184769618682,3.415262359525442,0.3661184769618682,3.4141871594882898
0.3693017535549425,3.416491971820237,0.3693017535549425,3.415317989796053
0.37248503014801676,3.4177138077543017,0.37248503014801676,3.4164509517219224
0.375668306741091,3.418919406713839,0.375668306741091,3.417583913647792
0.37885158333416524,3.4199092,0.37885158333416524,3.4187077897749547
0.3820348599272395,3.4211288983859314,0.3820348599272395,3.419814733443474
0.3852181365203138,3.4223442,0.3852181365203138,3.420921677111994
0.38840141311338805,3.4234173438371007,0.38840141311338805,3.4220295172598143
0.3915846897064623,3.4246231415655757,0.3915846897064623,3.4231408490464657
0.3947679662995366,3.4259157,0.3947679662995366,3.424252180833117
0.3979512428926108,3.426907457246421,0.3979512428926108,3.4253635462262526
0.40113451948568507,3.4282991927075246,0.40113451948568507,3.4264754439178327
0.40431779607875934,3.429366317596156,0.40431779607875934,3.4275873416094127
0.4075010726718336,3.4303546005815555,0.4075010726718336,3.428699239300993
0.4106843492649079,3.4316627126415797,0.4106843492649079,3.4297925536543716
0.41386762585798215,3.432738214048902,0.41386762585798215,3.4308841300001074
0.4170509024510564,3.4337967823969575,0.4170509024510564,3.4319757063458436
0.42023417904413063,3.4350066,0.42023417904413063,3.433068146479276
0.4234174556372049,3.4362556500184316,0.4234174556372049,3.4341608452654078
0.42660073223027917,3.437138692695811,0.42660073223027917,3.4352535440515393
0.42978400882335344,3.438389657730616,0.42978400882335344,3.436357793590744
0.4329672854164277,3.439323114236812,0.4329672854164277,3.437468983919285
0.436150562009502,3.4405262,0.436150562009502,3.4385801742478264
0.43933383860257624,3.4416625,0.43933383860257624,3.439674810997339
0.44251711519565046,3.4428201168718653,0.44251711519565046,3.440751495940941
0.4457003917887247,3.4439354,0.4457003917887247,3.4418281808845426
0.448883668381799,3.4451162269068667,0.448883668381799,3.442914926975657
0.45206694497487326,3.4462082,0.45206694497487326,3.444021660676462
0.45525022156794753,3.4472764295594795,0.45525022156794753,3.4451283943772673
0.4584334981610218,3.4484808,0.4584334981610218,3.446238937689158
0.461616774754096,3.449525777675359,0.461616774754096,3.447365730862774
0.4648000513471703,3.4507426064552567,0.4648000513471703,3.44849252403639
0.46798332794024455,3.451842746610029,0.46798332794024455,3.4496185157330257
0.4711666045333188,3.4530265,0.4711666045333188,3.450727499975982
0.4743498811263931,3.4541391501323586,0.4743498811263931,3.4518364842189384
0.47753315771946736,3.4551368,0.47753315771946736,3.4529454684618948
0.48071643431254163,3.4564355054042144,0.48071643431254163,3.454040484538319
0.48389971090561584,3.4574096,0.48389971090561584,3.4551339501932934
0.4870829874986901,3.4585459,0.4870829874986901,3.456227415848268
0.4902662640917644,3.4596825,0.4902662640917644,3.457339862788401
0.49344954068483865,3.4607031671954402,0.49344954068483865,3.458458463191898
0.4966328172779129,3.461932386169422,0.4966328172779129,3.4595770635953955
0.4998160938709872,3.4629292,0.4998160938709872,3.4606950756326085
0.5029993704640614,3.4640664575551905,0.5029993704640614,3.461812711927048
0.5061826470571357,3.4650395,0.5061826470571357,3.4629303482214877
0.5093659236502099,3.466176,0.5093659236502099,3.464051887624036
0.5125492002432842,3.467384311480307,0.5125492002432842,3.4651779112450196
0.5157324768363585,3.468333966281419,0.5157324768363585,3.4663039348660036
0.5189157534294327,3.4695852,0.5189157534294327,3.467433769200571
0.522099030022507,3.4706302035693257,0.522099030022507,3.4685716847183454
0.5252823066155813,3.471697045651513,0.5252823066155813,3.46970960023612
0.5284655832086556,3.4727642037328197,0.5284655832086556,3.4708459682626227
0.5316488598017298,3.4739683,0.5316488598017298,3.4719750679064627
0.5348321363948041,3.4750602714138203,0.5348321363948041,3.4731041675503027
0.5380154129878782,3.4762411,0.5380154129878782,3.4742343753391856
0.5411986895809525,3.4773563233892033,0.5411986895809525,3.4753996616201404
0.5443819661740268,3.4783514,0.5443819661740268,3.476564947901095
0.5475652427671011,3.4794902360292155,0.5475652427671011,3.47773023418205
0.5507485193601753,3.4804618,0.5507485193601753,3.478878373588735
0.5539317959532496,3.4817605,0.5539317959532496,3.4800243004335285
0.5571150725463239,3.4827347,0.5571150725463239,3.4811702272783225
0.5602983491393981,3.4837086,0.5602983491393981,3.4823309916030594
0.5634816257324724,3.4850073,0.5634816257324724,3.4834969474474065
0.5666649023255467,3.4859815,0.5666649023255467,3.484662903291754
0.5698481789186209,3.4871147788260024,0.5698481789186209,3.4858248336899926
0.5730314555116952,3.4880917,0.5730314555116952,3.4869840341635885
0.5762147321047695,3.4890659,0.5762147321047695,3.488143234637185
0.5793980086978436,3.4900398,0.5793980086978436,3.489317980284968
0.5825812852909179,3.4909644535303785,0.5825812852909179,3.490511650777732
0.5857645618839922,3.492130337075377,0.5857645618839922,3.4917053212704956
0.5889478384770664,3.4929619,0.5889478384770664,3.492906277460977
0.5921311150701407,3.4939327645541796,0.5921311150701407,3.4941237523617645
0.595314391663215,3.4947476,0.595314391663215,3.495341227262552
0.5984976682562893,3.4955595,0.5984976682562893,3.496556687609338
0.6016809448493635,3.496371,0.6016809448493635,3.4977616616685476
0.6048642214424378,3.4971326799942424,0.6048642214424378,3.498966635727757
0.6080474980355121,3.497851567065959,0.6080474980355121,3.500170364978658
0.6112307746285863,3.498555015880528,0.6112307746285863,3.5012986971258546
0.6144140512216606,3.4992973010969215,0.6144140512216606,3.502427029273051
0.6175973278147349,3.4999425,0.6175973278147349,3.5035553614202475
0.6207806044078091,3.5007269068715523,0.6207806044078091,3.5045208257323175
0.6239638810008833,3.5012412,0.6239638810008833,3.50546223928028
0.6271471575939576,3.5019415413139847,0.6271471575939576,3.5064036528282423
0.6303304341870318,3.502521415814753,0.6303304341870318,3.5071874907165586
