x_gr,p_gr,dUdx_gr,x_nmc,p_nmc,dUdx_nmc,p_gr_1mV,x_gr_1mV,dxdU_gr_1mV,p_nmc_1mV,x_nmc_1mV,dxdU_nmc_1mV
0.0003755057601279027,0.9412459229613709,-45.9712041827006,0.036036036036036,4.242819481811311,-1.3192725674966823,0.07329999999999999,0.6124477519089783,-97.64967661265956,3.4557271313886315,0.9991451684724217,-0.023745320210537102
0.00038598168313143226,0.9407643321659735,-45.9712041827006,0.037037037037037,4.241520348815207,-1.3125461188965346,0.07429999999999999,0.5693205647790549,-33.172481826650596,3.4567271313886314,0.9991214231522112,-0.023745320210537102
0.0003964576061349618,0.9402827413705759,-45.971204182715155,0.038038038038038,4.24019176185356,-1.333204770604425,0.07529999999999999,0.546102788255677,-16.148448104857152,3.4577271313886313,0.9990976778320008,-0.023745320210537102
0.0004069335291384938,0.9398011505751781,-45.97120418270788,0.039039039039039,4.238851270195378,-1.3444303085502725,0.07629999999999999,0.5370236685693405,-6.814214215861568,3.458727131388631,0.9990739325117902,-0.023745320210537102
0.00041740945214202335,0.9393195597797805,-45.97120418270788,0.04004004004004,4.23750020968429,-1.3466763399319461,0.0773,0.5324743598239539,-3.963517399686509,3.459727131388631,0.9990501871915797,-0.02374532021048026
0.0004278853751455529,0.938837968984383,-45.97120418270788,0.041041041041041,4.236155221466786,-1.322942894435073,0.0783,0.5290966337699675,-3.117338504161296,3.460727131388631,0.9990264418713692,-0.02374532021048026
0.0004383612981490848,0.9383563781889853,-45.971204182715155,0.042042042042042,4.234851675361097,-1.3100873856428734,0.0793,0.5262396828156313,-2.6983093348667353,3.461727131388631,0.9990026965511587,-0.02503099630058614
0.00044883722115261434,0.9378747873935875,-45.97120418272243,0.043043043043043,4.233532423897932,-1.327486070019404,0.0803,0.523700015100234,-2.4157418914611526,3.4627271313886308,0.9989763798787681,-0.026553798757618097
0.0004593131441561439,0.9373931965981899,-45.971204182715155,0.044044044044044,4.232194045591288,-1.3340882229176714,0.0813,0.521408199032709,-2.226626517172292,3.4637271313886306,0.9989495889536435,-0.026790925124544174
0.0004697890671596734,0.9369116058027922,-45.9712041827006,0.045045045045045,4.230861576604804,-1.3519529811824214,0.0823,0.5192467620658895,-2.1457954282954574,3.4647271313886305,0.998922798028519,-0.02679092512448733
0.00048026499016320533,0.9364300150073946,-45.97120418269333,0.046046046046046,4.229487433016349,-1.3489831816391415,0.0833,0.517116608176118,-2.1173401132404592,3.4657271313886304,0.9988960071033944,-0.026790925124544174
0.0004907409131667349,0.9359484242119972,-45.97120418272243,0.047047047047047,4.228160909574496,-1.3428668335086513,0.0843,0.5150120818394085,-2.110627857942575,3.4667271313886303,0.9988692161782698,-0.026790925124544174
0.0005012168361702644,0.9354668334165992,-45.97120418272243,0.048048048048048,4.226799010927242,-1.3452796940932785,0.0853,0.5128953524602329,-2.156315422948353,3.46772713138863,0.9988424252531454,-0.026790925124544174
0.0005116927591737939,0.9349852426212018,-45.97120418270788,0.049049049049049,4.225467656933668,-1.3509510796534414,0.0863,0.5106994509935118,-2.2283973080856185,3.46872713138863,0.9988156343280208,-0.026790925124601017
0.0005221686821773259,0.934503651825804,-45.971204182715155,0.0500500500500501,4.2240944041611685,-1.3562143752615157,0.0873,0.5084385578440617,-2.325967621370296,3.46972713138863,0.9987888434028962,-0.026790925124544174
0.0005326446051808555,0.9340220610304064,-45.971204182715155,0.0510510510510511,4.22275251303925,-1.3059585697192233,0.0883,0.5060475157507712,-2.4675816808160107,3.47072713138863,0.9987620524777717,-0.026790925124544174
0.000543120528184385,0.9335404702350089,-45.97120418270788,0.0520520520520521,4.221479872490058,-1.2893623687850777,0.0893,0.5035033944824296,-2.6668956788682294,3.4717271313886298,0.9987352615526471,-0.026790925124544174
0.000553596451187917,0.9330588794396111,-45.971204182715155,0.0530530530530531,4.220171206995636,-1.3118132700315073,0.0903,0.5007137243930347,-2.949894258769632,3.4727271313886297,0.9987084706275227,-0.026790925124544174
0.0005640723741914465,0.9325772886442135,-45.97120418270788,0.0540540540540541,4.218853619697203,-1.2977816771381185,0.0913,0.4976036059648904,-3.3018254299025216,3.4737271313886295,0.9986816797023981,-0.026790925124601017
0.000574548297194976,0.9320956978488159,-45.97120418272243,0.0550550550550551,4.217573045479844,-1.3091518487462963,0.09230000000000001,0.49411007353322967,-3.70761117782277,3.4747271313886294,0.9986548887772735,-0.026790925124544174
0.0005850242201985055,0.9316141070534182,-45.971204182715155,0.0560560560560561,4.216232695075088,-1.3318551175584616,0.09330000000000001,0.4901883836092448,-4.14451563272641,3.4757271313886293,0.998628097852149,-0.02679092512448733
0.0005955001432020376,0.9311325162580205,-45.971204182715155,0.0570570570570571,4.214906668868116,-1.3284217939749396,0.09430000000000001,0.48582104226777684,-4.53472289233153,3.476727131388629,0.9986013069270244,-0.026790925124544174
0.0006059760662055671,0.9306509254626228,-45.97120418270788,0.0580580580580581,4.213573191984047,-1.327192374446895,0.09530000000000001,0.48111893782458176,-4.991090929273128,3.477727131388629,0.9985745160018998,-0.026790925124544174
0.0006164519892090966,0.9301693346672253,-45.97120418269333,0.0590590590590591,4.212249627077431,-1.3326547750580175,0.09630000000000001,0.47583886040923057,-5.4671790195709775,3.478727131388629,0.9985477250767754,-0.026790925124544174
0.0006269279122126286,0.9296877438718278,-45.97120418270788,0.0600600600600601,4.210905214456403,-1.3302772924957935,0.09730000000000001,0.4701845797854398,-5.937315283711769,3.479727131388629,0.9985209341516508,-0.026790925124544174
0.0006374038352161581,0.92920615307643,-45.97120418272243,0.0610610610610611,4.209586409274636,-1.3012212323728818,0.09830000000000001,0.463964229841807,-6.684263271449311,3.4807271313886288,0.9984941432265263,-0.026790925124544174
0.0006478797582196876,0.9287245622810323,-45.971204182715155,0.0620620620620621,4.208300166944145,-1.309673121945707,0.09930000000000001,0.45681605324254115,-7.308187741084197,3.4817271313886287,0.9984673523014017,-0.026790925124601017
0.0006583556812232172,0.9282429714856346,-45.97120418270788,0.0630630630630631,4.206964441062533,-1.3154234517242003,0.10030000000000001,0.44934785435963864,-7.91333266509676,3.4827271313886285,0.9984405613762771,-0.026790925124544174
0.0006688316042267491,0.9277613806902371,-45.97120418270788,0.0640640640640641,4.205666686560313,-1.2821174425575919,0.10130000000000002,0.44098938791234765,-8.602845473227262,3.4837271313886284,0.9984137704511526,-0.026790925124544174
0.0006793075272302786,0.9272797898948394,-45.97120418270788,0.0650650650650651,4.204397639375731,-1.2834863954713,0.10230000000000002,0.4321421634131841,-9.40706174566344,3.4847271313886283,0.9983869795260281,-0.026790925124601017
0.0006897834502338082,0.9267981990994418,-45.9712041827006,0.0660660660660661,4.203097144227037,-1.306798972253091,0.10330000000000002,0.4221752644210207,-9.687019112597511,3.485727131388628,0.9983601886009035,-0.026790925124544174
0.0007002593732373377,0.9263166083040444,-45.97120418270788,0.0670670670670671,4.2017814252170655,-1.3045361543136096,0.10430000000000002,0.41276812518798905,-9.841409969430174,3.486727131388628,0.998333397675779,-0.02679092512448733
0.0007107352962408696,0.9258350175086465,-45.97120418272971,0.0680680680680681,4.200485460234417,-1.3024547638315198,0.10530000000000002,0.40249244448216037,-10.783652944224343,3.487727131388628,0.9983066067506544,-0.02679092512448733
0.0007212112192443991,0.9253534267132488,-45.971204182715155,0.0690690690690691,4.199173908172357,-1.3057054990667893,0.10630000000000002,0.39120081929954037,-11.278973205624595,3.488727131388628,0.9982798158255299,-0.026790925124544174
0.0007316871422479287,0.9248718359178512,-45.971204182715155,0.0700700700700701,4.197871435211261,-1.2988251851056702,0.10730000000000002,0.3799344980709112,-11.411888921053304,3.489727131388628,0.9982530249004054,-0.026790925124601017
0.0007421630652514607,0.9243902451224535,-45.97120418270788,0.0710710710710711,4.196573657551525,-1.2845554048963095,0.10830000000000002,0.3683770414574337,-12.642261647083672,3.4907271313886277,0.9982262339752808,-0.026790925124544174
0.0007526389882549902,0.9239086543270559,-45.971204182715155,0.0720720720720721,4.1952997527189755,-1.301178091181555,0.10930000000000002,0.35464997477674376,-13.736101130401153,3.4917271313886276,0.9981994430501563,-0.026790925124544174
0.0007631149112585198,0.9234270635316583,-45.97120418270788,0.0730730730730731,4.193968696408018,-1.2972046849827166,0.11030000000000002,0.3409048391966314,-14.352462255446312,3.4927271313886274,0.9981726521250317,-0.026790925124601017
0.0007735908342620493,0.9229454727362607,-45.97120418270788,0.0740740740740741,4.1927027463426345,-1.2835429255151212,0.11130000000000002,0.32594505026585113,-15.745422433713514,3.4937271313886273,0.9981458611999071,-0.026790925124544174
0.0007840667572655812,0.9224638819408629,-45.971204182715155,0.0750750750750751,4.191399040901482,-1.2909335132740125,0.11230000000000002,0.3094139943292043,-16.019056401379004,3.4947271313886272,0.9981190702747826,-0.026790925124544174
0.0007945426802691108,0.9219822911454654,-45.9712041827006,0.0760760760760761,4.190118294864609,-1.2862453792822635,0.11330000000000003,0.2939069374630931,-15.482963285364207,3.495727131388627,0.998092279349658,-0.026790925124601017
0.0008050186032726403,0.9215007003500678,-45.971204182715155,0.0770770770770771,4.188823975077093,-1.2830057933774697,0.11430000000000003,0.27844806775847586,-14.864631055965162,3.496727131388627,0.9980654884245335,-0.026790925124544174
0.0008154945262761698,0.92101910955467,-45.971204182715155,0.0780780780780781,4.187549714697687,-1.2891329621534169,0.11530000000000003,0.2641776753511627,-12.271070308223827,3.497727131388627,0.998038697499409,-0.02679092512448733
0.0008259704492797019,0.9205375187592724,-45.97120418270788,0.0790790790790791,4.186243128306015,-1.3122884747635908,0.11630000000000003,0.2539059271420282,-8.672761770455807,3.498727131388627,0.9980119065742844,-0.027774878958496174
0.0008364463722832314,0.9200559279638748,-45.97120418270788,0.0800800800800801,4.184922510544006,-1.318668390685616,0.11730000000000003,0.24683215181025112,-6.401297780968193,3.4997271313886267,0.997983147741492,-0.029821169881302012
0.0008469222952867609,0.9195743371684773,-45.97120418270788,0.0810810810810811,4.183603151547886,-1.308192154716835,0.11830000000000003,0.24110333158009178,-5.770662664249556,3.5007271313886266,0.9979522642345219,-0.03088350697015585
0.0008573982182902928,0.9190927463730796,-45.971204182715155,0.0820820820820821,4.18230350723126,-1.2973202448297343,0.11930000000000003,0.23529082648175198,-5.620460276590464,3.5017271313886265,0.9979213807275517,-0.03088350697015585
0.0008678741412938224,0.9186111555776818,-45.97120418272971,0.0830830830830831,4.181005913820499,-1.2585977891890252,0.12030000000000003,0.22986241102691085,-4.847480554841951,3.5027271313886263,0.9978904972205815,-0.030883506970099006
0.0008783500642973519,0.918129564782284,-45.9712041827006,0.0840840840840841,4.179783791937589,-1.2518294435521966,0.12130000000000003,0.22559586537206808,-3.683872004346455,3.5037271313886262,0.9978596137136114,-0.030883506970099006
0.0008888259873008814,0.9176479739868867,-45.97120418269333,0.0850850850850851,4.178499748768343,-1.2745484021365883,0.12230000000000003,0.22249466701821793,-2.7757334019111966,3.504727131388626,0.9978287302066413,-0.03088350697015585
0.0008993019103044134,0.917166383191489,-45.97120418272243,0.0860860860860861,4.177232143484864,-1.2873684328851596,0.12330000000000003,0.22004439856824567,-2.258274088783324,3.505727131388626,0.9977978466996712,-0.03088350697015585
0.0009097778333079429,0.9166847923960912,-45.97120418272243,0.0870870870870871,4.175922434588392,-1.2967822648520269,0.12430000000000004,0.2179781188406513,-1.9394162184917718,3.506727131388626,0.9977669631927011,-0.030883506970099006
0.0009202537563114724,0.9162032016006935,-45.971204182715155,0.0880880880880881,4.17463598279447,-1.2934326239151233,0.12530000000000002,0.21616556613126212,-1.7246685330313198,3.507727131388626,0.997736079685731,-0.030883506970099006
0.000930729679315002,0.915721610805296,-45.97120418269333,0.0890890890890891,4.173332979885859,-1.3077916166826071,0.12630000000000002,0.2145287817745887,-1.571553092399327,3.5087271313886257,0.9977051961787609,-0.03088350697015585
0.000941205602318534,0.9152400200098983,-45.97120418270788,0.0900900900900901,4.17201778135967,-1.2956003643994336,0.12730000000000002,0.21302245994646346,-1.4604503402088653,3.5097271313886256,0.9976743126717906,-0.03088350697015585
0.0009516815253220635,0.9147584292145008,-45.97120418270788,0.0910910910910911,4.170739185362536,-1.2820258860092508,0.12830000000000003,0.21160788109417097,-1.3824223146011718,3.5107271313886255,0.9976434291648205,-0.03088350697015585
0.0009621574483255931,0.9142768384191031,-45.971204182715155,0.0920920920920921,4.169451162969261,-1.2698428089925073,0.12930000000000003,0.21025761531726112,-1.3283266744598023,3.5117271313886254,0.9976125456578504,-0.03088350697015585
0.000972633371329125,0.9137952476237053,-45.971204182715155,0.0930930930930931,4.168196957516706,-1.2459806240958642,0.13030000000000003,0.20895122774525135,-1.2932840292060774,3.5127271313886252,0.9975816621508803,-0.030883506970099006
0.0009831092943326546,0.9133136568283079,-45.971204182715155,0.0940940940940941,4.166956707265365,-1.2504952639155817,0.13130000000000003,0.20767104725884897,-1.2746186844124878,3.513727131388625,0.9975507786439102,-0.030883506970099006
0.0009935852173361842,0.9128320660329101,-45.54617757056258,0.0950950950950951,4.165693463494852,-1.277598237375969,0.13230000000000003,0.20640199037642637,-1.2701448562308002,3.514727131388625,0.9975198951369401,-0.030883506970099006
0.0010042604127227359,0.9123504752375126,-44.15844399918569,0.0960960960960961,4.164398953036384,-1.2918103868964863,0.13330000000000003,0.20513075754638735,-1.2772214762714214,3.515727131388625,0.99748901162997,-0.030883506970099006
0.0010154185145129855,0.9118688844421151,-43.16063829230552,0.0970970970970971,4.1631072565140785,-1.289034041521063,0.13430000000000003,0.20384754742388353,-1.2940861247224404,3.516727131388625,0.9974581281229998,-0.030883506970212693
0.0010265766163032326,0.911387293646717,-43.1606382923128,0.0980980980980981,4.161818304304611,-1.2751913559254717,0.13530000000000003,0.20254258529694247,-1.3230841065939813,3.5177271313886247,0.9974272446160296,-0.030883506970212693
0.0010377347180934799,0.9109057028513196,-43.1606382923128,0.0990990990990991,4.16055432086658,-1.269793063565885,0.13630000000000003,0.20120137921069556,-1.364533127698536,3.5187271313886246,0.9973963611090595,-0.030883506970099006
0.001048892819883727,0.9104241120559219,-43.16063829232007,0.1001001001001,4.159276176049224,-1.2688690705631416,0.13730000000000003,0.1998135190415454,-1.4095240841372174,3.5197271313886245,0.9973654776020894,-0.030883506970099006
0.0010600509216739766,0.9099425212605242,-43.160638292298245,0.101101101101101,4.158014042447035,-1.2810539498805156,0.13830000000000003,0.19838233104242115,-1.4553942974090432,3.5207271313886244,0.9973345940951193,-0.030883506970099006
