sto_full,U_full
-0.08,9074.86098696173
-0.07939969984992497,9006.773693641884
-0.07879939969984992,8938.686394556273
-0.07819909954977489,8870.599089704898
-0.07759879939969985,8802.511779087758
-0.07699849924962482,8734.424462704856
-0.07639819909954977,8666.337140556185
-0.07579789894947474,8598.249812641754
-0.0751975987993997,8530.162478961558
-0.07459729864932467,8462.075139515597
-0.07399699849924962,8393.98779430387
-0.07339669834917459,8325.90044332638
-0.07279639819909955,8257.813086583128
-0.0721960980490245,8189.725724074108
-0.07159579789894947,8121.638355799326
-0.07099549774887444,8053.55098175878
-0.0703951975987994,7985.463601952469
-0.06979489744872436,7917.376216380391
-0.06919459729864932,7849.288825042552
-0.06859429714857429,7781.201427938949
-0.06799399699849926,7713.114025069581
-0.06739369684842421,7645.026616434447
-0.06679339669834918,7576.939202033549
-0.06619309654827414,7508.851781866888
-0.0655927963981991,7440.764355934461
-0.06499249624812406,7372.676924236272
-0.06439219609804903,7304.589486772317
-0.06379189594797399,7236.502043542599
-0.06319159579789894,7168.414594547114
-0.06259129564782391,7100.327139785867
-0.06199099549774888,7032.239679258856
-0.061390695347673836,6964.15221296608
-0.060790395197598796,6896.064740907539
-0.06019009504752376,6827.977263083234
-0.05958979489744873,6759.889779493165
-0.05898949474737369,6691.8022901373315
-0.058389194597298646,6623.714795015733
-0.05778889444722361,6555.627294128372
-0.05718859429714857,6487.539787475245
-0.05658829414707353,6419.452275056354
-0.0559879939969985,6351.364756871699
-0.055387693846923464,6283.27723292128
-0.05478739369684842,6215.1897032050965
-0.05418709354677338,6147.102167723148
-0.05358679339669835,6079.014626475436
-0.052986493246623315,6010.92707946196
-0.052386193096548274,5942.839526682718
-0.05178589294647323,5874.7519681377125
-0.0511855927963982,5806.664403826943
-0.05058529264632316,5738.57683375041
-0.04998499249624812,5670.48925790811
-0.049384692346173084,5602.401676300048
-0.04878439219609805,5534.314088926221
-0.04818409204602301,5466.22649578663
-0.04758379189594797,5398.138896881274
-0.046983491745872935,5330.051292210154
-0.046383191595797894,5261.96368177327
-0.04578289144572286,5193.876065570622
-0.04518259129564782,5125.788443602209
-0.044582291145572786,5057.700815868032
-0.043981990995497745,4989.613182368091
-0.04338169084542271,4921.525543102384
-0.04278139069534767,4853.437898070913
-0.04218109054527264,4785.35024727368
-0.041580790395197596,4717.262590710681
-0.040980490245122556,4649.174928381917
-0.04038019009504752,4581.087260287391
-0.03977988994497248,4512.999586427098
-0.03917958979489745,4444.911906801042
-0.038579289644822407,4376.8242214092215
-0.03797898949474737,4308.736530251637
-0.03737868934467233,4240.648833328288
-0.0367783891945973,4172.561130639175
-0.03617808904452226,4104.473422184296
-0.035577788894447224,4036.3857079636546
