sto_raw,U_raw,U_target
0.0,0.8633,0.9313918025561505
1.96773e-05,0.8623,0.9303129286970583
3.95574e-05,0.8613,0.9292340548379661
5.96422e-05,0.8603,0.928155180978874
7.99337e-05,0.8593,0.9270763071197817
0.000100434,0.8583,0.9259974332606895
0.000121145,0.8573,0.9249185594015973
0.000142068,0.8563,0.9238396855425051
0.000163206,0.8553,0.9227608116834128
0.000184561,0.8543,0.9216819378243207
0.000206135,0.8533,0.9206030639652285
0.000227929,0.8523,0.9195241901061363
0.000249958,0.8513,0.9184453162470441
0.000272218,0.8503,0.9173664423879518
0.000294705,0.8493,0.9162875685288598
0.000317421,0.8483,0.9152086946697676
0.00034037,0.8473,0.9141298208106754
0.000363552,0.8463,0.9130509469515832
0.00038697,0.8453,0.911972073092491
0.000410627,0.8443,0.9108931992333988
0.000434524,0.8433,0.9098143253743066
0.000458664,0.8423,0.9087354515152144
0.000483048,0.8413,0.9076565776561222
0.000507687,0.8403,0.90657770379703
0.000532588,0.8393,0.9054988299379377
0.00055774,0.8383,0.9044199560788456
0.000583147,0.8373,0.9033410822197534
0.000608811,0.8363,0.9022622083606612
0.000634735,0.8353,0.901183334501569
0.000660919,0.8343,0.9001044606424767
0.000687368,0.8333,0.8990255867833846
0.000714083,0.8323,0.8979467129242924
0.000741066,0.8313,0.8968678390652002
0.000768321,0.8303,0.895788965206108
0.000795851,0.8293,0.8947100913470157
0.000823676,0.8283,0.8936312174879235
0.00085178,0.8273,0.8925523436288314
0.000880166,0.8263,0.8914734697697392
0.000908836,0.8253,0.890394595910647
0.000937793,0.8243,0.8893157220515547
0.000967038,0.8233,0.8882368481924625
0.000996575,0.8223,0.8871579743333704
0.001026406,0.8213,0.8860791004742782
0.001056535,0.8203,0.885000226615186
0.001086962,0.8193,0.8839213527560937
0.001117692,0.8183,0.8828424788970015
0.001148744,0.8173,0.8817636050379093
0.001180109,0.8163,0.8806847311788172
0.001211785,0.8153,0.879605857319725
0.001243774,0.8143,0.8785269834606327
0.001276079,0.8133,0.8774481096015405
0.001308703,0.8123,0.8763692357424483
0.001341649,0.8113,0.8752903618833562
0.001374918,0.8103,0.874211488024264
0.001408515,0.8093,0.8731326141651717
0.001442441,0.8083,0.8720537403060795
0.0014767,0.8073,0.8709748664469873
0.001511305,0.8063,0.8698959925878951
0.001546264,0.8053,0.868817118728803
0.001581564,0.8043,0.8677382448697107
0.001617209,0.8033,0.8666593710106185
0.001653201,0.8023,0.8655804971515263
0.001689543,0.8013,0.8645016232924341
0.001726239,0.8003,0.863422749433342
0.001763291,0.7993,0.8623438755742497
0.001800702,0.7983,0.8612650017151575
0.001838475,0.7973,0.8601861278560653
0.001876613,0.7963,0.8591072539969731
0.001915123,0.7953,0.8580283801378809
0.001954029,0.7943,0.8569495062787887
0.001993309,0.7933,0.8558706324196965
0.002032968,0.7923,0.8547917585606043
0.002073007,0.7913,0.8537128847015121
0.00211343,0.7903,0.8526340108424199
0.002154239,0.7893,0.8515551369833277
0.002195439,0.7883,0.8504762631242355
0.002237032,0.7873,0.8493973892651433
0.002279022,0.7863,0.8483185154060511
0.002321411,0.7853,0.8472396415469589
0.002364202,0.7843,0.8461607676878666
0.002407424,0.7833,0.8450818938287745
0.002451061,0.7823,0.8440030199696823
0.002495111,0.7813,0.8429241461105901
0.002539577,0.7803,0.8418452722514979
0.002584462,0.7793,0.8407663983924056
0.00262977,0.7783,0.8396875245333135
0.002675502,0.7773,0.8386086506742213
0.002721664,0.7763,0.8375297768151291
0.002768258,0.7753,0.8364509029560369
0.002815287,0.7743,0.8353720290969446
0.002862754,0.7733,0.8342931552378524
0.00291068,0.7723,0.8332142813787603
0.002959068,0.7713,0.8321354075196681
0.003007906,0.7703,0.8310565336605759
0.003057195,0.7693,0.8299776598014836
0.003106941,0.7683,0.8288987859423914
0.003157145,0.7673,0.8278199120832993
0.003207812,0.7663,0.8267410382242071
0.003258944,0.7653,0.8256621643651149
0.003310545,0.7643,0.8245832905060226
0.003362619,0.7633,0.8235044166469304
0.003415169,0.7623,0.8224255427878382
0.003468203,0.7613,0.8213466689287461
0.003521751,0.7603,0.8202677950696539
0.003575785,0.7593,0.8191889212105616
0.003630308,0.7583,0.8181100473514694
0.003685325,0.7573,0.8170311734923772
0.003740838,0.7563,0.8159522996332851
0.003796851,0.7553,0.8148734257741929
0.003853368,0.7543,0.8137945519151006
0.003910391,0.7533,0.8127156780560084
0.003967924,0.7523,0.8116368041969162
0.004025971,0.7513,0.810557930337824
0.004084534,0.7503,0.8094790564787319
0.004143652,0.7493,0.8084001826196396
0.004203299,0.7483,0.8073213087605474
