sto_full,U_full
-0.08,9272.69376955038
-0.07939969984992497,9203.12210836371
-0.07879939969984992,9133.550441411273
-0.07819909954977489,9063.978768693076
-0.07759879939969985,8994.407090209112
-0.07699849924962482,8924.835405959386
-0.07639819909954977,8855.263715943891
-0.07579789894947474,8785.692020162636
-0.0751975987993997,8716.120318615616
-0.07459729864932467,8646.548611302831
-0.07399699849924962,8576.97689822428
-0.07339669834917459,8507.405179379966
-0.07279639819909955,8437.83345476989
-0.0721960980490245,8368.261724394046
-0.07159579789894947,8298.689988252441
-0.07099549774887444,8229.11824634507
-0.0703951975987994,8159.546498671934
-0.06979489744872436,8089.974745233033
-0.06919459729864932,8020.40298602837
-0.06859429714857429,7950.8312210579425
-0.06799399699849926,7881.259450321751
-0.06739369684842421,7811.6876738197925
-0.06679339669834918,7742.115891552072
-0.06619309654827414,7672.544103518586
-0.0655927963981991,7602.972309719335
-0.06499249624812406,7533.400510154322
-0.06439219609804903,7463.828704823543
-0.06379189594797399,7394.256893727002
-0.06319159579789894,7324.685076864693
-0.06259129564782391,7255.113254236622
-0.06199099549774888,7185.541425842787
-0.061390695347673836,7115.969591683186
-0.060790395197598796,7046.397751757821
-0.06019009504752376,6976.825906066693
-0.05958979489744873,6907.254054609801
-0.05898949474737369,6837.682197387143
-0.058389194597298646,6768.110334398721
-0.05778889444722361,6698.538465644536
-0.05718859429714857,6628.966591124585
-0.05658829414707353,6559.39471083887
-0.0559879939969985,6489.82282478739
-0.055387693846923464,6420.250932970148
-0.05478739369684842,6350.67903538714
-0.05418709354677338,6281.107132038368
-0.05358679339669835,6211.535222923832
-0.052986493246623315,6141.963308043532
-0.052386193096548274,6072.391387397467
-0.05178589294647323,6002.819460985637
-0.0511855927963982,5933.247528808043
-0.05058529264632316,5863.675590864686
-0.04998499249624812,5794.103647155563
-0.049384692346173084,5724.531697680677
-0.04878439219609805,5654.959742440026
-0.04818409204602301,5585.387781433611
-0.04758379189594797,5515.815814661431
-0.046983491745872935,5446.243842123488
-0.046383191595797894,5376.67186381978
-0.04578289144572286,5307.099879750307
-0.04518259129564782,5237.52788991507
-0.044582291145572786,5167.955894314069
-0.043981990995497745,5098.383892947304
-0.04338169084542271,5028.8118858147745
-0.04278139069534767,4959.23987291648
-0.04218109054527264,4889.667854252422
-0.041580790395197596,4820.0958298226
-0.040980490245122556,4750.523799627012
-0.04038019009504752,4680.95176366566
-0.03977988994497248,4611.379721938544
-0.03917958979489745,4541.807674445665
-0.038579289644822407,4472.23562118702
-0.03797898949474737,4402.663562162612
-0.03737868934467233,4333.091497372438
-0.0367783891945973,4263.519426816502
-0.03617808904452226,4193.9473504948
-0.035577788894447224,4124.375268407334
-0.03497748874437218,4054.8031805541036
-0.03437718859429714,3985.231086935109
-0.03377688844422211,3915.65898755035
-0.03317658829414707,3846.0868823998267
-0.032576288144072034,3776.51477148354
-0.03197598799399699,3706.9426548014876
-0.03137568784392196,3637.3705323536715
-0.03077538769384692,3567.7984041400905
-0.030175087543771885,3498.2262701607465
-0.029574787393696844,3428.6541304156367
-0.02897448724362181,3359.0819849047634
-0.02837418709354677,3289.5098336281253
-0.02777388694347173,3219.937676585723
-0.027173586793396695,3150.3655137775568
-0.026573286643321654,3080.7933452036254
-0.02597298649324662,3011.221170863931
-0.02537268634317158,2941.648990758471
-0.024772386193096546,2872.076804887248
-0.024172086043021505,2802.504613250259
-0.02357178589294647,2732.9324158475074
-0.02297148574287143,2663.36021267899
-0.022371185592796397,2593.78800374471
-0.021770885442721356,2524.2157890446642
-0.021170585292646316,2454.643568578854
-0.020570285142571282,2385.0713423472803
-0.01996998499249624,2315.4991103499415
-0.019369684842421207,2245.9268725868396
-0.018769384692346167,2176.3546290579716
-0.018169084542271133,2106.782379763341
-0.017568784392196092,2037.2101247029454
-0.01696848424212105,1967.637863876785
-0.016368184092046018,1898.0655972848613
-0.015767883941970984,1828.493324927173
-0.015167583791895936,1758.9210468037188
-0.014567283641820902,1689.3487629145022
-0.013966983491745869,1619.776473259521
-0.013366683341670835,1550.2041778387754
-0.012766383191595787,1480.631876652264
-0.012166083041520753,1411.05956969999
-0.01156578289144572,1341.4872569819515
-0.010965482741370686,1271.9149384981488
-0.010365182591295638,1202.34261424858
-0.009764882441220604,1132.7702842332487
-0.00916458229114557,1063.197948452153
-0.008564282141070523,993.6256069052913
-0.007963981990995489,924.0532595926669
-0.007363681840920455,854.4809065142782
-0.006763381690845421,784.9085476701252
-0.006163081540770374,715.3361830602063
-0.00556278139069534,645.7638126845246
-0.004962481240620306,576.1914365430787
-0.004362181090545272,506.6190546358683
-0.0037618809404702247,437.04666696289206
-0.003161580790395191,367.4742735241531
-0.002561280640320157,297.90187431964983
-0.0019609804902451095,228.32946934938064
-0.0013606803401700757,158.7570586133487
-0.0007603801900950419,89.18464211155249
-0.00016008004002000809,19.61221984399193
0.0004402201100550396,0.8932880901639337
0.0010405202601300734,0.8697308806694904
0.0016408204102051072,0.8504598372176471
0.002241120560280141,0.8340990374356362
0.0028414207103551886,0.8198439567064869
0.0034417208604302224,0.8071819632708512
0.004042021010505256,0.7957667856185837
0.004642321160580304,0.785353732036959
0.005242621310655338,0.7757621915632946
0.0058429214607303714,0.7668570276827226
0.006443221610805405,0.7585314560955816
0.007043521760880453,0.7507047068296236
0.007643821910955487,0.7433076582940561
0.00824412206103052,0.7362869101163682
0.008844422211105554,0.72959740621422
0.009444722361180602,0.7232001108209078
0.010045022511255636,0.7170651739307489
0.01064532266133067,0.7111625830557462
0.011245622811405717,0.7054717565395621
0.011845922961480751,0.699969557843866
0.012446223111555785,0.6946405997290908
0.013046523261630819,0.689467467620075
0.013646823411705866,0.6844371401795922
0.0142471235617809,0.6795372274101136
0.014847423711855934,0.6747565149543502
0.015447723861930968,0.6700859373187409
0.016048024012006015,0.6655152470300744
0.01664832416208105,0.6610376088705693
0.017248624312156083,0.6566453048447972
0.01784892446223113,0.652331039064415
0.018449224612306164,0.648089623173535
0.019049524762381198,0.6439150380102803
0.019649824912456232,0.6398016727374428
0.02025012506253128,0.6357455752054318
0.020850425212606313,0.6317418350767809
0.021450725362681347,0.6277860942905865
0.02205102551275638,0.6238752626423768
0.02265132566283143,0.6200051162205846
0.023251625812906462,0.6161724021147851
0.023851925962981496,0.6123745484927455
0.024452226113056544,0.6086081111548655
0.025052526263131578,0.6048706820447988
0.02565282641320661,0.6011596519443452
0.026253126563281645,0.5974728652076283
0.026853426713356693,0.593807811076314
0.027453726863431727,0.5901630135540122
0.02805402701350676,0.5865365402278877
0.028654327163581794,0.5829266404934682
0.029254627313656842,0.5793321152141125
0.029854927463731876,0.575751788740826
0.03045522761380691,0.5721846613781375
0.031055527763881957,0.5686299345293124
0.03165582791395699,0.5650871545356281
0.032256128064032025,0.5615564145195873
0.03285642821410706,0.5580374169705541
0.033456728364182106,0.5545306556679304
0.03405702851425714,0.5510372092826278
0.034657328664332174,0.5475578624894292
0.03525762881440721,0.5440940479547742
0.035857928964482255,0.5406478361979127
0.03645822911455729,0.5372217149827596
0.03705852926463232,0.5338178223835336
0.03765882941470737,0.5304392545892647
0.038259129564782404,0.5270898906558578
0.03885942971485744,0.5237724416449298
0.03945972986493247,0.5204916548286315
