crate_c,crate_label,n_segments,Cn_Si,Cn_Gr,Cn,Cp,LLI,rmse_v_global,rmse_dvdq_global,si_scale_a,si_shift_b
0.3333333333333333,C/3,1,1.1773238596694822,1.5999999999999999,2.7773238596694823,2.7999999999999994,2.439467269623247,0.016437477888842752,0.9021122603119887,1.0,0.0
0.2,C/5,1,1.2913299072575424,1.3624083151959934,2.6537382224535357,2.7562815128913023,2.4494514572298223,0.011402141996626541,0.7314212836483677,1.0,0.0
0.1,C/10,1,1.390455281064106,1.13855180557303,2.5290070866371357,2.698660356645161,2.481635095675487,0.010932444491038052,0.585174548731685,1.0,0.0
0.05,C/20,1,1.3474167824956953,1.1670045832901883,2.514421365785884,2.6580177810605154,2.4065197450529134,0.007598728817870683,0.5269298170505436,1.0,0.0
0.01,C/100,1,1.3624010377768416,1.1325819151217458,2.4949829528985874,2.6181724430708146,2.3934775365073246,0.007646205970982897,0.46266082176263423,1.0,0.0
