cell,rpt_seq,rpt_key,Ah_throughput,Cn_Si,Cn_Gr,x100,Cp,y100,Cn,LLI,x0,y0,alpha,R,Un0,Un100,x0_si,x0_gr,x100_si,x100_gr,lli_theta,si_scale_a,si_shift_b,success,cost,nfev,message,Qcc_max_meas,rmse_v_global,rmse_v_weighted,rmse_dvdq_global,rmse_dvdq_weighted,flag_bad_qmax,flag_peak_missing,flag_fit_suspect,feature_definition,dvdq_sg_window_used,dvdq_sg_poly_used
11,0,2,33.018858260236776,1.0674645564944527,1.535674094853548,0.9783077494145346,2.6826830985585954,0.02508780904910655,2.603138651348001,2.613973356730153,0.0012258466478282104,0.9731981795924157,0.41006826737472485,,0.8900346273114044,0.053732957435902305,0.00046453420911088237,0.001755043596238417,0.9823846473454868,0.9754738673896288,2.613973356730153,0.9026942506561658,0.033751488274541205,True,0.06852165142418398,21,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.5434796666246626,0.003148311861233036,0.003148311861233036,0.05837851110545565,0.05837851110545565,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
11,1,6,43.40722689249433,1.1115943727867974,1.4751492767812222,0.9625731436031587,2.6974533282341526,0.01941323841716582,2.5867436495680196,2.5422962710403834,0.0010660930801915658,0.9414578317089253,0.4297273032727581,,0.9028661722846991,0.06025633085685617,0.00042024911325594204,0.0015527668905265008,0.9749149469340257,0.9532730639798654,2.5422962710403834,0.915213237402664,0.02910457617092955,True,0.04656747522494609,18,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.487172256955162,0.00258233539650015,0.00258233539650015,0.05202279247340963,0.05202279247340963,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
11,2,210,304.4687654436502,1.2018350792276336,1.3528504609722893,0.958046087074754,2.6904286039857386,0.018854926447914696,2.554685540199923,2.4982343189365075,0.0003926454407673363,0.928190857622844,0.47044345001208293,,0.9636886439544905,0.062124039656728074,0.00017458675125248322,0.0005863627731331084,0.9723416038000349,0.9453463438497858,2.4982343189365075,0.9550926440978129,0.019814949205182487,True,0.035042197206051506,22,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.446503399865037,0.0022347116654215355,0.0022347116654215355,0.05362594798048551,0.05362594798048551,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
11,3,398,544.5460331744067,1.2124732338796587,1.3086030026453281,0.9542666781482768,2.6974358289122984,0.01901206592594015,2.521076236524987,2.4570628733975326,0.0003553713575109585,0.9105562137147795,0.4809347755190907,,0.9667321577285349,0.06325187235101973,0.00015881443667063445,0.0005374892381599674,0.9717336302118701,0.938083813181719,2.4570628733975326,0.9488531331814084,0.023471637902088116,True,0.03795144343049661,24,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.4048831273026963,0.0023451773036106496,0.0023451773036106496,0.05545114219529059,0.05545114219529059,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
11,4,602,804.4642173127119,1.2275652056056938,1.276525171605302,0.9510897862190298,2.702384454994105,0.019056917769286575,2.504090377210996,2.4331138998745567,0.00032691044391952584,0.9000552390252089,0.4902240018081658,,0.9691922163133562,0.06419360938264067,0.00014901280699615473,0.0004979849782132597,0.9709207021006013,0.9320216906205556,2.4331138998745567,0.9508466829298081,0.02463326069898865,True,0.04333515549180644,21,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.3807961682379073,0.0025302106944266496,0.0025302106944266496,0.05783976559073302,0.05783976559073302,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
11,5,806,1063.4532941874884,1.2344941306351638,1.245120975673605,0.9493006317972981,2.710230191750995,0.0193028738764461,2.479615106308769,2.4062154186005444,0.0002765994408880923,0.8875738916089575,0.4978571583526403,,0.9737777160404859,0.06479246971193825,0.0001275771760067693,0.0004243498321546331,0.9706194815071265,0.928163733975431,2.4062154186005444,0.9497743661754764,0.02677190840099799,True,0.052491904572387504,39,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.353214326881016,0.0028195029531753566,0.0028195029531753566,0.061565838613627674,0.061565838613627674,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
11,6,1010,1323.1795963592742,1.2478500168385094,1.2210240016771858,0.9492701655870593,2.7124370958016066,0.019339853838164514,2.468874018515695,2.396086585348001,0.0002719811445215381,0.883122820387047,0.505432844073885,,0.9740525435875559,0.06490718383764403,0.00012720642363757247,0.0004199365799959422,0.970657388272438,0.9274130635551416,2.396086585348001,0.9507820075027625,0.027546218858710295,True,0.05897078628881358,57,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.3429569611887473,0.0030126172878499865,0.0030126172878499865,0.06357121530893406,0.06357121530893406,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
11,7,1214,1583.6723792401467,1.255417462878193,1.2039215782940036,0.9475052717365562,2.7177865196182314,0.019557349497793503,2.4593390411721963,2.3833894073227486,0.00024655695721498283,0.8767366468896564,0.5104694561673052,,0.9763957287177848,0.06541626427159264,0.00011637321828485972,0.0003823091043500526,0.9702561127920108,0.9237819182709547,2.3833894073227486,0.950778283376686,0.02873388694926798,True,0.06506724928526264,23,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.329630339347432,0.0031886719194032668,0.0031886719194032668,0.06489054388041182,0.06489054388041182,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
11,8,1418,1843.3072145685476,1.2608406460916706,1.1946407749976358,0.9442131074697663,2.7227208271852015,0.019457575451854843,2.4554814210893063,2.3714752888703043,0.00023248270716713648,0.8707849913328115,0.5134800187298235,,0.9776859801277623,0.06616586887412282,0.00011015421809430226,0.00036158991196542825,0.9695608513745876,0.9174607962460389,2.3714752888703043,0.9494257292895816,0.030130083806695518,True,0.07178526234826421,48,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.317926885972838,0.0033705910329422774,0.0033705910329422774,0.06629044201402691,0.06629044201402691,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
11,9,1622,2102.90368861023,1.2622986126418527,1.1869500238712778,0.9400770923090974,2.7291435629303558,0.019812820621627793,2.4492486365131305,2.3565545684182942,0.00021964260433959826,0.86328056943233,0.5153819803443567,,0.978886493132569,0.06693806068873462,0.00010429576136483772,0.00034231176220757026,0.9688560762515632,0.9094712581266465,2.3565545684182942,0.9476126628493429,0.03177510615808565,True,0.07956618579972763,48,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.3019445772060863,0.003571187875269035,0.003571187875269035,0.06773650705642162,0.06773650705642162,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3
